body_pre,body_post,weight,source_type,descending_type
14794,10228,73,AN09B012,DNp06
14899,10010,73,AN05B006,DNp01
29469,10010,73,LC4,DNp01
10038,10117,73,pIP1,DNp02
12614,10197,73,SAD092,DNp02
23240,10283,73,CB3433,DNp103
514508,531898,73,LC4,DNp04
10917,10283,72,AVLP215,DNp103
14628,10989,72,AN09B023,DNp03
13264,10283,72,AVLP488,DNp103
522857,10283,72,AVLP201,DNp103
15831,10228,72,AVLP605,DNp06
16628,10117,72,LC4,DNp02
13405,531898,72,CB4179,DNp04
522305,10010,72,JO-B1_a,DNp01
520195,10417,72,AN05B023d,DNp103
535341,531898,72,LC4,DNp04
34748,10558,72,AVLP051,DNp35
532254,531898,72,LC4,DNp04
17926,10117,72,LC4,DNp02
16469,10989,72,LPLC4,DNp03
27239,10417,72,AVLP176_b,DNp103
11391,10106,72,SAD109,DNp11
16246,10558,72,AVLP259,DNp35
11927,10234,72,PVLP122,DNp35
20572,531898,72,LC4,DNp04
22847,10106,71,LC4,DNp11
11047,10091,71,PS001,DNpe042
519532,10228,71,PVLP034,DNp06
21417,10732,71,aSP10B,DNpe056
43816,10234,71,AVLP168,DNp35
12661,10752,71,LPLC1,DNp03
139381,10417,71,CB4163,DNp103
22966,11137,71,LC4,DNp04
15379,10283,71,CL236,DNp103
15225,10417,71,WED072,DNp103
18430,10584,71,AN05B023c,DNp06
30511,10417,71,AVLP498,DNp103
20399,11137,71,LC4,DNp04
555907,10283,71,WED072,DNp103
10935,12628,70,GNG011,DNpe042
17668,10117,70,LC4,DNp02
562991,524001,70,LoVP85,DNp05
22606,10449,70,SIP119m,DNpe025
11391,10197,70,SAD109,DNp02
18522,10558,70,CB2458,DNp35
41500,10601,70,SIP119m,DNpe025
433049,519771,70,AVLP095,DNp71
10925,10283,70,AVLP542,DNp103
12018,10558,70,AVLP435_a,DNp35
18396,10259,70,LC4,DNp11
21568,10584,69,AVLP080,DNp06
514252,10417,69,AVLP488,DNp103
533129,10010,69,LC4,DNp01
514481,10361,69,PVLP123,DNg40
19306,12628,69,GNG011,DNpe042
11938,10283,69,CL066,DNp103
512108,10283,69,CL204,DNp103
12215,10923,69,PVLP122,DNg40
513636,12628,69,GNG495,DNpe042
533129,531898,69,LC4,DNp04
18546,10228,69,AVLP451,DNp06
806736,10417,69,IN00A041,DNp103
11630,12628,69,AVLP498,DNpe042
530085,524001,69,PVLP022,DNp05
85544,10001,69,AVLP452,DNp01
10319,10417,69,AVLP215,DNp103
11926,11020,69,LoVP85,DNp05
513131,10417,69,IB064,DNp103
24221,10283,69,,DNp103
32597,10010,69,LC4,DNp01
45324,10223,69,AVLP580,DNpe056
10246,10361,69,SAD096,DNg40
15842,10228,68,AVLP038,DNp06
531581,10283,68,AVLP451,DNp103
531452,10931,68,CB1748,DNpe045
22090,10091,68,AN27X016,DNpe042
11630,10283,68,AVLP498,DNp103
11938,12628,68,CL066,DNpe042
20697,10417,68,CL266_a3,DNp103
10251,10752,68,MeVP53,DNp03
10635,10601,68,CRE021,DNpe025
19955,10234,68,AVLP040,DNp35
16348,10228,68,AVLP451,DNp06
10074,10197,68,PVLP010,DNp02
13001,12628,68,IB064,DNpe042
10780,12628,68,AVLP396,DNpe042
11661,10197,68,WED208,DNp02
22922,531898,68,LC4,DNp04
11419,11159,68,WED195,DNp71
579933,524001,68,LC23,DNp05
13600,10001,68,CB2664,DNp01
10886,524001,68,GNG302,DNp05
14091,10001,68,CB3544,DNp01
10916,10449,68,CRE021,DNpe025
28945,10106,67,LC4,DNp11
20967,10197,67,LC4,DNp02
20976,531898,67,LC4,DNp04
40113,10558,67,AVLP168,DNp35
10366,10283,67,DNp59,DNp103
11572,10197,67,SAD091,DNp02
13883,10117,67,AN17B005,DNp02
518794,10752,67,LPLC1,DNp03
21151,11137,67,LC4,DNp04
18090,10117,67,CB4180,DNp02
22847,10001,67,LC4,DNp01
31096,10091,67,SMP068,DNpe042
523821,11020,67,PS065,DNp05
11308,10283,67,CL092,DNp103
17266,11137,67,LC4,DNp04
216769,10283,67,AVLP177_a,DNp103
12628,10417,67,DNpe042,DNp103
27624,10259,67,LC4,DNp11
520488,10001,67,AVLP202,DNp01
520401,10931,67,AVLP591,DNpe045
11272,519771,67,PVLP062,DNp71
26872,10601,67,SIP118m,DNpe025
14748,11020,67,OCG02b,DNp05
31089,10558,67,AVLP168,DNp35
16138,11137,67,LC4,DNp04
10241,10584,66,AVLP001,DNp06
14886,10106,66,Li17,DNp11
16917,531898,66,LC4,DNp04
22883,524001,66,LPLC4,DNp05
27194,531898,66,PVLP046,DNp04
10139,10234,66,AVLP040,DNp35
558868,10091,66,CL249,DNpe042
12957,10283,66,LT61b,DNp103
10172,10752,66,AVLP080,DNp03
31006,11020,66,LC23,DNp05
514711,10234,66,AVLP168,DNp35
12723,11334,66,AVLP591,DNpe045
13256,10283,66,PS001,DNp103
17652,11334,66,CL108,DNpe045
31308,531898,66,LC4,DNp04
23394,10752,66,LPLC4,DNp03
517426,10010,66,PVLP026,DNp01
12185,10558,66,CB2132,DNp35
525958,10259,65,PLP060,DNp11
520655,10117,65,WED208,DNp02
555734,10752,65,LPLC1,DNp03
29785,10558,65,CL121_b,DNp35
14036,10584,65,AVLP488,DNp06
14036,10283,65,AVLP488,DNp103
18089,10259,65,AMMC035,DNp11
555227,12628,65,CL038,DNpe042
527699,10106,65,SAD064,DNp11
11397,10001,65,SAD013,DNp01
29103,11020,65,LC22,DNp05
106567,10417,65,CL118,DNp103
18977,10283,65,CB4163,DNp103
20677,10417,65,CB3450,DNp103
18433,10228,65,AVLP451,DNp06
16128,10001,65,LC4,DNp01
20096,10752,65,AOTU036,DNp03
512366,10010,65,LC4,DNp01
514018,10558,65,CB2458,DNp35
115313,10752,65,LPLC1,DNp03
18090,10010,65,CB4180,DNp01
11518,10417,65,AVLP201,DNp103
15261,10197,65,CB2664,DNp02
531985,10117,64,PVLP010,DNp02
10681,10091,64,CL110,DNpe042
513131,12628,64,IB064,DNpe042
10944,10117,64,SAD098,DNp02
12321,10091,64,SMP456,DNpe042
31563,10010,64,LPLC2,DNp01
19754,10931,64,CB3439,DNpe045
17939,11137,64,PVLP046,DNp04
10283,10584,64,DNp103,DNp06
21738,10752,64,LPLC4,DNp03
21573,10283,64,CB2672,DNp103
12628,10010,64,DNpe042,DNp01
13122,10234,64,PVLP130,DNp35
19306,10091,64,GNG011,DNpe042
27829,10010,64,LC4,DNp01
10637,10091,64,FLA016,DNpe042
10287,10234,64,AVLP606,DNp35
11507,10558,64,PLP211,DNp35
28945,11137,64,LC4,DNp04
10325,10417,64,AVLP572,DNp103
524899,10010,64,LC4,DNp01
16251,10584,64,CB2659,DNp06
15190,10361,64,AN17A012,DNg40
11435,10601,64,LoVP54,DNpe025
30511,524001,64,AVLP498,DNp05
11447,524001,64,PS065,DNp05
22328,11137,64,LC4,DNp04
515476,10010,64,LC4,DNp01
12419,11020,64,CL140,DNp05
513904,10417,64,SAD049,DNp103
523015,10259,64,PS181,DNp11
52847,10584,64,CB0956,DNp06
23392,11137,63,LC4,DNp04
17548,10117,63,LC4,DNp02
10241,10283,63,AVLP001,DNp103
15665,10584,63,SAD064,DNp06
22623,12628,63,CB1534,DNpe042
19235,10558,63,AVLP040,DNp35
29514,10259,63,LC4,DNp11
17417,10558,63,CB0391,DNp35
15718,10417,63,WED072,DNp103
17668,10001,63,LC4,DNp01
513473,10361,63,GNG581,DNg40
17270,10010,63,LC4,DNp01
33474,10001,63,SAD049,DNp01
30511,10931,63,AVLP498,DNpe045
579930,10234,63,AVLP168,DNp35
10074,519771,63,PVLP010,DNp71
24338,10001,63,LC4,DNp01
20016,11137,63,LC4,DNp04
10323,11573,63,CL366,DNpe021
10361,10197,63,DNg40,DNp02
22733,10558,63,CL121_b,DNp35
513131,10283,63,IB064,DNp103
35616,531898,63,LC4,DNp04
11091,10417,63,AVLP542,DNp103
11762,10558,63,PVLP013,DNp35
530067,10449,63,SIP118m,DNpe025
15171,10228,62,AN09B004,DNp06
514481,10010,62,PVLP123,DNp01
515998,10417,62,,DNp103
11108,11334,62,CL286,DNpe045
16917,10010,62,LC4,DNp01
12349,10010,62,LC4,DNp01
24128,10752,62,LPLC4,DNp03
19420,11137,62,LC4,DNp04
65802,10601,62,SIP123m,DNpe025
13940,10228,62,M_l2PN3t18,DNp06
18127,10117,62,LC4,DNp02
22772,10010,62,LC4,DNp01
25381,10223,62,CL117,DNpe056
10832,11020,62,GNG302,DNp05
11926,524001,62,LoVP85,DNp05
38065,11137,62,LC4,DNp04
14155,10106,62,CB2940,DNp11
40741,10010,62,SMP068,DNp01
18028,10584,62,PVLP034,DNp06
12032,10010,62,LC4,DNp01
512491,10361,62,GNG336,DNg40
20399,10001,62,LC4,DNp01
12729,10732,62,AVLP018,DNpe056
12501,10417,62,PLP018,DNp103
17364,10117,62,LC4,DNp02
11137,10923,62,DNp04,DNg40
531899,10228,62,AVLP452,DNp06
20914,524001,62,LPLC4,DNp05
11508,524001,62,AN02A001,DNp05
530029,10010,62,LC4,DNp01
17616,10283,61,PVLP123,DNp103
22966,10001,61,LC4,DNp01
18155,10752,61,LPLC4,DNp03
109302,11573,61,CL081,DNpe021
10417,10283,61,DNp103,DNp103
12614,10117,61,SAD092,DNp02
20673,11137,61,LC4,DNp04
17668,11137,61,LC4,DNp04
70152,10417,61,SMP065,DNp103
15228,10584,61,AVLP038,DNp06
10197,10361,61,DNp02,DNg40
11361,10234,61,CL367,DNp35
10936,10417,61,LT61b,DNp103
12247,10283,61,AVLP508,DNp103
531985,11159,61,PVLP010,DNp71
19855,10752,61,LPLC1,DNp03
11231,12628,61,GNG107,DNpe042
130810,10091,61,SMP055,DNpe042
513131,10091,61,IB064,DNpe042
14369,10283,61,CB0992,DNp103
74105,10197,61,AN17B005,DNp02
31301,10010,61,LC4,DNp01
35616,10010,61,LC4,DNp01
10494,531898,61,AVLP076,DNp04
216769,10584,61,AVLP177_a,DNp06
12824,10197,61,LC4,DNp02
11435,10558,61,LoVP54,DNp35
19624,10558,61,VES023,DNp35
18907,10361,61,PVLP123,DNg40
10051,10106,61,Li39,DNp11
520341,10752,61,CB0540,DNp03
13894,10091,61,CL066,DNpe042
521298,10584,61,DNge130,DNp06
521298,10001,61,DNge130,DNp01
11011,10234,61,AN07B018,DNp35
10995,10234,61,PVLP120,DNp35
14158,10584,61,M_l2PN3t18,DNp06
13381,10283,61,ANXXX027,DNp103
11677,10931,61,PVLP151,DNpe045
15379,11334,61,CL236,DNpe045
16321,10417,61,CL093,DNp103
78164,12628,61,ANXXX380,DNpe042
15068,10106,61,PVLP019,DNp11
10611,10259,60,Li39,DNp11
58021,10732,60,CL151,DNpe056
10252,10923,60,CL001,DNg40
29785,10234,60,CL121_b,DNp35
22253,10010,60,LPLC2,DNp01
18907,10417,60,PVLP123,DNp103
10098,12628,60,AVLP442,DNpe042
18742,10989,60,LPLC1,DNp03
18364,10283,60,AVLP460,DNp103
11630,11020,60,AVLP498,DNp05
523894,10449,60,AVLP526,DNpe025
514956,10010,60,LC4,DNp01
101221,10228,60,PVLP128,DNp06
531983,10584,60,AVLP452,DNp06
13578,10259,60,ANXXX109,DNp11
30864,10558,60,AVLP188,DNp35
12172,11573,60,MeVPaMe2,DNpe021
29295,10417,60,AVLP177_a,DNp103
78420,10091,60,CB3977,DNpe042
19658,10228,60,PVLP074,DNp06
14899,10923,60,AN05B006,DNg40
47726,12628,60,CL203,DNpe042
10580,10001,60,DNp70,DNp01
38065,10106,60,LC4,DNp11
12612,10923,60,GNG581,DNg40
519909,10732,60,AVLP018,DNpe056
11303,10234,60,PLP211,DNp35
527694,10584,59,CL323,DNp06
22733,10234,59,CL121_b,DNp35
29386,10989,59,LPLC4,DNp03
517424,10449,59,SIP123m,DNpe025
22194,10001,59,LC4,DNp01
523921,10283,59,PVLP122,DNp103
556817,10010,59,SAD023,DNp01
40389,10923,59,GNG336,DNg40
20697,10228,59,CL266_a3,DNp06
27750,10010,59,LC4,DNp01
18990,10601,59,pC1_11a,DNpe025
15994,10010,59,CB3513,DNp01
37222,10449,59,CB0682,DNpe025
10224,10417,59,AVLP001,DNp103
25438,10361,59,SAD064,DNg40
20572,10197,59,LC4,DNp02
524789,10417,59,CL022_c,DNp103
13495,10449,59,pC1_11a,DNpe025
524756,10228,59,AVLP488,DNp06
15414,10923,59,PVLP123,DNg40
15414,10283,59,PVLP123,DNp103
10879,11137,59,AVLP076,DNp04
520025,10234,59,AVLP050,DNp35
20182,10001,59,LPLC2,DNp01
14606,10584,59,AVLP607,DNp06
513058,11334,59,VES053,DNpe045
17559,10417,59,AVLP341,DNp103
14257,10234,59,AVLP261_b,DNp35
534038,10283,59,PVLP062,DNp103
524091,10228,59,PLP249,DNp06
517997,10732,59,aSP10B,DNpe056
21772,10283,59,LHAV1a1,DNp103
18396,10010,59,LC4,DNp01
10775,10601,59,AN01A089,DNpe025
523860,10558,59,AVLP509,DNp35
21165,11137,58,LC4,DNp04
20138,10010,58,CB2254,DNp01
23226,531898,58,LC4,DNp04
16445,10283,58,PVLP123,DNp103
13420,524001,58,AVLP702m,DNp05
17153,10558,58,CB2281,DNp35
32597,10259,58,LC4,DNp11
512159,11573,58,CL263,DNpe021
17492,10283,58,AN05B023d,DNp103
14016,10601,58,AN08B020,DNpe025
29514,10010,58,LC4,DNp01
10252,12628,58,CL001,DNpe042
10778,10259,58,CL286,DNp11
12798,10923,58,AVLP210,DNg40
15323,10117,58,PVLP123,DNp02
13901,10091,58,AN27X015,DNpe042
524138,10010,58,SAD111,DNp01
10681,12628,58,CL110,DNpe042
100485,10010,58,LC4,DNp01
34869,10001,58,CB1638,DNp01
22975,10001,58,LC4,DNp01
22975,10106,58,LC4,DNp11
19977,10234,58,PVLP074,DNp35
13995,10106,58,PS181,DNp11
21548,10001,58,AVLP094,DNp01
521693,10417,58,PVLP122,DNp103
16887,10558,58,AVLP259,DNp35
521675,10417,58,AN05B006,DNp103
18478,10010,58,LC4,DNp01
523373,10417,58,AN09B012,DNp103
20338,10584,58,CB1498,DNp06
11047,10931,58,PS001,DNpe045
12824,10010,58,LC4,DNp01
52559,10283,58,CB4163,DNp103
10512,10106,58,ANXXX109,DNp11
16723,10117,58,CB3201,DNp02
28140,10752,58,LPLC4,DNp03
38037,10417,58,PLP018,DNp103
16073,10259,58,AMMC035,DNp11
25955,10417,58,CB3433,DNp103
519531,10732,58,AVLP433_a,DNpe056
41757,10283,58,AVLP178,DNp103
524227,10558,58,CB0391,DNp35
10246,10259,57,SAD096,DNp11
11790,10010,57,CB0397,DNp01
17231,10091,57,AN08B027,DNpe042
13654,10584,57,AVLP547,DNp06
91616,10752,57,LPLC4,DNp03
112909,12628,57,SMP065,DNpe042
16128,10117,57,LC4,DNp02
16930,10001,57,CB3513,DNp01
29523,10001,57,CB1638,DNp01
10992,10923,57,PVLP122,DNg40
17416,10283,57,AN05B102c,DNp103
517234,10283,57,AVLP175,DNp103
21336,10117,57,LC4,DNp02
12964,11159,57,AVLP369,DNp71
13111,12628,57,AVLP169,DNpe042
532254,10259,57,LC4,DNp11
520510,10417,57,CB1672,DNp103
16445,10117,57,PVLP123,DNp02
16449,10558,57,AVLP705m,DNp35
10944,10197,57,SAD098,DNp02
27449,11020,57,LC22,DNp05
10925,10001,57,AVLP542,DNp01
32341,10989,57,LPLC4,DNp03
521274,10091,57,ANXXX380,DNpe042
512484,10228,57,LC31a,DNp06
534040,10106,57,PVLP015,DNp11
24187,10923,57,LPLC2,DNg40
30803,10001,57,LC4,DNp01
11826,10931,57,PVLP151,DNpe045
519650,531898,57,LC4,DNp04
20976,10010,57,LC4,DNp01
519909,10223,57,AVLP018,DNpe056
14241,10228,57,AVLP547,DNp06
18127,10001,57,LC4,DNp01
18705,10558,57,AVLP040,DNp35
34127,10417,57,CB3439,DNp103
520591,10223,57,CL176,DNpe056
12729,10223,57,AVLP018,DNpe056
45633,10223,57,SMP493,DNpe056
801570,10732,57,IN12B014,DNpe056
10698,10417,57,CL092,DNp103
13713,524001,57,AVLP702m,DNp05
530029,10259,57,LC4,DNp11
516295,10558,57,AVLP261_b,DNp35
527695,12628,57,CL259,DNpe042
30276,10752,56,LPLC4,DNp03
28160,10091,56,CL001,DNpe042
14055,11137,56,CB4176,DNp04
16251,11159,56,CB2659,DNp71
28980,10259,56,LC4,DNp11
14106,10197,56,CB2664,DNp02
531985,10106,56,PVLP010,DNp11
13465,10417,56,ANXXX102,DNp103
17153,10584,56,CB2281,DNp06
78420,10417,56,CB3977,DNp103
818671,10106,56,,DNp11
515030,10283,56,CB3466,DNp103
519415,10010,56,SAD014,DNp01
10307,10558,56,AVLP083,DNp35
16815,10197,56,GNG343,DNp02
518588,10752,56,LPLC4,DNp03
162461,10931,56,GNG103,DNpe045
24410,10449,56,CB1852,DNpe025
15229,10601,56,CB0682,DNpe025
12032,10259,56,LC4,DNp11
534870,10283,56,CL118,DNp103
18977,11159,56,CB4163,DNp71
11555,10449,56,PVLP203m,DNpe025
16475,11137,56,PVLP024,DNp04
35262,10010,56,LC4,DNp01
521215,10228,56,CL266_a2,DNp06
23392,10001,56,LC4,DNp01
555985,519771,56,AVLP166,DNp71
19634,10001,56,LC4,DNp01
19592,11159,56,CB3595,DNp71
35618,10989,56,LPLC4,DNp03
555383,10417,56,PVLP076,DNp103
20673,10117,56,LC4,DNp02
531682,10449,56,CB1688,DNpe025
23544,10283,56,WED072,DNp103
17144,10091,56,CL038,DNpe042
11599,10584,56,AVLP429,DNp06
13600,10117,56,CB2664,DNp02
516198,12628,56,SMP068,DNpe042
516258,10283,56,,DNp103
88830,12628,56,SMP063,DNpe042
23929,10001,56,LC4,DNp01
30194,10010,56,SAD013,DNp01
513506,10228,55,CB2659,DNp06
10117,10923,55,DNp02,DNg40
81112,10010,55,LC4,DNp01
125938,10417,55,CL268,DNp103
523875,10584,55,CB0397,DNp06
14888,10010,55,LC4,DNp01
517752,531898,55,LC4,DNp04
24687,11159,55,PVLP131,DNp71
10074,10234,55,PVLP010,DNp35
20434,531898,55,PVLP046,DNp04
517752,10010,55,LC4,DNp01
119838,10752,55,CB4102,DNp03
16657,531898,55,CB4176,DNp04
19787,10010,55,LPLC2,DNp01
10417,10228,55,DNp103,DNp06
17653,10197,55,LC4,DNp02
20031,10989,55,LPLC1,DNp03
10876,10001,55,SAD111,DNp01
17417,10234,55,CB0391,DNp35
520753,10584,55,AVLP603,DNp06
19705,10449,55,pC1_2b,DNpe025
11630,524001,55,AVLP498,DNp05
16068,10228,55,CB3710,DNp06
16445,10923,55,PVLP123,DNg40
588414,10417,55,CB4163,DNp103
16995,10283,55,AVLP166,DNp103
15583,10283,55,CL032,DNp103
11484,10091,55,GNG107,DNpe042
20885,10931,55,AVLP093,DNpe045
514670,531898,55,LPLC2,DNp04
14535,10234,55,LPLC1,DNp35
54923,12628,55,ANXXX380,DNpe042
11191,10449,55,AVLP340,DNpe025
11664,10283,55,AVLP209,DNp103
23929,10106,55,LC4,DNp11
60266,10234,55,VES023,DNp35
10792,10283,55,AVLP571,DNp103
150489,10283,55,AN09B016,DNp103
20572,10010,55,LC4,DNp01
10780,10931,55,AVLP396,DNpe045
521988,10558,55,CB3404,DNp35
11572,10117,55,SAD091,DNp02
21336,10001,55,LC4,DNp01
14155,10584,55,CB2940,DNp06
806876,10010,55,IN00A062,DNp01
29241,10417,55,CB3439,DNp103
523564,10361,55,PVLP011,DNg40
70152,10091,55,SMP065,DNpe042
13161,10601,55,PVLP211m_b,DNpe025
10180,10091,54,AN02A002,DNpe042
16209,12628,54,AVLP417,DNpe042
30640,10752,54,LPLC4,DNp03
11923,10417,54,AVLP209,DNp103
13256,12628,54,PS001,DNpe042
529031,10117,54,GNG300,DNp02
23202,10010,54,LC4,DNp01
806876,10001,54,IN00A062,DNp01
10094,10228,54,AVLP597,DNp06
13110,10752,54,LPLC1,DNp03
15062,524001,54,OCG02b,DNp05
511914,10010,54,LC4,DNp01
11361,10228,54,CL367,DNp06
20568,10228,54,CB3466,DNp06
68354,10584,54,CL266_a3,DNp06
10510,10558,54,GNG105,DNp35
20568,10931,54,CB3466,DNpe045
522916,519771,54,AVLP526,DNp71
10867,10601,54,PVLP076,DNpe025
20905,10449,54,SIP118m,DNpe025
34869,10117,54,CB1638,DNp02
25962,10558,54,AVLP168,DNp35
515900,10010,54,LC4,DNp01
21548,11334,54,AVLP094,DNpe045
23792,10106,54,LC4,DNp11
22557,10010,54,LPLC2,DNp01
85712,10091,54,SMP065,DNpe042
23792,11137,54,LC4,DNp04
106702,10010,54,JO-B1_a,DNp01
15300,10601,54,AVLP706m,DNpe025
16168,10923,54,GNG343,DNg40
17404,10361,54,AVLP202,DNg40
514481,10234,53,PVLP123,DNp35
516198,10283,53,SMP068,DNp103
17478,10197,53,LC4,DNp02
177619,10361,53,GNG335,DNg40
11091,10010,53,AVLP542,DNp01
16995,11159,53,AVLP166,DNp71
18522,10283,53,CB2458,DNp103
20269,10001,53,LPLC2,DNp01
10283,12628,53,DNp103,DNpe042
29773,10732,53,CL176,DNpe056
14319,10117,53,M_l2PN3t18,DNp02
19160,10558,53,LC23,DNp35
512705,10010,53,LC4,DNp01
525353,10228,53,CB2659,DNp06
524899,10197,53,LC4,DNp02
21342,10197,53,CL323,DNp02
19634,11137,53,LC4,DNp04
18913,10601,53,pC1_2b,DNpe025
515476,10259,53,LC4,DNp11
11391,10117,53,SAD109,DNp02
16628,10001,53,LC4,DNp01
807820,10417,53,IN00A048,DNp103
513795,10283,53,CB2660,DNp103
13940,524001,53,M_l2PN3t18,DNp05
11973,10449,53,LT84,DNpe025
19260,10117,53,LC4,DNp02
520039,10732,53,SMP493,DNpe056
531581,11334,53,AVLP451,DNpe045
10992,10931,53,PVLP122,DNpe045
29241,10931,53,CB3439,DNpe045
534038,11159,53,PVLP062,DNp71
82361,10010,53,JO-B1_a,DNp01
10180,12628,53,AN02A002,DNpe042
558846,10752,53,PLP229,DNp03
532839,524001,53,CL140,DNp05
518544,531898,53,LC4,DNp04
26112,10001,53,LC4,DNp01
21808,10283,53,LPLC2,DNp103
29563,10106,53,LC4,DNp11
25538,10601,53,AVLP526,DNpe025
18164,10417,53,AN05B102c,DNp103
17407,12628,53,CB3977,DNpe042
11826,10361,53,PVLP151,DNg40
24865,10283,53,AVLP059,DNp103
13329,10234,52,AVLP509,DNp35
10172,10228,52,AVLP080,DNp06
555759,12628,52,GNG505,DNpe042
806232,10417,52,IN00A041,DNp103
30368,10752,52,PS003,DNp03
21795,10931,52,CL108,DNpe045
544664,10234,52,LC31a,DNp35
18506,10752,52,LPLC1,DNp03
77614,10010,52,LC4,DNp01
10366,10417,52,DNp59,DNp103
23792,10001,52,LC4,DNp01
802401,10010,52,PSI,DNp01
526472,10584,52,AVLP451,DNp06
18432,10010,52,LC4,DNp01
27331,10417,52,AVLP461,DNp103
21342,10010,52,CL323,DNp01
521675,10361,52,AN05B006,DNg40
22274,10989,52,LPLC1,DNp03
22922,10010,52,LC4,DNp01
85712,12628,52,SMP065,DNpe042
515900,10197,52,LC4,DNp02
515301,10417,52,SMP063,DNp103
28191,11020,52,LPLC4,DNp05
23271,10989,52,LPLC4,DNp03
10246,10106,52,SAD096,DNp11
13935,12628,52,AVLP343,DNpe042
19420,10117,52,LC4,DNp02
21225,10001,52,LC4,DNp01
531985,10558,52,PVLP010,DNp35
32129,10417,52,AVLP195,DNp103
23226,10010,52,LC4,DNp01
519917,10449,52,AOTU100m,DNpe025
27620,10117,52,CB1638,DNp02
30194,524001,52,SAD013,DNp05
10923,10117,52,DNg40,DNp02
17054,10117,52,LC4,DNp02
16321,10283,52,CL093,DNp103
11047,10010,52,PS001,DNp01
802290,10223,52,IN12B014,DNpe056
31262,10106,52,LC4,DNp11
14880,10449,52,CL335,DNpe025
19727,10234,52,PVLP096,DNp35
526035,10223,52,aSP10B,DNpe056
519974,10228,52,AVLP176_b,DNp06
11435,12628,52,LoVP54,DNpe042
16138,10001,52,LC4,DNp01
30603,12628,52,SMP064,DNpe042
21548,10923,52,AVLP094,DNg40
532569,12628,52,CL038,DNpe042
26715,10283,51,AVLP187,DNp103
10266,10601,51,LT87,DNpe025
17322,12628,51,AN27X016,DNpe042
23112,10584,51,PVLP074,DNp06
30087,10010,51,LC4,DNp01
14998,10010,51,CB1538,DNp01
12547,10283,51,AVLP085,DNp103
531142,10283,51,SMP065,DNp103
27624,10010,51,LC4,DNp01
72379,10752,51,CB4102,DNp03
518730,10010,51,LC4,DNp01
14268,10091,51,CL199,DNpe042
521682,10931,51,AVLP170,DNpe045
18149,10558,51,PVLP096,DNp35
23497,10283,51,LPLC2,DNp103
18478,10197,51,LC4,DNp02
21721,10010,51,LC4,DNp01
511797,524001,51,LoVC11,DNp05
17453,12628,51,CB3450,DNpe042
25316,10283,51,LPLC2,DNp103
14839,10584,51,CB2659,DNp06
19658,10234,51,PVLP074,DNp35
15664,10752,51,LPLC4,DNp03
38423,10228,51,CB2940,DNp06
10283,10091,51,DNp103,DNpe042
28698,10584,51,PVLP128,DNp06
37587,10010,51,LC4,DNp01
78011,10989,51,CB4102,DNp03
33539,10989,51,LPLC4,DNp03
25326,10234,51,CB2412,DNp35
19572,10584,51,CB2316,DNp06
28980,10010,51,LC4,DNp01
111903,10228,51,LPLC2,DNp06
10545,11020,51,AN06B009,DNp05
34845,10010,51,LC4,DNp01
11938,11334,51,CL066,DNpe045
514863,10283,51,AN08B041,DNp103
11272,10001,51,PVLP062,DNp01
11895,11020,51,PVLP022,DNp05
16507,12628,50,CB3977,DNpe042
18189,10117,50,LC4,DNp02
511996,10228,50,CB0956,DNp06
33137,10197,50,LC4,DNp02
22449,10989,50,LPLC1,DNp03
10671,12628,50,AN02A002,DNpe042
514508,10259,50,LC4,DNp11
13149,10584,50,CB3710,DNp06
23938,10989,50,LPLC1,DNp03
12980,10234,50,CB2458,DNp35
23973,11159,50,AVLP526,DNp71
11108,10923,50,CL286,DNg40
11108,10106,50,CL286,DNp11
524501,10228,50,AVLP176_b,DNp06
10417,10091,50,DNp103,DNpe042
20768,10601,50,ICL012m,DNpe025
20471,10283,50,LPLC2,DNp103
512921,10234,50,LC31a,DNp35
808023,10001,50,IN05B032,DNp01
141054,10752,50,LPLC4,DNp03
514729,10417,50,CB2286,DNp103
29598,10283,50,LPLC2,DNp103
12184,10117,50,PVLP122,DNp02
17441,524001,50,VES203m,DNp05
13001,10417,50,IB064,DNp103
12275,11334,50,PVLP151,DNpe045
17860,10001,50,LC4,DNp01
42588,10732,50,AVLP461,DNpe056
514394,10601,50,CL335,DNpe025
533895,10010,50,LPLC2,DNp01
107008,10417,50,CL12X,DNp103
10074,10417,50,PVLP010,DNp103
511757,11573,50,SAD070,DNpe021
524089,10752,50,LPLC4,DNp03
12766,10228,50,PVLP080_b,DNp06
11397,10584,50,SAD013,DNp06
16482,10417,50,PVLP123,DNp103
517426,10228,50,PVLP026,DNp06
10545,524001,50,AN06B009,DNp05
28980,531898,50,LC4,DNp04
15557,10234,50,AVLP705m,DNp35
13894,10931,50,CL066,DNpe045
13726,531898,50,LPLC2,DNp04
26193,12628,50,CB4231,DNpe042
44861,10091,50,CL199,DNpe042
107513,10259,50,LC4,DNp11
11137,10283,50,DNp04,DNp103
518794,10228,50,LPLC1,DNp06
16904,10228,50,AVLP259,DNp06
139623,10361,50,AN08B110,DNg40
532198,10584,50,WED196,DNp06
15582,10417,50,AVLP508,DNp103
10797,10117,50,AN12B001,DNp02
570458,10228,50,AVLP176_d,DNp06
11628,10106,50,LT40,DNp11
20162,10283,50,LPLC2,DNp103
17993,10752,50,LPLC4,DNp03
25862,10558,50,LC31a,DNp35
29865,10584,50,LC31a,DNp06
18133,10558,49,AVLP040,DNp35
