body_pre,body_post,weight,source_type,target_type
23247,646073975,1,LPLC2,UNKNOWN
23247,647794406,1,LPLC2,UNKNOWN
23247,653103828,1,LPLC2,UNKNOWN
23247,636911730,1,LPLC2,UNKNOWN
23247,638128512,1,LPLC2,UNKNOWN
23247,638489482,1,LPLC2,UNKNOWN
23247,644250900,1,LPLC2,UNKNOWN
23247,645813983,1,LPLC2,UNKNOWN
23247,627604771,1,LPLC2,UNKNOWN
23247,628216187,1,LPLC2,UNKNOWN
23247,628957676,1,LPLC2,UNKNOWN
23247,629109583,1,LPLC2,UNKNOWN
23247,631034536,1,LPLC2,UNKNOWN
23247,632896637,1,LPLC2,UNKNOWN
23247,635974204,1,LPLC2,UNKNOWN
23247,636364305,1,LPLC2,UNKNOWN
23247,621584600,1,LPLC2,UNKNOWN
23247,622534306,1,LPLC2,UNKNOWN
23247,623676724,1,LPLC2,UNKNOWN
23247,625679307,1,LPLC2,UNKNOWN
23247,626233799,1,LPLC2,UNKNOWN
23247,626536311,1,LPLC2,UNKNOWN
23247,626774056,1,LPLC2,UNKNOWN
23247,627478990,1,LPLC2,UNKNOWN
23247,607416645,1,LPLC2,UNKNOWN
23247,612846401,1,LPLC2,UNKNOWN
23247,613203324,1,LPLC2,UNKNOWN
23247,619349725,1,LPLC2,UNKNOWN
23247,620010199,1,LPLC2,UNKNOWN
23247,620056941,1,LPLC2,UNKNOWN
23247,598504791,1,LPLC2,UNKNOWN
23247,600686601,1,LPLC2,UNKNOWN
23247,600967056,1,LPLC2,UNKNOWN
23247,605174677,1,LPLC2,UNKNOWN
23247,606407647,1,LPLC2,UNKNOWN
23247,587681946,1,LPLC2,UNKNOWN
23247,588378438,1,LPLC2,UNKNOWN
23247,589510667,1,LPLC2,UNKNOWN
23247,589850338,1,LPLC2,UNKNOWN
23247,590675065,1,LPLC2,UNKNOWN
23247,591135673,1,LPLC2,UNKNOWN
23247,597307825,1,LPLC2,UNKNOWN
23247,597582552,1,LPLC2,UNKNOWN
23247,576812886,1,LPLC2,UNKNOWN
23247,576947036,1,LPLC2,UNKNOWN
23247,578221271,1,LPLC2,UNKNOWN
23247,578717025,1,LPLC2,UNKNOWN
23247,580974278,1,LPLC2,UNKNOWN
23247,582741525,1,LPLC2,UNKNOWN
23247,586625178,1,LPLC2,UNKNOWN
23247,586983223,1,LPLC2,UNKNOWN
23247,571973985,1,LPLC2,UNKNOWN
23247,573414837,1,LPLC2,UNKNOWN
23247,576385011,1,LPLC2,UNKNOWN
23247,544019855,1,LPLC2,UNKNOWN
23247,561579644,1,LPLC2,UNKNOWN
23247,563798057,1,LPLC2,UNKNOWN
23247,568804074,1,LPLC2,UNKNOWN
23247,571321552,1,LPLC2,UNKNOWN
23247,571518240,1,LPLC2,UNKNOWN
23247,571677786,1,LPLC2,UNKNOWN
23247,549672901,1,LPLC2,UNKNOWN
23247,551195943,1,LPLC2,UNKNOWN
23247,552471184,1,LPLC2,UNKNOWN
23247,555059689,1,LPLC2,UNKNOWN
23247,556070753,1,LPLC2,UNKNOWN
23247,556612100,1,LPLC2,UNKNOWN
23247,559856201,1,LPLC2,UNKNOWN
23247,560001666,1,LPLC2,UNKNOWN
23247,545874870,1,LPLC2,UNKNOWN
23247,546113281,1,LPLC2,UNKNOWN
23247,546277833,1,LPLC2,UNKNOWN
23247,546548682,1,LPLC2,UNKNOWN
23247,547761992,1,LPLC2,UNKNOWN
23247,548267781,1,LPLC2,UNKNOWN
23247,548558852,1,LPLC2,UNKNOWN
23247,549451532,1,LPLC2,UNKNOWN
23247,539560863,1,LPLC2,UNKNOWN
23247,540529303,1,LPLC2,UNKNOWN
23247,527751855,1,LPLC2,UNKNOWN
23247,527793864,1,LPLC2,UNKNOWN
23247,527990456,1,LPLC2,UNKNOWN
23247,531629126,1,LPLC2,UNKNOWN
23247,531668634,1,LPLC2,UNKNOWN
23247,532967025,1,LPLC2,UNKNOWN
23247,537380283,1,LPLC2,UNKNOWN
23247,539502943,1,LPLC2,UNKNOWN
23247,513619336,1,LPLC2,UNKNOWN
23247,514789514,1,LPLC2,UNKNOWN
23247,515047866,1,LPLC2,UNKNOWN
23247,517111457,1,LPLC2,UNKNOWN
23247,520224153,1,LPLC2,UNKNOWN
23247,522041096,1,LPLC2,UNKNOWN
23247,525675827,1,LPLC2,UNKNOWN
23247,526636596,1,LPLC2,UNKNOWN
23247,511708763,1,LPLC2,UNKNOWN
23247,512073784,1,LPLC2,UNKNOWN
23247,512230714,1,LPLC2,UNKNOWN
23247,513535992,1,LPLC2,UNKNOWN
23247,496693258,1,LPLC2,UNKNOWN
23247,500737466,1,LPLC2,UNKNOWN
23247,502629007,1,LPLC2,UNKNOWN
23247,509678474,1,LPLC2,UNKNOWN
23247,476914322,1,LPLC2,UNKNOWN
23247,477746234,1,LPLC2,UNKNOWN
23247,479310373,1,LPLC2,UNKNOWN
23247,487144312,1,LPLC2,UNKNOWN
23247,488835741,1,LPLC2,UNKNOWN
23247,493051743,1,LPLC2,UNKNOWN
23247,493655035,1,LPLC2,UNKNOWN
23247,495727280,1,LPLC2,UNKNOWN
23247,461360350,1,LPLC2,UNKNOWN
23247,466030428,1,LPLC2,UNKNOWN
23247,467946833,1,LPLC2,UNKNOWN
23247,468265151,1,LPLC2,UNKNOWN
23247,472284993,1,LPLC2,UNKNOWN
23247,474257193,1,LPLC2,UNKNOWN
23247,474420741,1,LPLC2,UNKNOWN
23247,476152740,1,LPLC2,UNKNOWN
23247,452907009,1,LPLC2,UNKNOWN
23247,453482628,1,LPLC2,UNKNOWN
23247,456082232,1,LPLC2,UNKNOWN
23247,456688606,1,LPLC2,UNKNOWN
23247,459732490,1,LPLC2,UNKNOWN
23247,460559706,1,LPLC2,UNKNOWN
23247,445296901,1,LPLC2,UNKNOWN
23247,445673460,1,LPLC2,UNKNOWN
23247,446912139,1,LPLC2,UNKNOWN
23247,447371586,1,LPLC2,UNKNOWN
23247,448037941,1,LPLC2,UNKNOWN
23247,448850627,1,LPLC2,UNKNOWN
23247,450977203,1,LPLC2,UNKNOWN
23247,434579196,1,LPLC2,UNKNOWN
23247,434843759,1,LPLC2,UNKNOWN
23247,435466439,1,LPLC2,UNKNOWN
23247,435525934,1,LPLC2,UNKNOWN
23247,442279854,1,LPLC2,UNKNOWN
23247,443062090,1,LPLC2,UNKNOWN
23247,443250209,1,LPLC2,UNKNOWN
23247,443443177,1,LPLC2,UNKNOWN
23247,427655202,1,LPLC2,UNKNOWN
23247,427667563,1,LPLC2,UNKNOWN
23247,427792427,1,LPLC2,UNKNOWN
23247,428288461,1,LPLC2,UNKNOWN
23247,432810017,1,LPLC2,UNKNOWN
23247,434197931,1,LPLC2,UNKNOWN
23247,398462212,1,LPLC2,UNKNOWN
23247,399375090,1,LPLC2,UNKNOWN
23247,400884964,1,LPLC2,UNKNOWN
23247,421963839,1,LPLC2,UNKNOWN
23247,422071169,1,LPLC2,UNKNOWN
23247,422677417,1,LPLC2,UNKNOWN
23247,423256905,1,LPLC2,UNKNOWN
23247,424041236,1,LPLC2,UNKNOWN
23247,412884211,1,LPLC2,UNKNOWN
23247,413811663,1,LPLC2,UNKNOWN
23247,415281081,1,LPLC2,UNKNOWN
23247,415350493,1,LPLC2,UNKNOWN
23247,419151537,1,LPLC2,UNKNOWN
23247,419704834,1,LPLC2,UNKNOWN
23247,419858233,1,LPLC2,UNKNOWN
23247,421669693,1,LPLC2,UNKNOWN
23247,401642755,1,LPLC2,UNKNOWN
23247,401855062,1,LPLC2,UNKNOWN
23247,402580554,1,LPLC2,UNKNOWN
23247,402780005,1,LPLC2,UNKNOWN
23247,405140286,1,LPLC2,UNKNOWN
23247,408523601,1,LPLC2,UNKNOWN
23247,409524539,1,LPLC2,UNKNOWN
23247,409943810,1,LPLC2,UNKNOWN
23247,389114237,1,LPLC2,UNKNOWN
23247,391555165,1,LPLC2,UNKNOWN
23247,392934962,1,LPLC2,UNKNOWN
23247,395186732,1,LPLC2,UNKNOWN
23247,397313971,1,LPLC2,UNKNOWN
23247,371948139,1,LPLC2,UNKNOWN
23247,374269219,1,LPLC2,UNKNOWN
23247,374310304,1,LPLC2,UNKNOWN
23247,378473877,1,LPLC2,UNKNOWN
23247,380188139,1,LPLC2,UNKNOWN
23247,380306241,1,LPLC2,UNKNOWN
23247,380820146,1,LPLC2,UNKNOWN
23247,386948856,1,LPLC2,UNKNOWN
23247,361566484,1,LPLC2,UNKNOWN
23247,361946435,1,LPLC2,UNKNOWN
23247,363742334,1,LPLC2,UNKNOWN
23247,364105422,1,LPLC2,UNKNOWN
23247,365290827,1,LPLC2,UNKNOWN
23247,365294549,1,LPLC2,UNKNOWN
23247,365372164,1,LPLC2,UNKNOWN
23247,369988724,1,LPLC2,UNKNOWN
23247,354831394,1,LPLC2,UNKNOWN
23247,354969368,1,LPLC2,UNKNOWN
23247,337879482,1,LPLC2,UNKNOWN
23247,339247381,1,LPLC2,UNKNOWN
23247,339518154,1,LPLC2,UNKNOWN
23247,341170683,1,LPLC2,UNKNOWN
23247,343852066,1,LPLC2,UNKNOWN
23247,344120570,1,LPLC2,UNKNOWN
23247,346250217,1,LPLC2,UNKNOWN
23247,346654751,1,LPLC2,UNKNOWN
23247,323548459,1,LPLC2,UNKNOWN
23247,324293746,1,LPLC2,UNKNOWN
23247,327077210,1,LPLC2,UNKNOWN
23247,329097120,1,LPLC2,UNKNOWN
23247,331565228,1,LPLC2,UNKNOWN
23247,333977742,1,LPLC2,UNKNOWN
23247,334685339,1,LPLC2,UNKNOWN
23247,336468838,1,LPLC2,UNKNOWN
23247,293098267,1,LPLC2,UNKNOWN
23247,293665765,1,LPLC2,UNKNOWN
23247,294422405,1,LPLC2,UNKNOWN
23247,297448035,1,LPLC2,UNKNOWN
23247,308938170,1,LPLC2,UNKNOWN
23247,309207691,1,LPLC2,UNKNOWN
23247,314841348,1,LPLC2,UNKNOWN
23247,317691351,1,LPLC2,UNKNOWN
23247,271713833,1,LPLC2,UNKNOWN
23247,275636848,1,LPLC2,UNKNOWN
23247,278194236,1,LPLC2,UNKNOWN
23247,282078399,1,LPLC2,UNKNOWN
23247,288478341,1,LPLC2,UNKNOWN
23247,288969389,1,LPLC2,UNKNOWN
23247,290978571,1,LPLC2,UNKNOWN
23247,348296442,1,LPLC2,UNKNOWN
23247,349228165,1,LPLC2,UNKNOWN
23247,349608700,1,LPLC2,UNKNOWN
23247,349627553,1,LPLC2,UNKNOWN
23247,352007259,1,LPLC2,UNKNOWN
23247,352399883,1,LPLC2,UNKNOWN
23247,352414215,1,LPLC2,UNKNOWN
23247,353777342,1,LPLC2,UNKNOWN
23247,320677420,1,LPLC2,UNKNOWN
23247,321549653,1,LPLC2,UNKNOWN
23247,321643466,1,LPLC2,UNKNOWN
23247,322634100,1,LPLC2,UNKNOWN
23247,322859337,1,LPLC2,UNKNOWN
23247,260655723,1,LPLC2,UNKNOWN
23247,260892039,1,LPLC2,UNKNOWN
23247,263134045,1,LPLC2,UNKNOWN
23247,263282453,1,LPLC2,UNKNOWN
23247,263821077,1,LPLC2,UNKNOWN
23247,267475869,1,LPLC2,UNKNOWN
23247,267481018,1,LPLC2,UNKNOWN
23247,270060858,1,LPLC2,UNKNOWN
23247,239053060,1,LPLC2,UNKNOWN
23247,240202528,1,LPLC2,UNKNOWN
23247,240224357,1,LPLC2,UNKNOWN
23247,245221013,1,LPLC2,UNKNOWN
23247,248869909,1,LPLC2,UNKNOWN
23247,253524914,1,LPLC2,UNKNOWN
23247,255497006,1,LPLC2,UNKNOWN
23247,259895675,1,LPLC2,UNKNOWN
23247,225026648,1,LPLC2,UNKNOWN
23247,225981896,1,LPLC2,UNKNOWN
23247,227101682,1,LPLC2,UNKNOWN
23247,230087164,1,LPLC2,UNKNOWN
23247,235125682,1,LPLC2,UNKNOWN
23247,235825061,1,LPLC2,UNKNOWN
23247,217924771,1,LPLC2,UNKNOWN
23247,222186173,1,LPLC2,UNKNOWN
23247,223572462,1,LPLC2,UNKNOWN
23247,224575429,1,LPLC2,UNKNOWN
23247,207195705,1,LPLC2,UNKNOWN
23247,207536736,1,LPLC2,UNKNOWN
23247,208822354,1,LPLC2,UNKNOWN
23247,209337014,1,LPLC2,UNKNOWN
23247,213524312,1,LPLC2,UNKNOWN
23247,214959870,1,LPLC2,UNKNOWN
23247,215411952,1,LPLC2,UNKNOWN
23247,217212380,1,LPLC2,UNKNOWN
23247,194219401,1,LPLC2,UNKNOWN
23247,195131330,1,LPLC2,UNKNOWN
23247,195201289,1,LPLC2,UNKNOWN
23247,196178930,1,LPLC2,UNKNOWN
23247,197570929,1,LPLC2,UNKNOWN
23247,200378941,1,LPLC2,UNKNOWN
23247,202505905,1,LPLC2,UNKNOWN
23247,202855880,1,LPLC2,UNKNOWN
23247,193155285,1,LPLC2,UNKNOWN
23247,151582195,1,LPLC2,UNKNOWN
23247,151919932,1,LPLC2,UNKNOWN
23247,153846995,1,LPLC2,UNKNOWN
23247,184644635,1,LPLC2,UNKNOWN
23247,185547507,1,LPLC2,UNKNOWN
23247,185841157,1,LPLC2,UNKNOWN
23247,189792274,1,LPLC2,UNKNOWN
23247,190244800,1,LPLC2,UNKNOWN
23247,190512810,1,LPLC2,UNKNOWN
23247,165846575,1,LPLC2,UNKNOWN
23247,165934836,1,LPLC2,UNKNOWN
23247,166192614,1,LPLC2,UNKNOWN
23247,170714684,1,LPLC2,UNKNOWN
23247,175425232,1,LPLC2,UNKNOWN
23247,179679938,1,LPLC2,UNKNOWN
23247,181404244,1,LPLC2,UNKNOWN
23247,183388174,1,LPLC2,UNKNOWN
23247,154328848,1,LPLC2,UNKNOWN
23247,154620650,1,LPLC2,UNKNOWN
23247,155988457,1,LPLC2,UNKNOWN
23247,158900193,1,LPLC2,UNKNOWN
23247,159242372,1,LPLC2,UNKNOWN
23247,160676378,1,LPLC2,UNKNOWN
23247,160780852,1,LPLC2,UNKNOWN
23247,163494263,1,LPLC2,UNKNOWN
23247,131394756,1,LPLC2,UNKNOWN
23247,138358199,1,LPLC2,UNKNOWN
23247,139861525,1,LPLC2,UNKNOWN
23247,144159566,1,LPLC2,UNKNOWN
23247,147435605,1,LPLC2,UNKNOWN
23247,148432002,1,LPLC2,UNKNOWN
23247,150059672,1,LPLC2,UNKNOWN
23247,121824475,1,LPLC2,UNKNOWN
23247,121925268,1,LPLC2,UNKNOWN
23247,122666918,1,LPLC2,UNKNOWN
23247,124961205,1,LPLC2,UNKNOWN
23247,126304843,1,LPLC2,UNKNOWN
23247,129465802,1,LPLC2,UNKNOWN
23247,130617402,1,LPLC2,UNKNOWN
23247,130979528,1,LPLC2,UNKNOWN
23247,107017908,1,LPLC2,UNKNOWN
23247,107286637,1,LPLC2,UNKNOWN
23247,107920534,1,LPLC2,UNKNOWN
23247,109028232,1,LPLC2,UNKNOWN
23247,115603324,1,LPLC2,UNKNOWN
23247,116950321,1,LPLC2,UNKNOWN
23247,117016953,1,LPLC2,UNKNOWN
23247,120811872,1,LPLC2,UNKNOWN
23247,104008841,1,LPLC2,UNKNOWN
23247,104846037,1,LPLC2,UNKNOWN
23247,102572109,1,LPLC2,UNKNOWN
23247,139354,1,LPLC2,LC12
23247,514122,1,LPLC2,MeLo13
23247,515317,1,LPLC2,TmY13
23247,515900,1,LPLC2,LC4
23247,516426,1,LPLC2,LC22
23247,516623,1,LPLC2,Y11
23247,517819,1,LPLC2,LPLC2
23247,533933,1,LPLC2,Y3
23247,534637,1,LPLC2,T3
23247,534858,1,LPLC2,Li34a
23247,539329,1,LPLC2,TmY5a
23247,542499,1,LPLC2,LLPC3
23247,588414,1,LPLC2,CB4163
23247,922186,1,LPLC2,
23247,102370438,1,LPLC2,UNKNOWN
23247,524502,1,LPLC2,CB4163
23247,527001,1,LPLC2,Tm20
23247,532255,1,LPLC2,MeVC23
23247,533918,1,LPLC2,TmY21
23247,517884,1,LPLC2,Y3
23247,518275,1,LPLC2,PVLP072
23247,518731,1,LPLC2,LPLC2
23247,521326,1,LPLC2,AVLP259
23247,522301,1,LPLC2,CB4168
23247,523865,1,LPLC2,LLPC2
23247,82850,1,LPLC2,LC12
23247,93287,1,LPLC2,LC12
23247,98904,1,LPLC2,LC12
23247,102636,1,LPLC2,T5c
23247,113639,1,LPLC2,T4d
23247,125078,1,LPLC2,T5c
23247,47429,1,LPLC2,Tm4
23247,49401,1,LPLC2,TmY13
23247,55925,1,LPLC2,LLPC3
23247,56124,1,LPLC2,TmY9b
23247,74507,1,LPLC2,LPi43
23247,80085,1,LPLC2,CL022_b
23247,80736,1,LPLC2,Tm33
23247,80986,1,LPLC2,LC12
23247,36955,1,LPLC2,TmY21
23247,39092,1,LPLC2,MeLo10
23247,39437,1,LPLC2,Tm24
23247,41702,1,LPLC2,Tlp12
23247,43125,1,LPLC2,LPC1
23247,35084,1,LPLC2,Y3
23247,35761,1,LPLC2,Y13
23247,35972,1,LPLC2,Y11
23247,27887,1,LPLC2,CB0115
23247,29702,1,LPLC2,LPLC2
23247,29815,1,LPLC2,LPLC2
23247,30158,1,LPLC2,TmY13
23247,30512,1,LPLC2,LPLC2
23247,30893,1,LPLC2,LPLC2
23247,32237,1,LPLC2,LPLC2
23247,32737,1,LPLC2,LPLC2
23247,27613,1,LPLC2,LC11
23247,27796,1,LPLC2,LPLC2
23247,27829,1,LPLC2,LC4
23247,23550,1,LPLC2,LPLC2
23247,24079,1,LPLC2,WED045
23247,24568,1,LPLC2,LPLC2
23247,25304,1,LPLC2,LC10a
23247,25572,1,LPLC2,LPLC2
23247,25575,1,LPLC2,LPLC2
23247,26155,1,LPLC2,MeLo14
23247,26416,1,LPLC2,LPLC2
23247,23289,1,LPLC2,TmY16
23247,22131,1,LPLC2,LC35a
23247,22253,1,LPLC2,LPLC2
23247,11118,1,LPLC2,PVLP137
23247,11163,1,LPLC2,LT51
23247,11639,1,LPLC2,LT88
23247,11709,1,LPLC2,LPi12
23247,13741,1,LPLC2,AVLP331a
23247,14902,1,LPLC2,LPC1
23247,19523,1,LPLC2,PVLP073
23247,19658,1,LPLC2,PVLP074
23247,19697,1,LPLC2,TmY21
23247,19787,1,LPLC2,LPLC2
23247,19977,1,LPLC2,PVLP074
23247,20138,1,LPLC2,CB2254
23247,20524,1,LPLC2,Li16
23247,21342,1,LPLC2,CL323
23247,17270,1,LPLC2,LC4
23247,18528,1,LPLC2,LLPC3
23247,18907,1,LPLC2,PVLP123
23247,10639,1,LPLC2,LoVC22
23247,10644,1,LPLC2,PLP163
23247,10796,1,LPLC2,LPT22
23247,11018,1,LPLC2,AVLP258
23247,11041,1,LPLC2,LPi21
23247,10074,1,LPLC2,PVLP010
23247,10105,1,LPLC2,MeVC25
23247,10149,1,LPLC2,LT79
23247,10172,1,LPLC2,AVLP080
23247,10214,1,LPLC2,LPT50
23247,10265,1,LPLC2,OA-AL2i2
23247,10419,1,LPLC2,HSS
23247,10590,1,LPLC2,DNpe052
23247,14979,1,LPLC2,MeLo8
23247,16504,1,LPLC2,PVLP034
23247,16904,1,LPLC2,AVLP259
111903,10445,1,LPLC2,LT11
111903,10455,1,LPLC2,LT34
111903,10494,1,LPLC2,AVLP076
111903,10580,1,LPLC2,DNp70
111903,10778,1,LPLC2,CL286
111903,10223,1,LPLC2,DNpe056
111903,10255,1,LPLC2,MeVCMe1
111903,10377,1,LPLC2,DNge054
111903,11895,1,LPLC2,PVLP022
111903,13726,1,LPLC2,LPLC2
111903,10783,1,LPLC2,DNp09
111903,10799,1,LPLC2,OA-VUMa4
111903,10955,1,LPLC2,vCal3
111903,10962,1,LPLC2,LAL026_a
111903,11118,1,LPLC2,PVLP137
111903,11300,1,LPLC2,LT82b
111903,11677,1,LPLC2,PVLP151
111903,11794,1,LPLC2,LC31b
111903,18090,1,LPLC2,CB4180
111903,18621,1,LPLC2,CB0929
111903,18644,1,LPLC2,LoVP39
111903,15638,1,LPLC2,AVLP490
111903,15664,1,LPLC2,LPLC4
111903,15804,1,LPLC2,LPLC2
111903,15994,1,LPLC2,CB3513
111903,16900,1,LPLC2,TmY19b
111903,17246,1,LPLC2,PLP219
111903,17478,1,LPLC2,LC4
111903,17880,1,LPLC2,LPLC2
111903,14102,1,LPLC2,LPLC2
111903,14235,1,LPLC2,AVLP322
111903,14993,1,LPLC2,PLP017
111903,15160,1,LPLC2,PVLP070
111903,15613,1,LPLC2,AVLP492
111903,22907,1,LPLC2,Tlp13
111903,23748,1,LPLC2,LoVP18
111903,23864,1,LPLC2,PVLP126_a
111903,24308,1,LPLC2,LPLC2
111903,25286,1,LPLC2,LPLC2
111903,19523,1,LPLC2,PVLP073
111903,19855,1,LPLC2,LPLC1
111903,20372,1,LPLC2,LPC1
111903,22266,1,LPLC2,AVLP320_b
111903,22574,1,LPLC2,CB1852
111903,42168,1,LPLC2,Tm4
111903,42569,1,LPLC2,TmY21
111903,44683,1,LPLC2,Tlp13
111903,45640,1,LPLC2,TmY16
111903,46192,1,LPLC2,Tm16
111903,48686,1,LPLC2,Y12
111903,48780,1,LPLC2,Y13
111903,50076,1,LPLC2,CB4162
111903,33664,1,LPLC2,Tm37
111903,37828,1,LPLC2,LPT113
111903,38139,1,LPLC2,Tm37
111903,38475,1,LPLC2,Tlp11
111903,39086,1,LPLC2,LLPC1
111903,39611,1,LPLC2,Y3
111903,39636,1,LPLC2,Tm4
111903,40811,1,LPLC2,LPLC2
111903,29225,1,LPLC2,CB0115
111903,29815,1,LPLC2,LPLC2
111903,29955,1,LPLC2,LPLC2
111903,30025,1,LPLC2,LC10a
111903,31314,1,LPLC2,Y3
111903,31943,1,LPLC2,LC6
111903,32223,1,LPLC2,LPLC2
111903,32737,1,LPLC2,LPLC2
111903,25700,1,LPLC2,LC10d
111903,25913,1,LPLC2,TmY21
111903,27023,1,LPLC2,LPLC2
111903,27355,1,LPLC2,LPLC2
111903,27399,1,LPLC2,LPLC2
111903,27796,1,LPLC2,LPLC2
111903,27961,1,LPLC2,
111903,28011,1,LPLC2,LPLC2
111903,83342,1,LPLC2,TmY5a
111903,86483,1,LPLC2,Li22
111903,89464,1,LPLC2,LC12
111903,99338,1,LPLC2,T5d
111903,106120,1,LPLC2,LC10b
111903,107982,1,LPLC2,LPC2
111903,108569,1,LPLC2,TmY10
111903,51441,1,LPLC2,TmY5a
111903,54082,1,LPLC2,TmY21
111903,54378,1,LPLC2,MeLo13
111903,56816,1,LPLC2,TmY13
111903,58480,1,LPLC2,TmY13
111903,59354,1,LPLC2,T4a
111903,69701,1,LPLC2,TmY20
111903,69852,1,LPLC2,TmY13
111903,516149,1,LPLC2,TmY20
111903,516231,1,LPLC2,MeLo13
111903,517079,1,LPLC2,LPLC2
111903,165616,1,LPLC2,PVLP037
111903,191514,1,LPLC2,Li23
111903,460594,1,LPLC2,
111903,511914,1,LPLC2,LC4
111903,513466,1,LPLC2,LPT30
111903,514670,1,LPLC2,LPLC2
111903,515305,1,LPLC2,LC13
111903,108926,1,LPLC2,Li17
111903,109677,1,LPLC2,Li22
111903,112292,1,LPLC2,LPLC2
111903,119040,1,LPLC2,T4a
111903,127108,1,LPLC2,Tm9
111903,129687,1,LPLC2,LPLC2
111903,132325,1,LPLC2,T5c
111903,134521,1,LPLC2,LPLC2
111903,531179,1,LPLC2,LLPC3
111903,531182,1,LPLC2,Tlp12
111903,531402,1,LPLC2,LLPC1
111903,542215,1,LPLC2,TmY13
111903,550085,1,LPLC2,TmY18
111903,550531,1,LPLC2,T5a
111903,556303,1,LPLC2,CB1498
111903,525197,1,LPLC2,Tm5Y
111903,525340,1,LPLC2,Y11
111903,525585,1,LPLC2,LC17
111903,517699,1,LPLC2,Tm5Y
111903,518275,1,LPLC2,PVLP072
111903,519387,1,LPLC2,WED060
111903,519532,1,LPLC2,PVLP034
111903,520764,1,LPLC2,LPLC2
111903,522395,1,LPLC2,LLPC1
111903,524197,1,LPLC2,TmY9a
111903,524331,1,LPLC2,LPT23
111903,111173080,1,LPLC2,UNKNOWN
111903,111200976,1,LPLC2,UNKNOWN
111903,111582421,1,LPLC2,UNKNOWN
111903,109584122,1,LPLC2,UNKNOWN
111903,109643201,1,LPLC2,UNKNOWN
111903,110235365,1,LPLC2,UNKNOWN
111903,110295115,1,LPLC2,UNKNOWN
111903,110433789,1,LPLC2,UNKNOWN
111903,101065246,1,LPLC2,UNKNOWN
111903,102885552,1,LPLC2,UNKNOWN
111903,104321819,1,LPLC2,UNKNOWN
111903,106028006,1,LPLC2,UNKNOWN
111903,106863722,1,LPLC2,UNKNOWN
111903,108208091,1,LPLC2,UNKNOWN
111903,108267784,1,LPLC2,UNKNOWN
111903,108303606,1,LPLC2,UNKNOWN
111903,152886292,1,LPLC2,UNKNOWN
111903,153105793,1,LPLC2,UNKNOWN
111903,153846518,1,LPLC2,UNKNOWN
111903,156834344,1,LPLC2,UNKNOWN
111903,160132161,1,LPLC2,UNKNOWN
111903,160741530,1,LPLC2,UNKNOWN
111903,162180602,1,LPLC2,UNKNOWN
111903,164077494,1,LPLC2,UNKNOWN
111903,138706408,1,LPLC2,UNKNOWN
111903,138864026,1,LPLC2,UNKNOWN
111903,139274198,1,LPLC2,UNKNOWN
111903,139596605,1,LPLC2,UNKNOWN
111903,143984192,1,LPLC2,UNKNOWN
111903,146994263,1,LPLC2,UNKNOWN
111903,147841435,1,LPLC2,UNKNOWN
111903,152560145,1,LPLC2,UNKNOWN
111903,127427398,1,LPLC2,UNKNOWN
111903,132202095,1,LPLC2,UNKNOWN
111903,133117811,1,LPLC2,UNKNOWN
111903,133203625,1,LPLC2,UNKNOWN
111903,133922942,1,LPLC2,UNKNOWN
111903,135910078,1,LPLC2,UNKNOWN
111903,136387584,1,LPLC2,UNKNOWN
111903,136729573,1,LPLC2,UNKNOWN
111903,114016745,1,LPLC2,UNKNOWN
111903,117491049,1,LPLC2,UNKNOWN
111903,118199886,1,LPLC2,UNKNOWN
111903,119854000,1,LPLC2,UNKNOWN
111903,119930978,1,LPLC2,UNKNOWN
111903,120690430,1,LPLC2,UNKNOWN
111903,121316660,1,LPLC2,UNKNOWN
111903,125171822,1,LPLC2,UNKNOWN
111903,181322917,1,LPLC2,UNKNOWN
111903,181829153,1,LPLC2,UNKNOWN
111903,182902904,1,LPLC2,UNKNOWN
111903,183781962,1,LPLC2,UNKNOWN
111903,185648229,1,LPLC2,UNKNOWN
111903,185935516,1,LPLC2,UNKNOWN
111903,187398522,1,LPLC2,UNKNOWN
111903,188793633,1,LPLC2,UNKNOWN
111903,179661415,1,LPLC2,UNKNOWN
111903,181274564,1,LPLC2,UNKNOWN
111903,166629637,1,LPLC2,UNKNOWN
111903,168155059,1,LPLC2,UNKNOWN
111903,168769591,1,LPLC2,UNKNOWN
111903,170926914,1,LPLC2,UNKNOWN
111903,173544855,1,LPLC2,UNKNOWN
111903,173995754,1,LPLC2,UNKNOWN
111903,174826486,1,LPLC2,UNKNOWN
111903,176218784,1,LPLC2,UNKNOWN
111903,231149132,1,LPLC2,UNKNOWN
111903,232342024,1,LPLC2,UNKNOWN
111903,235805181,1,LPLC2,UNKNOWN
111903,236669325,1,LPLC2,UNKNOWN
111903,236911086,1,LPLC2,UNKNOWN
111903,239333908,1,LPLC2,UNKNOWN
111903,242178559,1,LPLC2,UNKNOWN
111903,242473298,1,LPLC2,UNKNOWN
111903,219670004,1,LPLC2,UNKNOWN
111903,220891219,1,LPLC2,UNKNOWN
111903,223766561,1,LPLC2,UNKNOWN
111903,224133429,1,LPLC2,UNKNOWN
111903,227887387,1,LPLC2,UNKNOWN
111903,228543091,1,LPLC2,UNKNOWN
111903,230373958,1,LPLC2,UNKNOWN
111903,230812894,1,LPLC2,UNKNOWN
111903,202833569,1,LPLC2,UNKNOWN
111903,202932867,1,LPLC2,UNKNOWN
