body_post,LC4,LPLC2,target_type,receives_from_both
518555961,6.0,0.0,UNKNOWN,False
522138203,6.0,0.0,UNKNOWN,False
523284343,6.0,0.0,UNKNOWN,False
524084668,6.0,0.0,UNKNOWN,False
524182584,6.0,0.0,UNKNOWN,False
528786338,6.0,0.0,UNKNOWN,False
531284744,6.0,0.0,UNKNOWN,False
532246933,6.0,0.0,UNKNOWN,False
532771218,6.0,0.0,UNKNOWN,False
534193198,6.0,0.0,UNKNOWN,False
535516680,6.0,0.0,UNKNOWN,False
535708307,6.0,0.0,UNKNOWN,False
538181302,6.0,0.0,UNKNOWN,False
539670045,6.0,0.0,UNKNOWN,False
539836980,6.0,0.0,UNKNOWN,False
542553290,6.0,0.0,UNKNOWN,False
544254830,6.0,0.0,UNKNOWN,False
548627075,6.0,0.0,UNKNOWN,False
549227392,6.0,0.0,UNKNOWN,False
552148022,6.0,0.0,UNKNOWN,False
552833000,6.0,0.0,UNKNOWN,False
553605873,6.0,0.0,UNKNOWN,False
555173479,6.0,0.0,UNKNOWN,False
555437359,6.0,0.0,UNKNOWN,False
557897440,6.0,0.0,UNKNOWN,False
558179466,6.0,0.0,UNKNOWN,False
558647224,6.0,0.0,UNKNOWN,False
562317502,6.0,0.0,UNKNOWN,False
562715052,6.0,0.0,UNKNOWN,False
563549454,6.0,0.0,UNKNOWN,False
564831857,6.0,0.0,UNKNOWN,False
565438463,6.0,0.0,UNKNOWN,False
566866473,6.0,0.0,UNKNOWN,False
568315839,6.0,0.0,UNKNOWN,False
568901553,6.0,0.0,UNKNOWN,False
569794495,6.0,0.0,UNKNOWN,False
569949895,6.0,0.0,UNKNOWN,False
571201386,6.0,0.0,UNKNOWN,False
572397933,6.0,0.0,UNKNOWN,False
575556088,6.0,0.0,UNKNOWN,False
576513230,6.0,0.0,UNKNOWN,False
576823315,6.0,0.0,UNKNOWN,False
577292826,6.0,0.0,UNKNOWN,False
579782668,6.0,0.0,UNKNOWN,False
581609306,6.0,0.0,UNKNOWN,False
581985183,6.0,0.0,UNKNOWN,False
582376535,6.0,0.0,UNKNOWN,False
582830008,6.0,0.0,UNKNOWN,False
582919678,6.0,0.0,UNKNOWN,False
585315990,6.0,0.0,UNKNOWN,False
585957858,6.0,0.0,UNKNOWN,False
586273120,6.0,0.0,UNKNOWN,False
586647876,6.0,0.0,UNKNOWN,False
587155909,6.0,0.0,UNKNOWN,False
589231340,6.0,0.0,UNKNOWN,False
590291439,6.0,0.0,UNKNOWN,False
592319211,6.0,0.0,UNKNOWN,False
592610791,6.0,0.0,UNKNOWN,False
592672485,6.0,0.0,UNKNOWN,False
593624744,6.0,0.0,UNKNOWN,False
594154370,6.0,0.0,UNKNOWN,False
594309618,6.0,0.0,UNKNOWN,False
594338830,6.0,0.0,UNKNOWN,False
595723410,6.0,0.0,UNKNOWN,False
596072268,6.0,0.0,UNKNOWN,False
598530766,6.0,0.0,UNKNOWN,False
599711637,6.0,0.0,UNKNOWN,False
599889403,6.0,0.0,UNKNOWN,False
599919635,6.0,0.0,UNKNOWN,False
601958575,6.0,0.0,UNKNOWN,False
602810437,6.0,0.0,UNKNOWN,False
605277196,6.0,0.0,UNKNOWN,False
606725805,6.0,0.0,UNKNOWN,False
607209658,6.0,0.0,UNKNOWN,False
607320793,6.0,0.0,UNKNOWN,False
607950069,6.0,0.0,UNKNOWN,False
608456588,6.0,0.0,UNKNOWN,False
615263161,6.0,0.0,UNKNOWN,False
615862302,6.0,0.0,UNKNOWN,False
616837582,6.0,0.0,UNKNOWN,False
616841092,6.0,0.0,UNKNOWN,False
618515422,6.0,0.0,UNKNOWN,False
618789382,6.0,0.0,UNKNOWN,False
619041372,6.0,0.0,UNKNOWN,False
620645350,6.0,0.0,UNKNOWN,False
620766823,6.0,0.0,UNKNOWN,False
621230104,6.0,0.0,UNKNOWN,False
621596720,6.0,0.0,UNKNOWN,False
621650923,6.0,0.0,UNKNOWN,False
621867174,6.0,0.0,UNKNOWN,False
625839482,6.0,0.0,UNKNOWN,False
630391537,6.0,0.0,UNKNOWN,False
634158700,6.0,0.0,UNKNOWN,False
634195328,6.0,0.0,UNKNOWN,False
634255802,6.0,0.0,UNKNOWN,False
634790375,6.0,0.0,UNKNOWN,False
638222107,6.0,0.0,UNKNOWN,False
638231059,6.0,0.0,UNKNOWN,False
638231353,6.0,0.0,UNKNOWN,False
638480016,6.0,0.0,UNKNOWN,False
639452130,6.0,0.0,UNKNOWN,False
639641245,6.0,0.0,UNKNOWN,False
641483182,6.0,0.0,UNKNOWN,False
641949917,6.0,0.0,UNKNOWN,False
642571965,6.0,0.0,UNKNOWN,False
644084087,6.0,0.0,UNKNOWN,False
644205415,6.0,0.0,UNKNOWN,False
645184788,6.0,0.0,UNKNOWN,False
645359399,6.0,0.0,UNKNOWN,False
647329495,6.0,0.0,UNKNOWN,False
647816598,6.0,0.0,UNKNOWN,False
648882049,6.0,0.0,UNKNOWN,False
649313426,6.0,0.0,UNKNOWN,False
650707244,6.0,0.0,UNKNOWN,False
652078378,6.0,0.0,UNKNOWN,False
652704531,6.0,0.0,UNKNOWN,False
656628156,6.0,0.0,UNKNOWN,False
656949259,6.0,0.0,UNKNOWN,False
657177594,6.0,0.0,UNKNOWN,False
657587025,6.0,0.0,UNKNOWN,False
658335125,6.0,0.0,UNKNOWN,False
659139320,6.0,0.0,UNKNOWN,False
659363574,6.0,0.0,UNKNOWN,False
659773421,6.0,0.0,UNKNOWN,False
659837534,6.0,0.0,UNKNOWN,False
660578005,6.0,0.0,UNKNOWN,False
660744469,6.0,0.0,UNKNOWN,False
661260331,6.0,0.0,UNKNOWN,False
661372614,6.0,0.0,UNKNOWN,False
663423633,6.0,0.0,UNKNOWN,False
665531134,6.0,0.0,UNKNOWN,False
666152935,6.0,0.0,UNKNOWN,False
666213353,6.0,0.0,UNKNOWN,False
666821745,6.0,0.0,UNKNOWN,False
667656766,6.0,0.0,UNKNOWN,False
668787629,6.0,0.0,UNKNOWN,False
668944319,6.0,0.0,UNKNOWN,False
669599762,6.0,0.0,UNKNOWN,False
670004495,6.0,0.0,UNKNOWN,False
671010205,6.0,0.0,UNKNOWN,False
671037178,6.0,0.0,UNKNOWN,False
671073992,6.0,0.0,UNKNOWN,False
671420182,6.0,0.0,UNKNOWN,False
671483501,6.0,0.0,UNKNOWN,False
672442070,6.0,0.0,UNKNOWN,False
672468104,6.0,0.0,UNKNOWN,False
672805622,6.0,0.0,UNKNOWN,False
674048192,6.0,0.0,UNKNOWN,False
674494167,6.0,0.0,UNKNOWN,False
675564002,6.0,0.0,UNKNOWN,False
676285131,6.0,0.0,UNKNOWN,False
677193385,6.0,0.0,UNKNOWN,False
677204595,6.0,0.0,UNKNOWN,False
677300434,6.0,0.0,UNKNOWN,False
678202051,6.0,0.0,UNKNOWN,False
678355548,6.0,0.0,UNKNOWN,False
680880414,6.0,0.0,UNKNOWN,False
681679762,6.0,0.0,UNKNOWN,False
681788720,6.0,0.0,UNKNOWN,False
685465807,6.0,0.0,UNKNOWN,False
686552170,6.0,0.0,UNKNOWN,False
686625084,6.0,0.0,UNKNOWN,False
689840236,6.0,0.0,UNKNOWN,False
691692950,6.0,0.0,UNKNOWN,False
691782445,6.0,0.0,UNKNOWN,False
692201367,6.0,0.0,UNKNOWN,False
692552155,6.0,0.0,UNKNOWN,False
693022636,6.0,0.0,UNKNOWN,False
695662970,6.0,0.0,UNKNOWN,False
696576894,6.0,0.0,UNKNOWN,False
700008691,6.0,0.0,UNKNOWN,False
700858086,6.0,0.0,UNKNOWN,False
700985218,6.0,0.0,UNKNOWN,False
701448423,6.0,0.0,UNKNOWN,False
701584848,6.0,0.0,UNKNOWN,False
702448845,6.0,0.0,UNKNOWN,False
703095752,6.0,0.0,UNKNOWN,False
703267705,6.0,0.0,UNKNOWN,False
704951045,6.0,0.0,UNKNOWN,False
705111497,6.0,0.0,UNKNOWN,False
705901333,6.0,0.0,UNKNOWN,False
707409166,6.0,0.0,UNKNOWN,False
707931081,6.0,0.0,UNKNOWN,False
709707441,6.0,0.0,UNKNOWN,False
711114019,6.0,0.0,UNKNOWN,False
711359348,6.0,0.0,UNKNOWN,False
712267722,6.0,0.0,UNKNOWN,False
714411062,6.0,0.0,UNKNOWN,False
714970881,6.0,0.0,UNKNOWN,False
716499628,6.0,0.0,UNKNOWN,False
716844393,6.0,0.0,UNKNOWN,False
716914899,6.0,0.0,UNKNOWN,False
717190881,6.0,0.0,UNKNOWN,False
718258739,6.0,0.0,UNKNOWN,False
719265596,6.0,0.0,UNKNOWN,False
720245996,6.0,0.0,UNKNOWN,False
720554709,6.0,0.0,UNKNOWN,False
720996270,6.0,0.0,UNKNOWN,False
722284101,6.0,0.0,UNKNOWN,False
722717775,6.0,0.0,UNKNOWN,False
724352698,6.0,0.0,UNKNOWN,False
724626894,6.0,0.0,UNKNOWN,False
724925959,6.0,0.0,UNKNOWN,False
725200306,6.0,0.0,UNKNOWN,False
725359632,6.0,0.0,UNKNOWN,False
725884869,6.0,0.0,UNKNOWN,False
728487866,6.0,0.0,UNKNOWN,False
728923248,6.0,0.0,UNKNOWN,False
731734201,6.0,0.0,UNKNOWN,False
732276706,6.0,0.0,UNKNOWN,False
732281128,6.0,0.0,UNKNOWN,False
732930332,6.0,0.0,UNKNOWN,False
735617527,6.0,0.0,UNKNOWN,False
737727214,6.0,0.0,UNKNOWN,False
737819376,6.0,0.0,UNKNOWN,False
738485423,6.0,0.0,UNKNOWN,False
738651546,6.0,0.0,UNKNOWN,False
738739412,6.0,0.0,UNKNOWN,False
739392246,6.0,0.0,UNKNOWN,False
739544440,6.0,0.0,UNKNOWN,False
740042050,6.0,0.0,UNKNOWN,False
741905516,6.0,0.0,UNKNOWN,False
743127765,6.0,0.0,UNKNOWN,False
744205280,6.0,0.0,UNKNOWN,False
744669986,6.0,0.0,UNKNOWN,False
745114771,6.0,0.0,UNKNOWN,False
745228849,6.0,0.0,UNKNOWN,False
746084048,6.0,0.0,UNKNOWN,False
746401730,6.0,0.0,UNKNOWN,False
746536608,6.0,0.0,UNKNOWN,False
747036400,6.0,0.0,UNKNOWN,False
747922593,6.0,0.0,UNKNOWN,False
754371556,6.0,0.0,UNKNOWN,False
754808011,6.0,0.0,UNKNOWN,False
755377080,6.0,0.0,UNKNOWN,False
755933487,6.0,0.0,UNKNOWN,False
756483194,6.0,0.0,UNKNOWN,False
757167332,6.0,0.0,UNKNOWN,False
757710090,6.0,0.0,UNKNOWN,False
758109422,6.0,0.0,UNKNOWN,False
759358332,6.0,0.0,UNKNOWN,False
760923985,6.0,0.0,UNKNOWN,False
761262496,6.0,0.0,UNKNOWN,False
761990183,6.0,0.0,UNKNOWN,False
762022840,6.0,0.0,UNKNOWN,False
763198294,6.0,0.0,UNKNOWN,False
763282866,6.0,0.0,UNKNOWN,False
766223846,6.0,0.0,UNKNOWN,False
767127229,6.0,0.0,UNKNOWN,False
767226093,6.0,0.0,UNKNOWN,False
769111705,6.0,0.0,UNKNOWN,False
769810651,6.0,0.0,UNKNOWN,False
772010161,6.0,0.0,UNKNOWN,False
773812082,6.0,0.0,UNKNOWN,False
774256694,6.0,0.0,UNKNOWN,False
776203771,6.0,0.0,UNKNOWN,False
777673173,6.0,0.0,UNKNOWN,False
777706944,6.0,0.0,UNKNOWN,False
779132871,6.0,0.0,UNKNOWN,False
779942317,6.0,0.0,UNKNOWN,False
781264933,6.0,0.0,UNKNOWN,False
782426900,6.0,0.0,UNKNOWN,False
782588942,6.0,0.0,UNKNOWN,False
782806316,6.0,0.0,UNKNOWN,False
782991919,6.0,0.0,UNKNOWN,False
783103135,6.0,0.0,UNKNOWN,False
783297870,6.0,0.0,UNKNOWN,False
783647254,6.0,0.0,UNKNOWN,False
785067598,6.0,0.0,UNKNOWN,False
786034577,6.0,0.0,UNKNOWN,False
788624447,6.0,0.0,UNKNOWN,False
790730819,6.0,0.0,UNKNOWN,False
790950378,6.0,0.0,UNKNOWN,False
791225363,6.0,0.0,UNKNOWN,False
791747378,6.0,0.0,UNKNOWN,False
791871716,6.0,0.0,UNKNOWN,False
792127108,6.0,0.0,UNKNOWN,False
793121831,6.0,0.0,UNKNOWN,False
798231070,6.0,0.0,UNKNOWN,False
800431339,6.0,0.0,UNKNOWN,False
801874184,6.0,0.0,UNKNOWN,False
805203793,6.0,0.0,UNKNOWN,False
805618544,6.0,0.0,UNKNOWN,False
806071441,6.0,0.0,UNKNOWN,False
806504468,6.0,0.0,UNKNOWN,False
806640718,6.0,0.0,UNKNOWN,False
807580021,6.0,0.0,UNKNOWN,False
809564262,6.0,0.0,UNKNOWN,False
810478898,6.0,0.0,UNKNOWN,False
811043133,6.0,0.0,UNKNOWN,False
811219481,6.0,0.0,UNKNOWN,False
811846947,6.0,0.0,UNKNOWN,False
812868835,6.0,0.0,UNKNOWN,False
813396486,6.0,0.0,UNKNOWN,False
814627867,6.0,0.0,UNKNOWN,False
815431862,6.0,0.0,UNKNOWN,False
815517519,6.0,0.0,UNKNOWN,False
815884756,6.0,0.0,UNKNOWN,False
816005228,6.0,0.0,UNKNOWN,False
816043498,6.0,0.0,UNKNOWN,False
816938508,6.0,0.0,UNKNOWN,False
817380877,6.0,0.0,UNKNOWN,False
817722926,6.0,0.0,UNKNOWN,False
818722034,6.0,0.0,UNKNOWN,False
820101465,6.0,0.0,UNKNOWN,False
820902330,6.0,0.0,UNKNOWN,False
821425954,6.0,0.0,UNKNOWN,False
822189168,6.0,0.0,UNKNOWN,False
822660609,6.0,0.0,UNKNOWN,False
823054104,6.0,0.0,UNKNOWN,False
824256382,6.0,0.0,UNKNOWN,False
824921836,6.0,0.0,UNKNOWN,False
826170390,6.0,0.0,UNKNOWN,False
827065796,6.0,0.0,UNKNOWN,False
830012104,6.0,0.0,UNKNOWN,False
830529054,6.0,0.0,UNKNOWN,False
830797359,6.0,0.0,UNKNOWN,False
831989506,6.0,0.0,UNKNOWN,False
832182715,6.0,0.0,UNKNOWN,False
836053392,6.0,0.0,UNKNOWN,False
836461638,6.0,0.0,UNKNOWN,False
837722887,6.0,0.0,UNKNOWN,False
837889067,6.0,0.0,UNKNOWN,False
844797518,6.0,0.0,UNKNOWN,False
847402640,6.0,0.0,UNKNOWN,False
849671278,6.0,0.0,UNKNOWN,False
851044435,6.0,0.0,UNKNOWN,False
851341626,6.0,0.0,UNKNOWN,False
852211495,6.0,0.0,UNKNOWN,False
852388251,6.0,0.0,UNKNOWN,False
855245097,6.0,0.0,UNKNOWN,False
856244202,6.0,0.0,UNKNOWN,False
857093923,6.0,0.0,UNKNOWN,False
859369646,6.0,0.0,UNKNOWN,False
859641149,6.0,0.0,UNKNOWN,False
860995341,6.0,0.0,UNKNOWN,False
861143138,6.0,0.0,UNKNOWN,False
861212306,6.0,0.0,UNKNOWN,False
863099445,6.0,0.0,UNKNOWN,False
863472712,6.0,0.0,UNKNOWN,False
865349038,6.0,0.0,UNKNOWN,False
866251685,6.0,0.0,UNKNOWN,False
866981934,6.0,0.0,UNKNOWN,False
870131480,6.0,0.0,UNKNOWN,False
871433709,6.0,0.0,UNKNOWN,False
871495579,6.0,0.0,UNKNOWN,False
871506300,6.0,0.0,UNKNOWN,False
872644032,6.0,0.0,UNKNOWN,False
875624934,6.0,0.0,UNKNOWN,False
875740758,6.0,0.0,UNKNOWN,False
878064423,6.0,0.0,UNKNOWN,False
879546950,6.0,0.0,UNKNOWN,False
881434362,6.0,0.0,UNKNOWN,False
881579054,6.0,0.0,UNKNOWN,False
881910736,6.0,0.0,UNKNOWN,False
882567543,6.0,0.0,UNKNOWN,False
886538485,6.0,0.0,UNKNOWN,False
890039214,6.0,0.0,UNKNOWN,False
892115699,6.0,0.0,UNKNOWN,False
892221492,6.0,0.0,UNKNOWN,False
893098056,6.0,0.0,UNKNOWN,False
893180459,6.0,0.0,UNKNOWN,False
894801520,6.0,0.0,UNKNOWN,False
895945806,6.0,0.0,UNKNOWN,False
896659647,6.0,0.0,UNKNOWN,False
896872925,6.0,0.0,UNKNOWN,False
898220686,6.0,0.0,UNKNOWN,False
898352239,6.0,0.0,UNKNOWN,False
898752280,6.0,0.0,UNKNOWN,False
898764024,6.0,0.0,UNKNOWN,False
898806625,6.0,0.0,UNKNOWN,False
899089281,6.0,0.0,UNKNOWN,False
899798305,6.0,0.0,UNKNOWN,False
900453425,6.0,0.0,UNKNOWN,False
900689696,6.0,0.0,UNKNOWN,False
901875434,6.0,0.0,UNKNOWN,False
902037969,6.0,0.0,UNKNOWN,False
902788667,6.0,0.0,UNKNOWN,False
906711215,6.0,0.0,UNKNOWN,False
908685500,6.0,0.0,UNKNOWN,False
908803819,6.0,0.0,UNKNOWN,False
910162978,6.0,0.0,UNKNOWN,False
911346789,6.0,0.0,UNKNOWN,False
911584695,6.0,0.0,UNKNOWN,False
913226238,6.0,0.0,UNKNOWN,False
913345727,6.0,0.0,UNKNOWN,False
913931788,6.0,0.0,UNKNOWN,False
914346392,6.0,0.0,UNKNOWN,False
915022795,6.0,0.0,UNKNOWN,False
915615632,6.0,0.0,UNKNOWN,False
916914049,6.0,0.0,UNKNOWN,False
918252838,6.0,0.0,UNKNOWN,False
920684828,6.0,0.0,UNKNOWN,False
921514142,6.0,0.0,UNKNOWN,False
924544185,6.0,0.0,UNKNOWN,False
926261463,6.0,0.0,UNKNOWN,False
929743591,6.0,0.0,UNKNOWN,False
930532889,6.0,0.0,UNKNOWN,False
932790470,6.0,0.0,UNKNOWN,False
932913024,6.0,0.0,UNKNOWN,False
933606348,6.0,0.0,UNKNOWN,False
933848000,6.0,0.0,UNKNOWN,False
934334857,6.0,0.0,UNKNOWN,False
936300436,6.0,0.0,UNKNOWN,False
938542414,6.0,0.0,UNKNOWN,False
938613470,6.0,0.0,UNKNOWN,False
941576906,6.0,0.0,UNKNOWN,False
942094678,6.0,0.0,UNKNOWN,False
942637050,6.0,0.0,UNKNOWN,False
942737567,6.0,0.0,UNKNOWN,False
943249208,6.0,0.0,UNKNOWN,False
943604289,6.0,0.0,UNKNOWN,False
944242710,6.0,0.0,UNKNOWN,False
946008373,6.0,0.0,UNKNOWN,False
946499533,6.0,0.0,UNKNOWN,False
948022389,6.0,0.0,UNKNOWN,False
948461398,6.0,0.0,UNKNOWN,False
948501335,6.0,0.0,UNKNOWN,False
948613013,6.0,0.0,UNKNOWN,False
949103906,6.0,0.0,UNKNOWN,False
949305287,6.0,0.0,UNKNOWN,False
949370185,6.0,0.0,UNKNOWN,False
949371486,6.0,0.0,UNKNOWN,False
950814299,6.0,0.0,UNKNOWN,False
951399472,6.0,0.0,UNKNOWN,False
952565078,6.0,0.0,UNKNOWN,False
953369342,6.0,0.0,UNKNOWN,False
953818046,6.0,0.0,UNKNOWN,False
955874176,6.0,0.0,UNKNOWN,False
956346451,6.0,0.0,UNKNOWN,False
960177545,6.0,0.0,UNKNOWN,False
960284174,6.0,0.0,UNKNOWN,False
960504307,6.0,0.0,UNKNOWN,False
962856747,6.0,0.0,UNKNOWN,False
963091918,6.0,0.0,UNKNOWN,False
963184284,6.0,0.0,UNKNOWN,False
964848400,6.0,0.0,UNKNOWN,False
965621599,6.0,0.0,UNKNOWN,False
966318015,6.0,0.0,UNKNOWN,False
967330626,6.0,0.0,UNKNOWN,False
967900776,6.0,0.0,UNKNOWN,False
968270082,6.0,0.0,UNKNOWN,False
970457984,6.0,0.0,UNKNOWN,False
970795975,6.0,0.0,UNKNOWN,False
972391423,6.0,0.0,UNKNOWN,False
973181808,6.0,0.0,UNKNOWN,False
974292301,6.0,0.0,UNKNOWN,False
974773310,6.0,0.0,UNKNOWN,False
974885626,6.0,0.0,UNKNOWN,False
975205450,6.0,0.0,UNKNOWN,False
976398653,6.0,0.0,UNKNOWN,False
978168460,6.0,0.0,UNKNOWN,False
978714377,6.0,0.0,UNKNOWN,False
980309000,6.0,0.0,UNKNOWN,False
980774101,6.0,0.0,UNKNOWN,False
981170536,6.0,0.0,UNKNOWN,False
981446015,6.0,0.0,UNKNOWN,False
981919389,6.0,0.0,UNKNOWN,False
982751504,6.0,0.0,UNKNOWN,False
983374480,6.0,0.0,UNKNOWN,False
987064161,6.0,0.0,UNKNOWN,False
987517065,6.0,0.0,UNKNOWN,False
988403673,6.0,0.0,UNKNOWN,False
989859080,6.0,0.0,UNKNOWN,False
990517369,6.0,0.0,UNKNOWN,False
990762681,6.0,0.0,UNKNOWN,False
992361992,6.0,0.0,UNKNOWN,False
992594211,6.0,0.0,UNKNOWN,False
993517659,6.0,0.0,UNKNOWN,False
994011617,6.0,0.0,UNKNOWN,False
996892842,6.0,0.0,UNKNOWN,False
996971737,6.0,0.0,UNKNOWN,False
998705028,6.0,0.0,UNKNOWN,False
998914010,6.0,0.0,UNKNOWN,False
1000768353,6.0,0.0,UNKNOWN,False
1004491479,6.0,0.0,UNKNOWN,False
1004577942,6.0,0.0,UNKNOWN,False
1005017334,6.0,0.0,UNKNOWN,False
1005618194,6.0,0.0,UNKNOWN,False
1008026433,6.0,0.0,UNKNOWN,False
1008634534,6.0,0.0,UNKNOWN,False
1009828455,6.0,0.0,UNKNOWN,False
1014393599,6.0,0.0,UNKNOWN,False
1015736624,6.0,0.0,UNKNOWN,False
1016011748,6.0,0.0,UNKNOWN,False
1016503427,6.0,0.0,UNKNOWN,False
1018387846,6.0,0.0,UNKNOWN,False
1018644298,6.0,0.0,UNKNOWN,False
1019471091,6.0,0.0,UNKNOWN,False
1019959808,6.0,0.0,UNKNOWN,False
1030364565,6.0,0.0,UNKNOWN,False
1030657097,6.0,0.0,UNKNOWN,False
1030705315,6.0,0.0,UNKNOWN,False
1030732899,6.0,0.0,UNKNOWN,False
1031519724,6.0,0.0,UNKNOWN,False
1031740547,6.0,0.0,UNKNOWN,False
1031759541,6.0,0.0,UNKNOWN,False
1033110964,6.0,0.0,UNKNOWN,False
1034660830,6.0,0.0,UNKNOWN,False
1036936712,6.0,0.0,UNKNOWN,False
1037783838,6.0,0.0,UNKNOWN,False
1038261053,6.0,0.0,UNKNOWN,False
11154,5.0,0.0,WED189,False
11448,5.0,0.0,OCG06,False
12441,5.0,0.0,CB4176,False
14879,5.0,0.0,Li11a,False
16168,5.0,0.0,GNG343,False
18774,5.0,0.0,LT54,False
19856,5.0,0.0,,False
19864,5.0,0.0,CB3879,False
20006,5.0,0.0,CB4118,False
20930,5.0,0.0,WED015,False
22667,5.0,0.0,MeLo14,False
22990,5.0,0.0,LC10d,False
24275,5.0,0.0,Li15,False
24453,5.0,0.0,MeLo12,False
25444,5.0,0.0,MeLo12,False
26203,5.0,0.0,CB3376,False
26696,5.0,0.0,TmY19b,False
26740,5.0,0.0,LC10a,False
26956,5.0,0.0,LC10d,False
28030,5.0,0.0,Li26,False
30828,5.0,0.0,Y11,False
37377,5.0,0.0,MeLo12,False
37767,5.0,0.0,LC22,False
40034,5.0,0.0,Li25,False
42202,5.0,0.0,TmY19a,False
49925,5.0,0.0,SAD021_a,False
136628,5.0,0.0,CB1638,False
137463,5.0,0.0,PS038,False
517488,5.0,0.0,LC17,False
527881,5.0,0.0,UNKNOWN,False
528618,5.0,0.0,UNKNOWN,False
528702,5.0,0.0,UNKNOWN,False
528949,5.0,0.0,UNKNOWN,False
101471322,5.0,0.0,UNKNOWN,False
101537172,5.0,0.0,UNKNOWN,False
101722388,5.0,0.0,UNKNOWN,False
103408716,5.0,0.0,UNKNOWN,False
103578216,5.0,0.0,UNKNOWN,False
104380176,5.0,0.0,UNKNOWN,False
104519166,5.0,0.0,UNKNOWN,False
106648625,5.0,0.0,UNKNOWN,False
106714762,5.0,0.0,UNKNOWN,False
106921318,5.0,0.0,UNKNOWN,False
107064097,5.0,0.0,UNKNOWN,False
107561975,5.0,0.0,UNKNOWN,False
107709780,5.0,0.0,UNKNOWN,False
107714013,5.0,0.0,UNKNOWN,False
108428786,5.0,0.0,UNKNOWN,False
108652600,5.0,0.0,UNKNOWN,False
109361142,5.0,0.0,UNKNOWN,False
110013955,5.0,0.0,UNKNOWN,False
110353916,5.0,0.0,UNKNOWN,False
110379032,5.0,0.0,UNKNOWN,False
110698944,5.0,0.0,UNKNOWN,False
111088493,5.0,0.0,UNKNOWN,False
111482472,5.0,0.0,UNKNOWN,False
111549161,5.0,0.0,UNKNOWN,False
111639632,5.0,0.0,UNKNOWN,False
113107193,5.0,0.0,UNKNOWN,False
115759773,5.0,0.0,UNKNOWN,False
116513792,5.0,0.0,UNKNOWN,False
118032076,5.0,0.0,UNKNOWN,False
118602830,5.0,0.0,UNKNOWN,False
119196379,5.0,0.0,UNKNOWN,False
121307395,5.0,0.0,UNKNOWN,False
122463570,5.0,0.0,UNKNOWN,False
122943948,5.0,0.0,UNKNOWN,False
123396470,5.0,0.0,UNKNOWN,False
124421230,5.0,0.0,UNKNOWN,False
124452912,5.0,0.0,UNKNOWN,False
125072797,5.0,0.0,UNKNOWN,False
125767120,5.0,0.0,UNKNOWN,False
126637149,5.0,0.0,UNKNOWN,False
127080498,5.0,0.0,UNKNOWN,False
128501010,5.0,0.0,UNKNOWN,False
129318848,5.0,0.0,UNKNOWN,False
130149180,5.0,0.0,UNKNOWN,False
131149330,5.0,0.0,UNKNOWN,False
132138931,5.0,0.0,UNKNOWN,False
133006652,5.0,0.0,UNKNOWN,False
133236970,5.0,0.0,UNKNOWN,False
133402409,5.0,0.0,UNKNOWN,False
133441565,5.0,0.0,UNKNOWN,False
133709924,5.0,0.0,UNKNOWN,False
135250899,5.0,0.0,UNKNOWN,False
135701400,5.0,0.0,UNKNOWN,False
136032188,5.0,0.0,UNKNOWN,False
137668753,5.0,0.0,UNKNOWN,False
138691709,5.0,0.0,UNKNOWN,False
138901961,5.0,0.0,UNKNOWN,False
139441153,5.0,0.0,UNKNOWN,False
140148873,5.0,0.0,UNKNOWN,False
140438894,5.0,0.0,UNKNOWN,False
141797519,5.0,0.0,UNKNOWN,False
141884155,5.0,0.0,UNKNOWN,False
142164536,5.0,0.0,UNKNOWN,False
142364061,5.0,0.0,UNKNOWN,False
142658982,5.0,0.0,UNKNOWN,False
143199297,5.0,0.0,UNKNOWN,False
143386898,5.0,0.0,UNKNOWN,False
143856844,5.0,0.0,UNKNOWN,False
144052197,5.0,0.0,UNKNOWN,False
144656294,5.0,0.0,UNKNOWN,False
145027419,5.0,0.0,UNKNOWN,False
145307850,5.0,0.0,UNKNOWN,False
145484574,5.0,0.0,UNKNOWN,False
145515018,5.0,0.0,UNKNOWN,False
146936773,5.0,0.0,UNKNOWN,False
147009597,5.0,0.0,UNKNOWN,False
147310601,5.0,0.0,UNKNOWN,False
147329989,5.0,0.0,UNKNOWN,False
147573790,5.0,0.0,UNKNOWN,False
148291074,5.0,0.0,UNKNOWN,False
148622834,5.0,0.0,UNKNOWN,False
149552828,5.0,0.0,UNKNOWN,False
150344255,5.0,0.0,UNKNOWN,False
152849267,5.0,0.0,UNKNOWN,False
153249998,5.0,0.0,UNKNOWN,False
153309651,5.0,0.0,UNKNOWN,False
153656118,5.0,0.0,UNKNOWN,False
153754914,5.0,0.0,UNKNOWN,False
153954223,5.0,0.0,UNKNOWN,False
154112999,5.0,0.0,UNKNOWN,False
154968707,5.0,0.0,UNKNOWN,False
156053299,5.0,0.0,UNKNOWN,False
156673298,5.0,0.0,UNKNOWN,False
157405925,5.0,0.0,UNKNOWN,False
158750317,5.0,0.0,UNKNOWN,False
158843984,5.0,0.0,UNKNOWN,False
159020891,5.0,0.0,UNKNOWN,False
159724136,5.0,0.0,UNKNOWN,False
160109102,5.0,0.0,UNKNOWN,False
160582551,5.0,0.0,UNKNOWN,False
161653859,5.0,0.0,UNKNOWN,False
161997485,5.0,0.0,UNKNOWN,False
162500902,5.0,0.0,UNKNOWN,False
163145827,5.0,0.0,UNKNOWN,False
