body_pre,body_post,weight,source_type,target_type
17340,526838716,1,LC4,UNKNOWN
17340,527064577,1,LC4,UNKNOWN
17340,489982878,1,LC4,UNKNOWN
17340,491031908,1,LC4,UNKNOWN
17340,491499890,1,LC4,UNKNOWN
17340,494715128,1,LC4,UNKNOWN
17340,503697563,1,LC4,UNKNOWN
17340,503777124,1,LC4,UNKNOWN
17340,504910371,1,LC4,UNKNOWN
17340,506324420,1,LC4,UNKNOWN
17340,478790762,1,LC4,UNKNOWN
17340,479184411,1,LC4,UNKNOWN
17340,480498547,1,LC4,UNKNOWN
17340,480820244,1,LC4,UNKNOWN
17340,481013660,1,LC4,UNKNOWN
17340,483997243,1,LC4,UNKNOWN
17340,487259088,1,LC4,UNKNOWN
17340,489050645,1,LC4,UNKNOWN
17340,469683633,1,LC4,UNKNOWN
17340,473340956,1,LC4,UNKNOWN
17340,473622125,1,LC4,UNKNOWN
17340,474207103,1,LC4,UNKNOWN
17340,475709398,1,LC4,UNKNOWN
17340,476851607,1,LC4,UNKNOWN
17340,507606899,1,LC4,UNKNOWN
17340,466481414,1,LC4,UNKNOWN
17340,466526417,1,LC4,UNKNOWN
17340,455065749,1,LC4,UNKNOWN
17340,455136166,1,LC4,UNKNOWN
17340,456733076,1,LC4,UNKNOWN
17340,460104603,1,LC4,UNKNOWN
17340,460183376,1,LC4,UNKNOWN
17340,463316735,1,LC4,UNKNOWN
17340,464764548,1,LC4,UNKNOWN
17340,465320377,1,LC4,UNKNOWN
17340,439730582,1,LC4,UNKNOWN
17340,440231390,1,LC4,UNKNOWN
17340,443406070,1,LC4,UNKNOWN
17340,445174114,1,LC4,UNKNOWN
17340,445212255,1,LC4,UNKNOWN
17340,445574833,1,LC4,UNKNOWN
17340,445743311,1,LC4,UNKNOWN
17340,449921416,1,LC4,UNKNOWN
17340,430392547,1,LC4,UNKNOWN
17340,430753061,1,LC4,UNKNOWN
17340,431170168,1,LC4,UNKNOWN
17340,435290709,1,LC4,UNKNOWN
17340,435403674,1,LC4,UNKNOWN
17340,436788108,1,LC4,UNKNOWN
17340,391915282,1,LC4,UNKNOWN
17340,393853806,1,LC4,UNKNOWN
17340,393917478,1,LC4,UNKNOWN
17340,396830401,1,LC4,UNKNOWN
17340,397505874,1,LC4,UNKNOWN
17340,398916118,1,LC4,UNKNOWN
17340,399563763,1,LC4,UNKNOWN
17340,425202760,1,LC4,UNKNOWN
17340,425971783,1,LC4,UNKNOWN
17340,427077414,1,LC4,UNKNOWN
17340,429560748,1,LC4,UNKNOWN
17340,429571467,1,LC4,UNKNOWN
17340,415497417,1,LC4,UNKNOWN
17340,416140849,1,LC4,UNKNOWN
17340,417331721,1,LC4,UNKNOWN
17340,417352421,1,LC4,UNKNOWN
17340,421718970,1,LC4,UNKNOWN
17340,423668287,1,LC4,UNKNOWN
17340,425075814,1,LC4,UNKNOWN
17340,425165598,1,LC4,UNKNOWN
17340,408587845,1,LC4,UNKNOWN
17340,410520180,1,LC4,UNKNOWN
17340,410844745,1,LC4,UNKNOWN
17340,410918182,1,LC4,UNKNOWN
17340,410965477,1,LC4,UNKNOWN
17340,412958046,1,LC4,UNKNOWN
17340,413057789,1,LC4,UNKNOWN
17340,415104102,1,LC4,UNKNOWN
17340,388813762,1,LC4,UNKNOWN
17340,390019085,1,LC4,UNKNOWN
17340,380311584,1,LC4,UNKNOWN
17340,381812881,1,LC4,UNKNOWN
17340,384966734,1,LC4,UNKNOWN
17340,385075998,1,LC4,UNKNOWN
17340,385604835,1,LC4,UNKNOWN
17340,385831342,1,LC4,UNKNOWN
17340,386042487,1,LC4,UNKNOWN
17340,387096691,1,LC4,UNKNOWN
17340,359261974,1,LC4,UNKNOWN
17340,369076745,1,LC4,UNKNOWN
17340,369383488,1,LC4,UNKNOWN
17340,370728563,1,LC4,UNKNOWN
17340,372283880,1,LC4,UNKNOWN
17340,375013023,1,LC4,UNKNOWN
17340,379576478,1,LC4,UNKNOWN
17340,379964934,1,LC4,UNKNOWN
17340,355899830,1,LC4,UNKNOWN
17340,358719912,1,LC4,UNKNOWN
17340,322312845,1,LC4,UNKNOWN
17340,283608192,1,LC4,UNKNOWN
17340,286760351,1,LC4,UNKNOWN
17340,287998084,1,LC4,UNKNOWN
17340,295116485,1,LC4,UNKNOWN
17340,342989952,1,LC4,UNKNOWN
17340,343456752,1,LC4,UNKNOWN
17340,351166100,1,LC4,UNKNOWN
17340,351409398,1,LC4,UNKNOWN
17340,351720862,1,LC4,UNKNOWN
17340,354867975,1,LC4,UNKNOWN
17340,355637025,1,LC4,UNKNOWN
17340,334833308,1,LC4,UNKNOWN
17340,335835062,1,LC4,UNKNOWN
17340,337690495,1,LC4,UNKNOWN
17340,337792879,1,LC4,UNKNOWN
17340,337899368,1,LC4,UNKNOWN
17340,340064344,1,LC4,UNKNOWN
17340,342074524,1,LC4,UNKNOWN
17340,342737419,1,LC4,UNKNOWN
17340,323846342,1,LC4,UNKNOWN
17340,326990194,1,LC4,UNKNOWN
17340,328533894,1,LC4,UNKNOWN
17340,329744282,1,LC4,UNKNOWN
17340,330157555,1,LC4,UNKNOWN
17340,332338501,1,LC4,UNKNOWN
17340,333877955,1,LC4,UNKNOWN
17340,334655351,1,LC4,UNKNOWN
17340,251100120,1,LC4,UNKNOWN
17340,251435974,1,LC4,UNKNOWN
17340,252216551,1,LC4,UNKNOWN
17340,252438772,1,LC4,UNKNOWN
17340,253805846,1,LC4,UNKNOWN
17340,254703732,1,LC4,UNKNOWN
17340,263081866,1,LC4,UNKNOWN
17340,263297710,1,LC4,UNKNOWN
17340,317549417,1,LC4,UNKNOWN
17340,318888472,1,LC4,UNKNOWN
17340,319886156,1,LC4,UNKNOWN
17340,320365058,1,LC4,UNKNOWN
17340,321676103,1,LC4,UNKNOWN
17340,245520636,1,LC4,UNKNOWN
17340,248278443,1,LC4,UNKNOWN
17340,248306043,1,LC4,UNKNOWN
17340,304170544,1,LC4,UNKNOWN
17340,304468313,1,LC4,UNKNOWN
17340,306365419,1,LC4,UNKNOWN
17340,311885847,1,LC4,UNKNOWN
17340,312668590,1,LC4,UNKNOWN
17340,313750482,1,LC4,UNKNOWN
17340,316145161,1,LC4,UNKNOWN
17340,316481700,1,LC4,UNKNOWN
17340,296207847,1,LC4,UNKNOWN
17340,296882315,1,LC4,UNKNOWN
17340,297926887,1,LC4,UNKNOWN
17340,299302696,1,LC4,UNKNOWN
17340,299542050,1,LC4,UNKNOWN
17340,300606614,1,LC4,UNKNOWN
17340,301562870,1,LC4,UNKNOWN
17340,302942993,1,LC4,UNKNOWN
17340,219373188,1,LC4,UNKNOWN
17340,219620531,1,LC4,UNKNOWN
17340,222397525,1,LC4,UNKNOWN
17340,224161958,1,LC4,UNKNOWN
17340,224711947,1,LC4,UNKNOWN
17340,226543635,1,LC4,UNKNOWN
17340,226973697,1,LC4,UNKNOWN
17340,227071648,1,LC4,UNKNOWN
17340,197095079,1,LC4,UNKNOWN
17340,203024520,1,LC4,UNKNOWN
17340,207405141,1,LC4,UNKNOWN
17340,209432646,1,LC4,UNKNOWN
17340,209545206,1,LC4,UNKNOWN
17340,214271903,1,LC4,UNKNOWN
17340,267637187,1,LC4,UNKNOWN
17340,270913764,1,LC4,UNKNOWN
17340,270988965,1,LC4,UNKNOWN
17340,272373894,1,LC4,UNKNOWN
17340,273110845,1,LC4,UNKNOWN
17340,275431019,1,LC4,UNKNOWN
17340,276659355,1,LC4,UNKNOWN
17340,280066284,1,LC4,UNKNOWN
17340,165185411,1,LC4,UNKNOWN
17340,166662765,1,LC4,UNKNOWN
17340,167867251,1,LC4,UNKNOWN
17340,168674626,1,LC4,UNKNOWN
17340,170996197,1,LC4,UNKNOWN
17340,175971166,1,LC4,UNKNOWN
17340,176764419,1,LC4,UNKNOWN
17340,177143446,1,LC4,UNKNOWN
17340,155234021,1,LC4,UNKNOWN
17340,158235096,1,LC4,UNKNOWN
17340,159543099,1,LC4,UNKNOWN
17340,160110222,1,LC4,UNKNOWN
17340,161016984,1,LC4,UNKNOWN
17340,240170314,1,LC4,UNKNOWN
17340,240586448,1,LC4,UNKNOWN
17340,244823540,1,LC4,UNKNOWN
17340,227104331,1,LC4,UNKNOWN
17340,229855461,1,LC4,UNKNOWN
17340,230492307,1,LC4,UNKNOWN
17340,231406931,1,LC4,UNKNOWN
17340,231916224,1,LC4,UNKNOWN
17340,232850913,1,LC4,UNKNOWN
17340,235601459,1,LC4,UNKNOWN
17340,235816181,1,LC4,UNKNOWN
17340,179627958,1,LC4,UNKNOWN
17340,180943279,1,LC4,UNKNOWN
17340,183771812,1,LC4,UNKNOWN
17340,185560526,1,LC4,UNKNOWN
17340,191547033,1,LC4,UNKNOWN
17340,196518127,1,LC4,UNKNOWN
17340,196737496,1,LC4,UNKNOWN
17340,153409904,1,LC4,UNKNOWN
17340,137208719,1,LC4,UNKNOWN
17340,139639820,1,LC4,UNKNOWN
17340,144040811,1,LC4,UNKNOWN
17340,144318905,1,LC4,UNKNOWN
17340,144929104,1,LC4,UNKNOWN
17340,145883737,1,LC4,UNKNOWN
17340,146852992,1,LC4,UNKNOWN
17340,147310601,1,LC4,UNKNOWN
17340,123879958,1,LC4,UNKNOWN
17340,125108557,1,LC4,UNKNOWN
17340,126434562,1,LC4,UNKNOWN
17340,129435338,1,LC4,UNKNOWN
17340,131081104,1,LC4,UNKNOWN
17340,133271827,1,LC4,UNKNOWN
17340,136932253,1,LC4,UNKNOWN
17340,136995987,1,LC4,UNKNOWN
17340,120150512,1,LC4,UNKNOWN
17340,120404665,1,LC4,UNKNOWN
17340,120495294,1,LC4,UNKNOWN
17340,121236920,1,LC4,UNKNOWN
17340,122095249,1,LC4,UNKNOWN
17340,119654826,1,LC4,UNKNOWN
17340,516152,1,LC4,PVLP027
17340,517279,1,LC4,LC15
17340,518439,1,LC4,LC4
17340,518544,1,LC4,LC4
17340,518730,1,LC4,LC4
17340,518875,1,LC4,PVLP036
17340,519899,1,LC4,LoVC15
17340,101495493,1,LC4,UNKNOWN
17340,102609355,1,LC4,UNKNOWN
17340,102997178,1,LC4,UNKNOWN
17340,103863705,1,LC4,UNKNOWN
17340,111700718,1,LC4,UNKNOWN
17340,112765693,1,LC4,UNKNOWN
17340,118769117,1,LC4,UNKNOWN
17340,119544013,1,LC4,UNKNOWN
17340,524162,1,LC4,SAD023
17340,524343,1,LC4,MeLo8
17340,526999,1,LC4,LPLC1
17340,537593,1,LC4,Tm5Y
17340,537843,1,LC4,Tm4
17340,556033,1,LC4,
17340,579974,1,LC4,T2a
17340,519938,1,LC4,PVLP037
17340,521604,1,LC4,LC35a
17340,521627,1,LC4,LC31b
17340,512366,1,LC4,LC4
17340,514282,1,LC4,
17340,515142,1,LC4,LoVP35
17340,128237,1,LC4,AOTU034
17340,137190,1,LC4,Tm3
17340,143691,1,LC4,Tm3
17340,147718,1,LC4,Tm6
17340,174385,1,LC4,Tm6
17340,175756,1,LC4,LoVP4
17340,432287,1,LC4,
17340,511914,1,LC4,LC4
17340,37427,1,LC4,LC14a-1
17340,38139,1,LC4,Tm37
17340,41845,1,LC4,Y14
17340,47820,1,LC4,MeLo10
17340,51695,1,LC4,LC6
17340,68230,1,LC4,CB1934
17340,96210,1,LC4,LT74
17340,100485,1,LC4,LC4
17340,33037,1,LC4,DNp69
17340,33137,1,LC4,LC4
17340,33902,1,LC4,MeLo14
17340,35616,1,LC4,LC4
17340,37015,1,LC4,PLP106
17340,16482,1,LC4,PVLP123
17340,17608,1,LC4,LC4
17340,19283,1,LC4,LAL300m
17340,26920,1,LC4,LC9
17340,27548,1,LC4,LC14a-1
17340,27585,1,LC4,CB1932
17340,29417,1,LC4,LC4
17340,30087,1,LC4,LC4
17340,30959,1,LC4,TmY21
17340,31409,1,LC4,Li26
17340,31636,1,LC4,LC10d
17340,22129,1,LC4,LC15
17340,22772,1,LC4,LC4
17340,13600,1,LC4,CB2664
17340,13722,1,LC4,LC23
17340,13766,1,LC4,MeVP17
17340,14488,1,LC4,LC9
17340,14503,1,LC4,AVLP126
17340,14833,1,LC4,LT74
17340,11125,1,LC4,AVLP610
17340,11187,1,LC4,LoVP54
17340,11300,1,LC4,LT82b
17340,11509,1,LC4,AVLP339
17340,11794,1,LC4,LC31b
17340,12557,1,LC4,PLP093
17340,12824,1,LC4,LC4
17340,13112,1,LC4,MeLo8
17340,19830,1,LC4,LPLC2
17340,21721,1,LC4,LC4
17340,10147,1,LC4,LHAD1g1
17340,10345,1,LC4,LT40
17340,10449,1,LC4,DNpe025
17340,10450,1,LC4,LT62
17340,10799,1,LC4,OA-VUMa4
17270,1036810282,1,LC4,UNKNOWN
17270,1038003993,1,LC4,UNKNOWN
17270,991093325,1,LC4,UNKNOWN
17270,993322156,1,LC4,UNKNOWN
17270,994408615,1,LC4,UNKNOWN
17270,994423430,1,LC4,UNKNOWN
17270,994605055,1,LC4,UNKNOWN
17270,998451981,1,LC4,UNKNOWN
17270,998884810,1,LC4,UNKNOWN
17270,1024852356,1,LC4,UNKNOWN
17270,1026857102,1,LC4,UNKNOWN
17270,1026897197,1,LC4,UNKNOWN
17270,1027349008,1,LC4,UNKNOWN
17270,1032606014,1,LC4,UNKNOWN
17270,1010782590,1,LC4,UNKNOWN
17270,1012036577,1,LC4,UNKNOWN
17270,1012306851,1,LC4,UNKNOWN
17270,1015325523,1,LC4,UNKNOWN
17270,1016581541,1,LC4,UNKNOWN
17270,1017837934,1,LC4,UNKNOWN
17270,1018523310,1,LC4,UNKNOWN
17270,1018916192,1,LC4,UNKNOWN
17270,1002852414,1,LC4,UNKNOWN
17270,1003513916,1,LC4,UNKNOWN
17270,1007999309,1,LC4,UNKNOWN
17270,1008170363,1,LC4,UNKNOWN
17270,1008495032,1,LC4,UNKNOWN
17270,1008766147,1,LC4,UNKNOWN
17270,1009476469,1,LC4,UNKNOWN
17270,1009783070,1,LC4,UNKNOWN
17270,918643850,1,LC4,UNKNOWN
17270,921274044,1,LC4,UNKNOWN
17270,925396799,1,LC4,UNKNOWN
17270,928958420,1,LC4,UNKNOWN
17270,934386566,1,LC4,UNKNOWN
17270,969763074,1,LC4,UNKNOWN
17270,972118756,1,LC4,UNKNOWN
17270,972122468,1,LC4,UNKNOWN
17270,972676420,1,LC4,UNKNOWN
17270,975088335,1,LC4,UNKNOWN
17270,977341001,1,LC4,UNKNOWN
17270,979413262,1,LC4,UNKNOWN
17270,987017205,1,LC4,UNKNOWN
17270,954485520,1,LC4,UNKNOWN
17270,955412563,1,LC4,UNKNOWN
17270,955846001,1,LC4,UNKNOWN
17270,956382530,1,LC4,UNKNOWN
17270,964104060,1,LC4,UNKNOWN
17270,964658399,1,LC4,UNKNOWN
17270,966313518,1,LC4,UNKNOWN
17270,968020052,1,LC4,UNKNOWN
17270,934918291,1,LC4,UNKNOWN
17270,937831909,1,LC4,UNKNOWN
17270,939672448,1,LC4,UNKNOWN
17270,939933610,1,LC4,UNKNOWN
17270,942618516,1,LC4,UNKNOWN
17270,944772475,1,LC4,UNKNOWN
17270,945847362,1,LC4,UNKNOWN
17270,948028820,1,LC4,UNKNOWN
17270,914302131,1,LC4,UNKNOWN
17270,915100185,1,LC4,UNKNOWN
17270,915998049,1,LC4,UNKNOWN
17270,916453577,1,LC4,UNKNOWN
17270,916772863,1,LC4,UNKNOWN
17270,917632985,1,LC4,UNKNOWN
17270,917888929,1,LC4,UNKNOWN
17270,918033614,1,LC4,UNKNOWN
17270,896874363,1,LC4,UNKNOWN
17270,902760975,1,LC4,UNKNOWN
17270,906152833,1,LC4,UNKNOWN
17270,906568035,1,LC4,UNKNOWN
17270,909056117,1,LC4,UNKNOWN
17270,913059952,1,LC4,UNKNOWN
17270,913569961,1,LC4,UNKNOWN
17270,913614067,1,LC4,UNKNOWN
17270,877023214,1,LC4,UNKNOWN
17270,878914558,1,LC4,UNKNOWN
17270,883680803,1,LC4,UNKNOWN
17270,888691250,1,LC4,UNKNOWN
17270,888764708,1,LC4,UNKNOWN
17270,893279802,1,LC4,UNKNOWN
17270,893867452,1,LC4,UNKNOWN
17270,894395235,1,LC4,UNKNOWN
17270,918402055,1,LC4,UNKNOWN
17270,866981934,1,LC4,UNKNOWN
17270,867897164,1,LC4,UNKNOWN
17270,870546375,1,LC4,UNKNOWN
17270,855488599,1,LC4,UNKNOWN
17270,857252727,1,LC4,UNKNOWN
17270,857352257,1,LC4,UNKNOWN
17270,857499149,1,LC4,UNKNOWN
17270,858409334,1,LC4,UNKNOWN
17270,860357319,1,LC4,UNKNOWN
17270,863640862,1,LC4,UNKNOWN
17270,866095654,1,LC4,UNKNOWN
17270,835421912,1,LC4,UNKNOWN
17270,837727041,1,LC4,UNKNOWN
17270,840016492,1,LC4,UNKNOWN
17270,842922893,1,LC4,UNKNOWN
17270,845798556,1,LC4,UNKNOWN
17270,846251183,1,LC4,UNKNOWN
17270,849801059,1,LC4,UNKNOWN
17270,850196850,1,LC4,UNKNOWN
17270,813350544,1,LC4,UNKNOWN
17270,818589012,1,LC4,UNKNOWN
17270,821995072,1,LC4,UNKNOWN
17270,825842731,1,LC4,UNKNOWN
17270,830104750,1,LC4,UNKNOWN
17270,832567811,1,LC4,UNKNOWN
17270,833660072,1,LC4,UNKNOWN
17270,834180619,1,LC4,UNKNOWN
17270,800427045,1,LC4,UNKNOWN
17270,801986256,1,LC4,UNKNOWN
17270,804792803,1,LC4,UNKNOWN
17270,810632714,1,LC4,UNKNOWN
17270,788128430,1,LC4,UNKNOWN
17270,790241200,1,LC4,UNKNOWN
17270,792151235,1,LC4,UNKNOWN
17270,796065549,1,LC4,UNKNOWN
17270,796685360,1,LC4,UNKNOWN
17270,798351963,1,LC4,UNKNOWN
17270,798578408,1,LC4,UNKNOWN
17270,800014811,1,LC4,UNKNOWN
17270,775703073,1,LC4,UNKNOWN
17270,775729902,1,LC4,UNKNOWN
17270,777552167,1,LC4,UNKNOWN
17270,778365380,1,LC4,UNKNOWN
17270,781579842,1,LC4,UNKNOWN
17270,783090361,1,LC4,UNKNOWN
17270,784612872,1,LC4,UNKNOWN
17270,786789948,1,LC4,UNKNOWN
17270,762794756,1,LC4,UNKNOWN
17270,764977642,1,LC4,UNKNOWN
17270,768505287,1,LC4,UNKNOWN
17270,769462388,1,LC4,UNKNOWN
17270,769735145,1,LC4,UNKNOWN
17270,771719146,1,LC4,UNKNOWN
17270,774588270,1,LC4,UNKNOWN
17270,751332937,1,LC4,UNKNOWN
17270,753231294,1,LC4,UNKNOWN
17270,753765714,1,LC4,UNKNOWN
17270,755371145,1,LC4,UNKNOWN
17270,759177049,1,LC4,UNKNOWN
17270,740938475,1,LC4,UNKNOWN
17270,742179249,1,LC4,UNKNOWN
17270,742976826,1,LC4,UNKNOWN
17270,743933086,1,LC4,UNKNOWN
17270,746030849,1,LC4,UNKNOWN
17270,746517279,1,LC4,UNKNOWN
17270,748831068,1,LC4,UNKNOWN
17270,750311843,1,LC4,UNKNOWN
17270,720340394,1,LC4,UNKNOWN
17270,725119922,1,LC4,UNKNOWN
17270,727255204,1,LC4,UNKNOWN
17270,727273288,1,LC4,UNKNOWN
17270,729312665,1,LC4,UNKNOWN
17270,730493997,1,LC4,UNKNOWN
17270,733627789,1,LC4,UNKNOWN
17270,739112765,1,LC4,UNKNOWN
17270,714903825,1,LC4,UNKNOWN
17270,717788349,1,LC4,UNKNOWN
17270,718448783,1,LC4,UNKNOWN
17270,689828441,1,LC4,UNKNOWN
17270,696014943,1,LC4,UNKNOWN
17270,696391432,1,LC4,UNKNOWN
17270,697232527,1,LC4,UNKNOWN
17270,699651932,1,LC4,UNKNOWN
17270,703818938,1,LC4,UNKNOWN
17270,706198617,1,LC4,UNKNOWN
17270,711889931,1,LC4,UNKNOWN
17270,674514509,1,LC4,UNKNOWN
17270,678192013,1,LC4,UNKNOWN
17270,680475573,1,LC4,UNKNOWN
17270,682125154,1,LC4,UNKNOWN
17270,682871638,1,LC4,UNKNOWN
17270,683719233,1,LC4,UNKNOWN
17270,684624082,1,LC4,UNKNOWN
17270,686497280,1,LC4,UNKNOWN
17270,671312739,1,LC4,UNKNOWN
17270,673957057,1,LC4,UNKNOWN
17270,674094524,1,LC4,UNKNOWN
17270,652201048,1,LC4,UNKNOWN
17270,655855067,1,LC4,UNKNOWN
17270,656098617,1,LC4,UNKNOWN
17270,658238821,1,LC4,UNKNOWN
17270,659076576,1,LC4,UNKNOWN
17270,663372958,1,LC4,UNKNOWN
17270,664903422,1,LC4,UNKNOWN
17270,668896124,1,LC4,UNKNOWN
17270,637131751,1,LC4,UNKNOWN
17270,638116668,1,LC4,UNKNOWN
17270,638363948,1,LC4,UNKNOWN
17270,640997101,1,LC4,UNKNOWN
17270,642163779,1,LC4,UNKNOWN
17270,646724476,1,LC4,UNKNOWN
17270,650934358,1,LC4,UNKNOWN
17270,651438388,1,LC4,UNKNOWN
17270,611585906,1,LC4,UNKNOWN
17270,612170536,1,LC4,UNKNOWN
17270,618733239,1,LC4,UNKNOWN
17270,625400418,1,LC4,UNKNOWN
17270,627843843,1,LC4,UNKNOWN
17270,631338530,1,LC4,UNKNOWN
17270,633025658,1,LC4,UNKNOWN
17270,636341209,1,LC4,UNKNOWN
17270,607260890,1,LC4,UNKNOWN
17270,609511227,1,LC4,UNKNOWN
17270,669700167,1,LC4,UNKNOWN
17270,669997785,1,LC4,UNKNOWN
17270,670007065,1,LC4,UNKNOWN
17270,671010205,1,LC4,UNKNOWN
17270,606284985,1,LC4,UNKNOWN
17270,606570698,1,LC4,UNKNOWN
17270,595659222,1,LC4,UNKNOWN
17270,596317282,1,LC4,UNKNOWN
17270,597356444,1,LC4,UNKNOWN
17270,597560823,1,LC4,UNKNOWN
17270,599924393,1,LC4,UNKNOWN
17270,601604987,1,LC4,UNKNOWN
17270,602400054,1,LC4,UNKNOWN
17270,604523880,1,LC4,UNKNOWN
17270,569106577,1,LC4,UNKNOWN
17270,571429831,1,LC4,UNKNOWN
17270,577662325,1,LC4,UNKNOWN
17270,577760537,1,LC4,UNKNOWN
17270,578681625,1,LC4,UNKNOWN
17270,580830884,1,LC4,UNKNOWN
17270,583957397,1,LC4,UNKNOWN
17270,586776838,1,LC4,UNKNOWN
17270,555677134,1,LC4,UNKNOWN
17270,556298296,1,LC4,UNKNOWN
17270,557723892,1,LC4,UNKNOWN
17270,559270027,1,LC4,UNKNOWN
17270,562715052,1,LC4,UNKNOWN
17270,566866473,1,LC4,UNKNOWN
17270,509806383,1,LC4,UNKNOWN
17270,510241543,1,LC4,UNKNOWN
17270,511244071,1,LC4,UNKNOWN
17270,511253696,1,LC4,UNKNOWN
17270,542635816,1,LC4,UNKNOWN
17270,542897717,1,LC4,UNKNOWN
17270,544061761,1,LC4,UNKNOWN
17270,549386362,1,LC4,UNKNOWN
17270,550573610,1,LC4,UNKNOWN
17270,551132811,1,LC4,UNKNOWN
17270,551936092,1,LC4,UNKNOWN
17270,554592869,1,LC4,UNKNOWN
17270,522196013,1,LC4,UNKNOWN
17270,526176144,1,LC4,UNKNOWN
17270,532046018,1,LC4,UNKNOWN
17270,532115803,1,LC4,UNKNOWN
17270,532164295,1,LC4,UNKNOWN
17270,535670248,1,LC4,UNKNOWN
17270,538460929,1,LC4,UNKNOWN
17270,542178842,1,LC4,UNKNOWN
17270,511874729,1,LC4,UNKNOWN
17270,515907384,1,LC4,UNKNOWN
17270,516098262,1,LC4,UNKNOWN
17270,519490511,1,LC4,UNKNOWN
17270,520136983,1,LC4,UNKNOWN
17270,520962286,1,LC4,UNKNOWN
17270,521896840,1,LC4,UNKNOWN
17270,521975042,1,LC4,UNKNOWN
17270,484866545,1,LC4,UNKNOWN
17270,486596680,1,LC4,UNKNOWN
17270,492844720,1,LC4,UNKNOWN
17270,496600426,1,LC4,UNKNOWN
17270,499057213,1,LC4,UNKNOWN
17270,499250604,1,LC4,UNKNOWN
17270,500686645,1,LC4,UNKNOWN
17270,501115401,1,LC4,UNKNOWN
17270,468612982,1,LC4,UNKNOWN
17270,470174770,1,LC4,UNKNOWN
17270,470856200,1,LC4,UNKNOWN
17270,475709398,1,LC4,UNKNOWN
17270,476452757,1,LC4,UNKNOWN
17270,477193346,1,LC4,UNKNOWN
17270,479184411,1,LC4,UNKNOWN
17270,482631746,1,LC4,UNKNOWN
17270,460837670,1,LC4,UNKNOWN
17270,460878644,1,LC4,UNKNOWN
17270,465649624,1,LC4,UNKNOWN
17270,465910269,1,LC4,UNKNOWN
17270,467419141,1,LC4,UNKNOWN
17270,418775531,1,LC4,UNKNOWN
17270,419019672,1,LC4,UNKNOWN
17270,419413163,1,LC4,UNKNOWN
17270,420366691,1,LC4,UNKNOWN
17270,422829290,1,LC4,UNKNOWN
17270,424163258,1,LC4,UNKNOWN
17270,424555154,1,LC4,UNKNOWN
17270,431416525,1,LC4,UNKNOWN
17270,405496022,1,LC4,UNKNOWN
17270,411858798,1,LC4,UNKNOWN
17270,417014433,1,LC4,UNKNOWN
17270,417834492,1,LC4,UNKNOWN
17270,418599495,1,LC4,UNKNOWN
17270,501324775,1,LC4,UNKNOWN
17270,503416798,1,LC4,UNKNOWN
17270,503777124,1,LC4,UNKNOWN
17270,505071437,1,LC4,UNKNOWN
17270,451067699,1,LC4,UNKNOWN
17270,454519429,1,LC4,UNKNOWN
17270,456548317,1,LC4,UNKNOWN
17270,456610579,1,LC4,UNKNOWN
17270,458097375,1,LC4,UNKNOWN
17270,433830827,1,LC4,UNKNOWN
17270,434386897,1,LC4,UNKNOWN
17270,437228825,1,LC4,UNKNOWN
17270,437673398,1,LC4,UNKNOWN
17270,440267738,1,LC4,UNKNOWN
17270,440801752,1,LC4,UNKNOWN
17270,444004635,1,LC4,UNKNOWN
17270,448110681,1,LC4,UNKNOWN
17270,390822645,1,LC4,UNKNOWN
17270,391136565,1,LC4,UNKNOWN
17270,396002043,1,LC4,UNKNOWN
17270,398916118,1,LC4,UNKNOWN
17270,399068100,1,LC4,UNKNOWN
17270,399563763,1,LC4,UNKNOWN
17270,403614831,1,LC4,UNKNOWN
17270,380614520,1,LC4,UNKNOWN
17270,381234889,1,LC4,UNKNOWN
17270,383436874,1,LC4,UNKNOWN
17270,384225071,1,LC4,UNKNOWN
17270,384510457,1,LC4,UNKNOWN
17270,385794824,1,LC4,UNKNOWN
17270,386359375,1,LC4,UNKNOWN
17270,388827179,1,LC4,UNKNOWN
17270,355911834,1,LC4,UNKNOWN
17270,359619529,1,LC4,UNKNOWN
17270,361183242,1,LC4,UNKNOWN
17270,362237180,1,LC4,UNKNOWN
17270,363648675,1,LC4,UNKNOWN
17270,364092247,1,LC4,UNKNOWN
17270,366820875,1,LC4,UNKNOWN
17270,378807108,1,LC4,UNKNOWN
17270,353054292,1,LC4,UNKNOWN
17270,261363469,1,LC4,UNKNOWN
17270,262429831,1,LC4,UNKNOWN
17270,264796754,1,LC4,UNKNOWN
17270,267257262,1,LC4,UNKNOWN
17270,270480064,1,LC4,UNKNOWN
17270,270634473,1,LC4,UNKNOWN
17270,276739927,1,LC4,UNKNOWN
17270,338667956,1,LC4,UNKNOWN
17270,346256366,1,LC4,UNKNOWN
17270,348034736,1,LC4,UNKNOWN
17270,349445807,1,LC4,UNKNOWN
17270,349565768,1,LC4,UNKNOWN
17270,350240269,1,LC4,UNKNOWN
17270,351304735,1,LC4,UNKNOWN
17270,352212598,1,LC4,UNKNOWN
17270,317488341,1,LC4,UNKNOWN
17270,319989021,1,LC4,UNKNOWN
17270,324171591,1,LC4,UNKNOWN
17270,324933863,1,LC4,UNKNOWN
17270,331195694,1,LC4,UNKNOWN
17270,332034601,1,LC4,UNKNOWN
17270,333925807,1,LC4,UNKNOWN
17270,335980095,1,LC4,UNKNOWN
17270,311638158,1,LC4,UNKNOWN
17270,311695410,1,LC4,UNKNOWN
