body_pre,body_post,weight,source_type,descending_type
25584,10558,3,LC4,DNp35
26112,10558,3,LC4,DNp35
111787,10234,3,LC4,DNp35
22975,10558,3,LC4,DNp35
27750,10234,3,LC4,DNp35
20808,10558,3,LC4,DNp35
31262,10558,3,LC4,DNp35
19794,10558,3,LC4,DNp35
17653,10234,3,LC4,DNp35
533129,10234,3,LC4,DNp35
17364,10558,3,LC4,DNp35
511914,10234,3,LC4,DNp35
530029,10234,3,LC4,DNp35
512366,10234,3,LC4,DNp35
518544,10234,3,LC4,DNp35
519650,10234,3,LC4,DNp35
24605,10234,3,LPLC2,DNp35
24308,10234,3,LPLC2,DNp35
26147,10558,3,LPLC2,DNp35
23349,10234,3,LPLC2,DNp35
28003,10558,3,LPLC2,DNp35
29216,10558,3,LPLC2,DNp35
29319,10234,3,LPLC2,DNp35
29815,10234,3,LPLC2,DNp35
20182,10558,3,LPLC2,DNp35
31988,10558,3,LPLC2,DNp35
19034,10558,3,LPLC2,DNp35
34407,10234,3,LPLC2,DNp35
35838,10558,3,LPLC2,DNp35
533895,10234,3,LPLC2,DNp35
39620,10558,3,LPLC2,DNp35
55627,10558,3,LPLC2,DNp35
514670,10234,3,LPLC2,DNp35
41097,10234,3,LPLC2,DNp35
14030,10234,3,LPLC2,DNp35
50287,10558,3,LPLC2,DNp35
520764,10234,3,LPLC2,DNp35
15018,10234,2,LC4,DNp35
517752,10234,2,LC4,DNp35
514956,10234,2,LC4,DNp35
512705,10234,2,LC4,DNp35
16809,10234,2,LC4,DNp35
16917,10234,2,LC4,DNp35
17266,10558,2,LC4,DNp35
17987,10558,2,LC4,DNp35
18127,10558,2,LC4,DNp35
19260,10558,2,LC4,DNp35
20542,10558,2,LC4,DNp35
20588,10558,2,LC4,DNp35
12349,10234,2,LC4,DNp35
20917,10558,2,LC4,DNp35
20976,10234,2,LC4,DNp35
21287,10558,2,LC4,DNp35
21804,10558,2,LC4,DNp35
22772,10234,2,LC4,DNp35
27829,10234,2,LC4,DNp35
30803,10558,2,LC4,DNp35
517079,10234,2,LPLC2,DNp35
17551,10558,2,LPLC2,DNp35
536444,10234,2,LPLC2,DNp35
21361,10234,2,LPLC2,DNp35
21808,10558,2,LPLC2,DNp35
21899,10558,2,LPLC2,DNp35
23590,10558,2,LPLC2,DNp35
24268,10558,2,LPLC2,DNp35
24840,10234,2,LPLC2,DNp35
25854,10234,2,LPLC2,DNp35
26416,10234,2,LPLC2,DNp35
26528,10234,2,LPLC2,DNp35
28871,10558,2,LPLC2,DNp35
29391,10558,2,LPLC2,DNp35
29598,10558,2,LPLC2,DNp35
29873,10558,2,LPLC2,DNp35
33406,10234,2,LPLC2,DNp35
34110,10558,2,LPLC2,DNp35
34372,10558,2,LPLC2,DNp35
35889,10558,2,LPLC2,DNp35
40811,10234,2,LPLC2,DNp35
40841,10234,2,LPLC2,DNp35
35262,10234,1,LC4,DNp35
81112,10234,1,LC4,DNp35
29563,10558,1,LC4,DNp35
29417,10234,1,LC4,DNp35
21721,10234,1,LC4,DNp35
21313,10558,1,LC4,DNp35
20967,10234,1,LC4,DNp35
20673,10558,1,LC4,DNp35
20282,10558,1,LC4,DNp35
19954,10558,1,LC4,DNp35
19634,10558,1,LC4,DNp35
19420,10558,1,LC4,DNp35
514508,10234,1,LC4,DNp35
16138,10558,1,LC4,DNp35
516909,10234,1,LC4,DNp35
12824,10234,1,LC4,DNp35
37925,10558,1,LPLC2,DNp35
35680,10558,1,LPLC2,DNp35
34655,10234,1,LPLC2,DNp35
34051,10234,1,LPLC2,DNp35
32237,10234,1,LPLC2,DNp35
31563,10234,1,LPLC2,DNp35
30938,10558,1,LPLC2,DNp35
29287,10558,1,LPLC2,DNp35
29014,10558,1,LPLC2,DNp35
27023,10234,1,LPLC2,DNp35
26393,10558,1,LPLC2,DNp35
25572,10234,1,LPLC2,DNp35
100103,10234,1,LPLC2,DNp35
24568,10234,1,LPLC2,DNp35
24187,10558,1,LPLC2,DNp35
23919,10234,1,LPLC2,DNp35
20269,10558,1,LPLC2,DNp35
17775,10234,1,LPLC2,DNp35
517819,10234,1,LPLC2,DNp35
525844,10234,1,LPLC2,DNp35
531014,10234,1,LPLC2,DNp35
32597,10713,1,LC4,DNp42
29417,10713,1,LC4,DNp42
21287,506334,1,LC4,DNp42
20859,10713,1,LC4,DNp42
20588,506334,1,LC4,DNp42
18432,10713,1,LC4,DNp42
18189,506334,1,LC4,DNp42
17860,506334,1,LC4,DNp42
518544,10713,1,LC4,DNp42
518983,10713,1,LC4,DNp42
530029,10713,1,LC4,DNp42
23392,10280,1,LC4,DNp47
19954,10280,1,LC4,DNp47
18189,10280,1,LC4,DNp47
18127,10280,1,LC4,DNp47
17668,10280,1,LC4,DNp47
23590,10280,1,LPLC2,DNp47
21808,11088,8,LPLC2,DNp55
34655,10244,6,LPLC2,DNp55
29391,11088,6,LPLC2,DNp55
517079,10244,5,LPLC2,DNp55
41097,10244,5,LPLC2,DNp55
27355,10244,5,LPLC2,DNp55
27399,10244,5,LPLC2,DNp55
31563,10244,5,LPLC2,DNp55
515971,10244,4,LPLC2,DNp55
23665,10244,4,LPLC2,DNp55
29702,10244,4,LPLC2,DNp55
37925,11088,4,LPLC2,DNp55
531014,10244,4,LPLC2,DNp55
25136,10244,3,LPLC2,DNp55
23349,10244,3,LPLC2,DNp55
22557,10244,3,LPLC2,DNp55
29753,10244,3,LPLC2,DNp55
129687,10244,3,LPLC2,DNp55
30512,10244,3,LPLC2,DNp55
20269,11088,3,LPLC2,DNp55
19249,11088,3,LPLC2,DNp55
33185,11088,3,LPLC2,DNp55
34372,11088,3,LPLC2,DNp55
536444,10244,3,LPLC2,DNp55
35889,11088,3,LPLC2,DNp55
13726,10244,3,LPLC2,DNp55
18478,10244,2,LC4,DNp55
520764,10244,2,LPLC2,DNp55
517078,10244,2,LPLC2,DNp55
15804,10244,2,LPLC2,DNp55
17544,10244,2,LPLC2,DNp55
19589,11088,2,LPLC2,DNp55
20334,11088,2,LPLC2,DNp55
20471,11088,2,LPLC2,DNp55
21045,11088,2,LPLC2,DNp55
25027,10244,2,LPLC2,DNp55
28011,10244,2,LPLC2,DNp55
29598,11088,2,LPLC2,DNp55
29955,10244,2,LPLC2,DNp55
30895,10244,2,LPLC2,DNp55
32237,10244,2,LPLC2,DNp55
34051,10244,2,LPLC2,DNp55
34681,11088,2,LPLC2,DNp55
40811,10244,2,LPLC2,DNp55
33439,11088,1,LPLC2,DNp55
31105,10244,1,LPLC2,DNp55
30207,11088,1,LPLC2,DNp55
30041,11088,1,LPLC2,DNp55
28188,10244,1,LPLC2,DNp55
27796,10244,1,LPLC2,DNp55
25286,10244,1,LPLC2,DNp55
25253,11088,1,LPLC2,DNp55
24401,11088,1,LPLC2,DNp55
23590,11088,1,LPLC2,DNp55
23497,11088,1,LPLC2,DNp55
21769,11088,1,LPLC2,DNp55
21361,10244,1,LPLC2,DNp55
20047,11088,1,LPLC2,DNp55
19787,10244,1,LPLC2,DNp55
19549,11088,1,LPLC2,DNp55
17880,10244,1,LPLC2,DNp55
17059,10244,1,LPLC2,DNp55
521115,10244,1,LPLC2,DNp55
524366,10244,1,LPLC2,DNp55
13132,10244,1,LPLC2,DNp55
12384,10244,1,LPLC2,DNp55
28945,11290,3,LC4,DNp66
17860,11290,2,LC4,DNp66
23792,11290,2,LC4,DNp66
17364,11290,1,LC4,DNp66
17266,11290,1,LC4,DNp66
512366,33037,4,LC4,DNp69
20917,10957,4,LC4,DNp69
24268,10957,4,LPLC2,DNp69
77614,33037,3,LC4,DNp69
23590,10957,3,LPLC2,DNp69
21287,10957,2,LC4,DNp69
22194,10957,2,LC4,DNp69
23929,10957,2,LC4,DNp69
29469,33037,2,LC4,DNp69
29514,33037,2,LC4,DNp69
20471,10957,2,LPLC2,DNp69
24187,10957,2,LPLC2,DNp69
26147,10957,2,LPLC2,DNp69
27023,33037,2,LPLC2,DNp69
37587,33037,1,LC4,DNp69
34845,33037,1,LC4,DNp69
27624,33037,1,LC4,DNp69
24338,10957,1,LC4,DNp69
22847,10957,1,LC4,DNp69
22328,10957,1,LC4,DNp69
21804,10957,1,LC4,DNp69
20673,10957,1,LC4,DNp69
19954,10957,1,LC4,DNp69
18432,33037,1,LC4,DNp69
17340,33037,1,LC4,DNp69
16917,33037,1,LC4,DNp69
31964,10957,1,LPLC2,DNp69
29287,10957,1,LPLC2,DNp69
27566,10957,1,LPLC2,DNp69
26393,10957,1,LPLC2,DNp69
34372,11133,9,LPLC2,DNp70
24268,11133,8,LPLC2,DNp70
23919,10580,6,LPLC2,DNp70
29391,11133,5,LPLC2,DNp70
35838,11133,4,LPLC2,DNp70
17544,10580,4,LPLC2,DNp70
25136,10580,3,LPLC2,DNp70
25253,11133,3,LPLC2,DNp70
21562,11133,3,LPLC2,DNp70
20471,11133,3,LPLC2,DNp70
30893,10580,3,LPLC2,DNp70
32237,10580,3,LPLC2,DNp70
33396,11133,3,LPLC2,DNp70
35294,10580,3,LPLC2,DNp70
39620,11133,3,LPLC2,DNp70
55627,11133,3,LPLC2,DNp70
512366,10580,2,LC4,DNp70
34845,10580,2,LC4,DNp70
525844,10580,2,LPLC2,DNp70
24187,11133,2,LPLC2,DNp70
27796,10580,2,LPLC2,DNp70
29598,11133,2,LPLC2,DNp70
34655,10580,2,LPLC2,DNp70
35632,11133,2,LPLC2,DNp70
37925,11133,2,LPLC2,DNp70
38542,11133,2,LPLC2,DNp70
37587,10580,1,LC4,DNp70
77614,10580,1,LC4,DNp70
30480,11133,1,LC4,DNp70
27750,10580,1,LC4,DNp70
111787,10580,1,LC4,DNp70
22966,11133,1,LC4,DNp70
20967,10580,1,LC4,DNp70
20859,10580,1,LC4,DNp70
19260,11133,1,LC4,DNp70
16809,10580,1,LC4,DNp70
518439,10580,1,LC4,DNp70
519931,10580,1,LC4,DNp70
530029,10580,1,LC4,DNp70
50287,11133,1,LPLC2,DNp70
40811,10580,1,LPLC2,DNp70
35680,11133,1,LPLC2,DNp70
33694,11133,1,LPLC2,DNp70
33439,11133,1,LPLC2,DNp70
33185,11133,1,LPLC2,DNp70
31988,11133,1,LPLC2,DNp70
29287,11133,1,LPLC2,DNp70
28871,11133,1,LPLC2,DNp70
28741,11133,1,LPLC2,DNp70
27566,11133,1,LPLC2,DNp70
26528,10580,1,LPLC2,DNp70
25575,10580,1,LPLC2,DNp70
23919,11133,1,LPLC2,DNp70
111903,10580,1,LPLC2,DNp70
20269,11133,1,LPLC2,DNp70
20047,11133,1,LPLC2,DNp70
19549,11133,1,LPLC2,DNp70
17059,10580,1,LPLC2,DNp70
517079,10580,1,LPLC2,DNp70
533895,10580,1,LPLC2,DNp70
536444,10580,1,LPLC2,DNp70
515971,519771,31,LPLC2,DNp71
514670,519771,26,LPLC2,DNp71
17544,519771,21,LPLC2,DNp71
19830,519771,20,LPLC2,DNp71
19787,519771,19,LPLC2,DNp71
12384,519771,19,LPLC2,DNp71
518731,519771,19,LPLC2,DNp71
22557,519771,17,LPLC2,DNp71
25316,11159,16,LPLC2,DNp71
13726,519771,16,LPLC2,DNp71
517079,519771,16,LPLC2,DNp71
25286,519771,15,LPLC2,DNp71
20103,11159,15,LPLC2,DNp71
19608,11159,14,LPLC2,DNp71
20329,519771,14,LPLC2,DNp71
11498,519771,14,LPLC2,DNp71
18936,519771,14,LPLC2,DNp71
19249,11159,14,LPLC2,DNp71
17990,519771,14,LPLC2,DNp71
13132,519771,13,LPLC2,DNp71
24308,519771,13,LPLC2,DNp71
17059,519771,13,LPLC2,DNp71
14102,519771,13,LPLC2,DNp71
19549,11159,13,LPLC2,DNp71
22253,519771,13,LPLC2,DNp71
29702,519771,12,LPLC2,DNp71
20584,11159,12,LPLC2,DNp71
17551,11159,12,LPLC2,DNp71
24605,519771,12,LPLC2,DNp71
111903,519771,12,LPLC2,DNp71
25572,519771,12,LPLC2,DNp71
21808,11159,12,LPLC2,DNp71
21299,519771,11,LPLC2,DNp71
27023,519771,11,LPLC2,DNp71
13764,519771,11,LPLC2,DNp71
21318,11159,11,LPLC2,DNp71
23550,519771,11,LPLC2,DNp71
30893,519771,11,LPLC2,DNp71
517819,519771,11,LPLC2,DNp71
18672,11159,11,LPLC2,DNp71
26730,11159,11,LPLC2,DNp71
18900,519771,11,LPLC2,DNp71
29873,11159,10,LPLC2,DNp71
24840,519771,10,LPLC2,DNp71
24187,11159,10,LPLC2,DNp71
531014,519771,10,LPLC2,DNp71
23349,519771,10,LPLC2,DNp71
14030,519771,10,LPLC2,DNp71
533895,519771,10,LPLC2,DNp71
15804,519771,10,LPLC2,DNp71
23247,519771,9,LPLC2,DNp71
27355,519771,9,LPLC2,DNp71
95241,519771,9,LPLC2,DNp71
17774,519771,9,LPLC2,DNp71
112292,519771,9,LPLC2,DNp71
34372,11159,8,LPLC2,DNp71
25136,519771,8,LPLC2,DNp71
31563,519771,8,LPLC2,DNp71
20799,519771,8,LPLC2,DNp71
35838,11159,8,LPLC2,DNp71
23590,11159,8,LPLC2,DNp71
23665,519771,8,LPLC2,DNp71
28044,11159,8,LPLC2,DNp71
26528,519771,8,LPLC2,DNp71
525844,519771,8,LPLC2,DNp71
34051,519771,8,LPLC2,DNp71
33303,519771,7,LPLC2,DNp71
34407,519771,7,LPLC2,DNp71
32737,519771,7,LPLC2,DNp71
517078,519771,7,LPLC2,DNp71
24800,11159,7,LPLC2,DNp71
100103,519771,7,LPLC2,DNp71
25027,519771,7,LPLC2,DNp71
19842,11159,7,LPLC2,DNp71
37925,11159,7,LPLC2,DNp71
20334,11159,7,LPLC2,DNp71
32237,519771,6,LPLC2,DNp71
19589,11159,6,LPLC2,DNp71
19911,519771,6,LPLC2,DNp71
23919,519771,6,LPLC2,DNp71
20749,11159,6,LPLC2,DNp71
19034,11159,6,LPLC2,DNp71
22677,11159,6,LPLC2,DNp71
27471,11159,6,LPLC2,DNp71
35632,11159,6,LPLC2,DNp71
39620,11159,5,LPLC2,DNp71
25209,519771,5,LPLC2,DNp71
20240,519771,5,LPLC2,DNp71
20047,11159,5,LPLC2,DNp71
30207,11159,5,LPLC2,DNp71
30041,11159,5,LPLC2,DNp71
134521,519771,5,LPLC2,DNp71
30512,519771,5,LPLC2,DNp71
23497,11159,5,LPLC2,DNp71
28188,519771,5,LPLC2,DNp71
21862,11159,5,LPLC2,DNp71
40841,519771,5,LPLC2,DNp71
22218,11159,5,LPLC2,DNp71
25524,519771,5,LPLC2,DNp71
33406,519771,5,LPLC2,DNp71
19146,11159,5,LPLC2,DNp71
32223,519771,5,LPLC2,DNp71
18929,11159,5,LPLC2,DNp71
26416,519771,4,LPLC2,DNp71
35680,11159,4,LPLC2,DNp71
27566,11159,4,LPLC2,DNp71
17775,519771,4,LPLC2,DNp71
26915,11159,4,LPLC2,DNp71
24268,11159,4,LPLC2,DNp71
521115,519771,4,LPLC2,DNp71
24401,11159,4,LPLC2,DNp71
14465,11159,4,LPLC2,DNp71
25575,519771,4,LPLC2,DNp71
35294,519771,4,LPLC2,DNp71
25854,519771,4,LPLC2,DNp71
20471,11159,4,LPLC2,DNp71
29753,519771,4,LPLC2,DNp71
21769,11159,4,LPLC2,DNp71
29183,11159,4,LPLC2,DNp71
29319,519771,4,LPLC2,DNp71
24568,519771,3,LPLC2,DNp71
25511,11159,3,LPLC2,DNp71
27716,519771,3,LPLC2,DNp71
27796,519771,3,LPLC2,DNp71
28011,519771,3,LPLC2,DNp71
29391,11159,3,LPLC2,DNp71
21045,11159,3,LPLC2,DNp71
31257,11159,3,LPLC2,DNp71
33439,11159,3,LPLC2,DNp71
34681,11159,3,LPLC2,DNp71
17880,519771,3,LPLC2,DNp71
37613,11159,3,LPLC2,DNp71
40811,519771,3,LPLC2,DNp71
524366,519771,3,LPLC2,DNp71
17478,519771,2,LC4,DNp71
19229,11159,2,LPLC2,DNp71
20269,11159,2,LPLC2,DNp71
22261,11159,2,LPLC2,DNp71
23878,11159,2,LPLC2,DNp71
25267,11159,2,LPLC2,DNp71
26393,11159,2,LPLC2,DNp71
29598,11159,2,LPLC2,DNp71
29955,519771,2,LPLC2,DNp71
31964,11159,2,LPLC2,DNp71
33396,11159,2,LPLC2,DNp71
33965,519771,2,LPLC2,DNp71
34110,11159,2,LPLC2,DNp71
34655,519771,2,LPLC2,DNp71
38542,11159,2,LPLC2,DNp71
41097,519771,2,LPLC2,DNp71
50287,11159,2,LPLC2,DNp71
32507,11159,1,LPLC2,DNp71
31105,519771,1,LPLC2,DNp71
29287,11159,1,LPLC2,DNp71
29216,11159,1,LPLC2,DNp71
29014,11159,1,LPLC2,DNp71
28871,11159,1,LPLC2,DNp71
28741,11159,1,LPLC2,DNp71
28003,11159,1,LPLC2,DNp71
27399,519771,1,LPLC2,DNp71
25253,11159,1,LPLC2,DNp71
24118,11159,1,LPLC2,DNp71
21899,11159,1,LPLC2,DNp71
21703,11159,1,LPLC2,DNp71
21562,11159,1,LPLC2,DNp71
21361,519771,1,LPLC2,DNp71
129687,519771,1,LPLC2,DNp71
20535,11159,1,LPLC2,DNp71
20182,11159,1,LPLC2,DNp71
20162,11159,1,LPLC2,DNp71
536444,519771,1,LPLC2,DNp71
532254,11573,10,LC4,DNpe021
15018,11573,9,LC4,DNpe021
29417,11573,9,LC4,DNpe021
17270,11573,7,LC4,DNpe021
18396,11573,6,LC4,DNpe021
30087,11573,6,LC4,DNpe021
22847,575082,6,LC4,DNpe021
516909,11573,6,LC4,DNpe021
21287,575082,5,LC4,DNpe021
530029,11573,5,LC4,DNpe021
23226,11573,5,LC4,DNpe021
515476,11573,5,LC4,DNpe021
18478,11573,5,LC4,DNpe021
17608,11573,5,LC4,DNpe021
17266,575082,5,LC4,DNpe021
22677,575082,5,LPLC2,DNpe021
19589,575082,5,LPLC2,DNpe021
517752,11573,4,LC4,DNpe021
17478,11573,4,LC4,DNpe021
16917,11573,4,LC4,DNpe021
30803,575082,4,LC4,DNpe021
27750,11573,4,LC4,DNpe021
22034,575082,4,LC4,DNpe021
29469,11573,4,LC4,DNpe021
23497,575082,4,LPLC2,DNpe021
19249,575082,4,LPLC2,DNpe021
24523,11573,3,LC4,DNpe021
33137,11573,3,LC4,DNpe021
18432,11573,3,LC4,DNpe021
17653,11573,3,LC4,DNpe021
512705,11573,3,LC4,DNpe021
16128,575082,3,LC4,DNpe021
514956,11573,3,LC4,DNpe021
524899,11573,3,LC4,DNpe021
518730,11573,3,LC4,DNpe021
519650,11573,3,LC4,DNpe021
25267,575082,3,LPLC2,DNpe021
27471,575082,3,LPLC2,DNpe021
21862,575082,3,LPLC2,DNpe021
21703,575082,3,LPLC2,DNpe021
19229,575082,3,LPLC2,DNpe021
14888,11573,2,LC4,DNpe021
17340,11573,2,LC4,DNpe021
17364,575082,2,LC4,DNpe021
533129,11573,2,LC4,DNpe021
17548,575082,2,LC4,DNpe021
17860,575082,2,LC4,DNpe021
19634,575082,2,LC4,DNpe021
20016,575082,2,LC4,DNpe021
20440,11573,2,LC4,DNpe021
20542,575082,2,LC4,DNpe021
20859,11573,2,LC4,DNpe021
20917,575082,2,LC4,DNpe021
20967,11573,2,LC4,DNpe021
21165,575082,2,LC4,DNpe021
12032,11573,2,LC4,DNpe021
22922,11573,2,LC4,DNpe021
22966,575082,2,LC4,DNpe021
111787,11573,2,LC4,DNpe021
107513,11573,2,LC4,DNpe021
28945,575082,2,LC4,DNpe021
81112,11573,2,LC4,DNpe021
30480,575082,2,LC4,DNpe021
31429,11573,2,LC4,DNpe021
18929,575082,2,LPLC2,DNpe021
19549,575082,2,LPLC2,DNpe021
20162,575082,2,LPLC2,DNpe021
20694,575082,2,LPLC2,DNpe021
23878,575082,2,LPLC2,DNpe021
37587,11573,1,LC4,DNpe021
35616,11573,1,LC4,DNpe021
35262,11573,1,LC4,DNpe021
32597,11573,1,LC4,DNpe021
31308,11573,1,LC4,DNpe021
31301,11573,1,LC4,DNpe021
29563,575082,1,LC4,DNpe021
28980,11573,1,LC4,DNpe021
27829,11573,1,LC4,DNpe021
26112,575082,1,LC4,DNpe021
100485,11573,1,LC4,DNpe021
23929,575082,1,LC4,DNpe021
23792,575082,1,LC4,DNpe021
23202,11573,1,LC4,DNpe021
23098,575082,1,LC4,DNpe021
21336,575082,1,LC4,DNpe021
21313,575082,1,LC4,DNpe021
21225,575082,1,LC4,DNpe021
17926,575082,1,LC4,DNpe021
17668,575082,1,LC4,DNpe021
17054,575082,1,LC4,DNpe021
511914,11573,1,LC4,DNpe021
16809,11573,1,LC4,DNpe021
16628,575082,1,LC4,DNpe021
514508,11573,1,LC4,DNpe021
515900,11573,1,LC4,DNpe021
518016,11573,1,LC4,DNpe021
518439,11573,1,LC4,DNpe021
535341,11573,1,LC4,DNpe021
28871,575082,1,LPLC2,DNpe021
28003,575082,1,LPLC2,DNpe021
21899,575082,1,LPLC2,DNpe021
21318,575082,1,LPLC2,DNpe021
20749,575082,1,LPLC2,DNpe021
20535,575082,1,LPLC2,DNpe021
20047,575082,1,LPLC2,DNpe021
19034,575082,1,LPLC2,DNpe021
19249,10601,41,LPLC2,DNpe025
19830,10449,32,LPLC2,DNpe025
19549,10601,28,LPLC2,DNpe025
18929,10601,26,LPLC2,DNpe025
11498,10449,25,LPLC2,DNpe025
25267,10601,24,LPLC2,DNpe025
20584,10601,22,LPLC2,DNpe025
517078,10449,20,LPLC2,DNpe025
25286,10449,20,LPLC2,DNpe025
21318,10601,19,LPLC2,DNpe025
19842,10601,19,LPLC2,DNpe025
22677,10601,18,LPLC2,DNpe025
14030,10449,18,LPLC2,DNpe025
20749,10601,18,LPLC2,DNpe025
12384,10449,18,LPLC2,DNpe025
13132,10449,17,LPLC2,DNpe025
13764,10449,16,LPLC2,DNpe025
22218,10601,16,LPLC2,DNpe025
100103,10449,15,LPLC2,DNpe025
21299,10449,15,LPLC2,DNpe025
20240,10449,15,LPLC2,DNpe025
14102,10449,15,LPLC2,DNpe025
24605,10449,14,LPLC2,DNpe025
14465,10601,13,LPLC2,DNpe025
21703,10601,13,LPLC2,DNpe025
30207,10601,13,LPLC2,DNpe025
19146,10601,13,LPLC2,DNpe025
19229,10601,12,LPLC2,DNpe025
17551,10601,12,LPLC2,DNpe025
95241,10449,12,LPLC2,DNpe025
21899,10601,12,LPLC2,DNpe025
20103,10601,11,LPLC2,DNpe025
111903,10449,11,LPLC2,DNpe025
23247,10449,11,LPLC2,DNpe025
514670,10449,11,LPLC2,DNpe025
19608,10601,11,LPLC2,DNpe025
19589,10601,11,LPLC2,DNpe025
17987,10601,10,LC4,DNpe025
17054,10601,10,LC4,DNpe025
13726,10449,10,LPLC2,DNpe025
26730,10601,10,LPLC2,DNpe025
15804,10449,10,LPLC2,DNpe025
21225,10601,9,LC4,DNpe025
17544,10449,9,LPLC2,DNpe025
21361,10449,9,LPLC2,DNpe025
25316,10601,9,LPLC2,DNpe025
19550,10601,8,LC4,DNpe025
81112,10449,8,LC4,DNpe025
518730,10449,8,LC4,DNpe025
34407,10449,8,LPLC2,DNpe025
22253,10449,8,LPLC2,DNpe025
20334,10601,8,LPLC2,DNpe025
20694,10601,8,LPLC2,DNpe025
77614,10449,7,LC4,DNpe025
19034,10601,7,LPLC2,DNpe025
35632,10601,7,LPLC2,DNpe025
27566,10601,7,LPLC2,DNpe025
21862,10601,7,LPLC2,DNpe025
112292,10449,7,LPLC2,DNpe025
30893,10449,7,LPLC2,DNpe025
29598,10601,7,LPLC2,DNpe025
19420,10601,6,LC4,DNpe025
23098,10601,6,LC4,DNpe025
20976,10449,6,LC4,DNpe025
32223,10449,6,LPLC2,DNpe025
18672,10601,6,LPLC2,DNpe025
23349,10449,6,LPLC2,DNpe025
25511,10601,6,LPLC2,DNpe025
21045,10601,6,LPLC2,DNpe025
20329,10449,6,LPLC2,DNpe025
27471,10601,6,LPLC2,DNpe025
27399,10449,6,LPLC2,DNpe025
17774,10449,6,LPLC2,DNpe025
17990,10449,6,LPLC2,DNpe025
517819,10449,6,LPLC2,DNpe025
20967,10449,5,LC4,DNpe025
12349,10449,5,LC4,DNpe025
22922,10449,5,LC4,DNpe025
516909,10449,5,LC4,DNpe025
518983,10449,5,LC4,DNpe025
33137,10449,5,LC4,DNpe025
12824,10449,5,LC4,DNpe025
17548,10601,5,LC4,DNpe025
29873,10601,5,LPLC2,DNpe025
29986,10601,5,LPLC2,DNpe025
23497,10601,5,LPLC2,DNpe025
26416,10449,5,LPLC2,DNpe025
22261,10601,5,LPLC2,DNpe025
515971,10449,5,LPLC2,DNpe025
18900,10449,5,LPLC2,DNpe025
35889,10601,5,LPLC2,DNpe025
17775,10449,5,LPLC2,DNpe025
20572,10449,4,LC4,DNpe025
512366,10449,4,LC4,DNpe025
20859,10449,4,LC4,DNpe025
16138,10601,4,LC4,DNpe025
533129,10449,4,LC4,DNpe025
50287,10601,4,LPLC2,DNpe025
33303,10449,4,LPLC2,DNpe025
18936,10449,4,LPLC2,DNpe025
24187,10601,4,LPLC2,DNpe025
24840,10449,4,LPLC2,DNpe025
25027,10449,4,LPLC2,DNpe025
23590,10601,4,LPLC2,DNpe025
26147,10601,4,LPLC2,DNpe025
25636,10601,4,LPLC2,DNpe025
20047,10601,4,LPLC2,DNpe025
17059,10449,4,LPLC2,DNpe025
19911,10449,4,LPLC2,DNpe025
31563,10449,4,LPLC2,DNpe025
20162,10601,4,LPLC2,DNpe025
30895,10449,4,LPLC2,DNpe025
21808,10601,4,LPLC2,DNpe025
40841,10449,4,LPLC2,DNpe025
28003,10601,4,LPLC2,DNpe025
24523,10449,3,LC4,DNpe025
23202,10449,3,LC4,DNpe025
27750,10449,3,LC4,DNpe025
21313,10601,3,LC4,DNpe025
21151,10601,3,LC4,DNpe025
29514,10449,3,LC4,DNpe025
18478,10449,3,LC4,DNpe025
511914,10449,3,LC4,DNpe025
518544,10449,3,LC4,DNpe025
14888,10449,3,LC4,DNpe025
25497,10601,3,LPLC2,DNpe025
27023,10449,3,LPLC2,DNpe025
28044,10601,3,LPLC2,DNpe025
29014,10601,3,LPLC2,DNpe025
29216,10601,3,LPLC2,DNpe025
29702,10449,3,LPLC2,DNpe025
134521,10449,3,LPLC2,DNpe025
19787,10449,3,LPLC2,DNpe025
34051,10449,3,LPLC2,DNpe025
35680,10601,3,LPLC2,DNpe025
17880,10449,3,LPLC2,DNpe025
35838,10601,3,LPLC2,DNpe025
37431,10601,3,LPLC2,DNpe025
37613,10601,3,LPLC2,DNpe025
517079,10449,3,LPLC2,DNpe025
515900,10449,2,LC4,DNpe025
17608,10449,2,LC4,DNpe025
17668,10601,2,LC4,DNpe025
19794,10601,2,LC4,DNpe025
20917,10601,2,LC4,DNpe025
21165,10601,2,LC4,DNpe025
12032,10449,2,LC4,DNpe025
22772,10449,2,LC4,DNpe025
100485,10449,2,LC4,DNpe025
31262,10601,2,LC4,DNpe025
31429,10449,2,LC4,DNpe025
37587,10449,2,LC4,DNpe025
525844,10449,2,LPLC2,DNpe025
533895,10449,2,LPLC2,DNpe025
20535,10601,2,LPLC2,DNpe025
22557,10449,2,LPLC2,DNpe025
23919,10449,2,LPLC2,DNpe025
24268,10601,2,LPLC2,DNpe025
24308,10449,2,LPLC2,DNpe025
24800,10601,2,LPLC2,DNpe025
25253,10601,2,LPLC2,DNpe025
25524,10449,2,LPLC2,DNpe025
25572,10449,2,LPLC2,DNpe025
25854,10449,2,LPLC2,DNpe025
26393,10601,2,LPLC2,DNpe025
27716,10449,2,LPLC2,DNpe025
28871,10601,2,LPLC2,DNpe025
29287,10601,2,LPLC2,DNpe025
29319,10449,2,LPLC2,DNpe025
29815,10449,2,LPLC2,DNpe025
30512,10449,2,LPLC2,DNpe025
31105,10449,2,LPLC2,DNpe025
31257,10601,2,LPLC2,DNpe025
32737,10449,2,LPLC2,DNpe025
