bodyId_pre,pre_type,pre_side,pre_nt,bodyId_post,post_type,post_side,weight,weight_normalized,edge_class
19830,LPLC2,left,acetylcholine,10228,DNp06,left,37,0.21511627906976744,visual_to_readout
514670,LPLC2,left,acetylcholine,10010,DNp01,left,37,0.21511627906976744,visual_to_readout
19260,LC4,right,acetylcholine,10001,DNp01,right,37,0.21511627906976744,visual_to_readout
17551,LPLC2,right,acetylcholine,10001,DNp01,right,37,0.21511627906976744,visual_to_readout
20535,LPLC2,right,acetylcholine,10001,DNp01,right,37,0.21511627906976744,visual_to_readout
19146,LPLC2,right,acetylcholine,11137,DNp04,right,37,0.21511627906976744,visual_to_readout
17054,LC4,right,acetylcholine,10001,DNp01,right,37,0.21511627906976744,visual_to_readout
22261,LPLC2,right,acetylcholine,10001,DNp01,right,37,0.21511627906976744,visual_to_readout
18672,LPLC2,right,acetylcholine,10001,DNp01,right,36,0.20930232558139536,visual_to_readout
536444,LPLC2,left,acetylcholine,10010,DNp01,left,36,0.20930232558139536,visual_to_readout
20329,LPLC2,left,acetylcholine,10010,DNp01,left,36,0.20930232558139536,visual_to_readout
100103,LPLC2,left,acetylcholine,10010,DNp01,left,36,0.20930232558139536,visual_to_readout
38065,LC4,right,acetylcholine,10001,DNp01,right,36,0.20930232558139536,visual_to_readout
28188,LPLC2,left,acetylcholine,10010,DNp01,left,36,0.20930232558139536,visual_to_readout
26393,LPLC2,right,acetylcholine,10001,DNp01,right,36,0.20930232558139536,visual_to_readout
31262,LC4,right,acetylcholine,10001,DNp01,right,36,0.20930232558139536,visual_to_readout
20282,LC4,right,acetylcholine,10001,DNp01,right,35,0.20348837209302326,visual_to_readout
17548,LC4,right,acetylcholine,10001,DNp01,right,35,0.20348837209302326,visual_to_readout
24118,LPLC2,right,acetylcholine,10001,DNp01,right,35,0.20348837209302326,visual_to_readout
26730,LPLC2,right,acetylcholine,10584,DNp06,right,35,0.20348837209302326,visual_to_readout
33406,LPLC2,left,acetylcholine,10010,DNp01,left,35,0.20348837209302326,visual_to_readout
19229,LPLC2,right,acetylcholine,10001,DNp01,right,34,0.19767441860465115,visual_to_readout
21361,LPLC2,left,acetylcholine,10010,DNp01,left,34,0.19767441860465115,visual_to_readout
22218,LPLC2,right,acetylcholine,11137,DNp04,right,34,0.19767441860465115,visual_to_readout
13132,LPLC2,left,acetylcholine,531898,DNp04,left,34,0.19767441860465115,visual_to_readout
532254,LC4,left,acetylcholine,10010,DNp01,left,34,0.19767441860465115,visual_to_readout
19146,LPLC2,right,acetylcholine,10001,DNp01,right,34,0.19767441860465115,visual_to_readout
14102,LPLC2,left,acetylcholine,531898,DNp04,left,33,0.19186046511627908,visual_to_readout
34655,LPLC2,left,acetylcholine,10010,DNp01,left,33,0.19186046511627908,visual_to_readout
29702,LPLC2,left,acetylcholine,10010,DNp01,left,33,0.19186046511627908,visual_to_readout
14465,LPLC2,right,acetylcholine,11137,DNp04,right,33,0.19186046511627908,visual_to_readout
15804,LPLC2,left,acetylcholine,10010,DNp01,left,33,0.19186046511627908,visual_to_readout
17340,LC4,left,acetylcholine,10010,DNp01,left,33,0.19186046511627908,visual_to_readout
23590,LPLC2,right,acetylcholine,10001,DNp01,right,33,0.19186046511627908,visual_to_readout
32737,LPLC2,left,acetylcholine,10010,DNp01,left,33,0.19186046511627908,visual_to_readout
25497,LPLC2,right,acetylcholine,10001,DNp01,right,32,0.18604651162790697,visual_to_readout
25253,LPLC2,right,acetylcholine,10001,DNp01,right,32,0.18604651162790697,visual_to_readout
526286,LC4,left,acetylcholine,10010,DNp01,left,32,0.18604651162790697,visual_to_readout
21299,LPLC2,left,acetylcholine,531898,DNp04,left,32,0.18604651162790697,visual_to_readout
23098,LC4,right,acetylcholine,10001,DNp01,right,32,0.18604651162790697,visual_to_readout
29391,LPLC2,right,acetylcholine,10001,DNp01,right,32,0.18604651162790697,visual_to_readout
535341,LC4,left,acetylcholine,10010,DNp01,left,32,0.18604651162790697,visual_to_readout
11498,LPLC2,left,acetylcholine,531898,DNp04,left,31,0.18023255813953487,visual_to_readout
21165,LC4,right,acetylcholine,10001,DNp01,right,31,0.18023255813953487,visual_to_readout
23247,LPLC2,left,acetylcholine,10010,DNp01,left,31,0.18023255813953487,visual_to_readout
30893,LPLC2,left,acetylcholine,10228,DNp06,left,31,0.18023255813953487,visual_to_readout
29014,LPLC2,right,acetylcholine,10001,DNp01,right,31,0.18023255813953487,visual_to_readout
23550,LPLC2,left,acetylcholine,10010,DNp01,left,31,0.18023255813953487,visual_to_readout
17774,LPLC2,left,acetylcholine,531898,DNp04,left,31,0.18023255813953487,visual_to_readout
11137,DNp04,right,acetylcholine,10584,DNp06,right,31,0.18023255813953487,inter_readout
17990,LPLC2,left,acetylcholine,531898,DNp04,left,30,0.1744186046511628,visual_to_readout
21361,LPLC2,left,acetylcholine,531898,DNp04,left,30,0.1744186046511628,visual_to_readout
25572,LPLC2,left,acetylcholine,10010,DNp01,left,30,0.1744186046511628,visual_to_readout
20240,LPLC2,left,acetylcholine,531898,DNp04,left,30,0.1744186046511628,visual_to_readout
21862,LPLC2,right,acetylcholine,10001,DNp01,right,30,0.1744186046511628,visual_to_readout
27355,LPLC2,left,acetylcholine,10010,DNp01,left,30,0.1744186046511628,visual_to_readout
111787,LC4,left,acetylcholine,10010,DNp01,left,30,0.1744186046511628,visual_to_readout
25584,LC4,right,acetylcholine,10001,DNp01,right,30,0.1744186046511628,visual_to_readout
27716,LPLC2,left,acetylcholine,10010,DNp01,left,30,0.1744186046511628,visual_to_readout
24308,LPLC2,left,acetylcholine,10228,DNp06,left,30,0.1744186046511628,visual_to_readout
19229,LPLC2,right,acetylcholine,11137,DNp04,right,30,0.1744186046511628,visual_to_readout
20749,LPLC2,right,acetylcholine,11137,DNp04,right,30,0.1744186046511628,visual_to_readout
20694,LPLC2,right,acetylcholine,11137,DNp04,right,29,0.1686046511627907,visual_to_readout
23665,LPLC2,left,acetylcholine,531898,DNp04,left,29,0.1686046511627907,visual_to_readout
21703,LPLC2,right,acetylcholine,11137,DNp04,right,29,0.1686046511627907,visual_to_readout
29955,LPLC2,left,acetylcholine,10010,DNp01,left,29,0.1686046511627907,visual_to_readout
35632,LPLC2,right,acetylcholine,10584,DNp06,right,29,0.1686046511627907,visual_to_readout
29753,LPLC2,left,acetylcholine,10010,DNp01,left,29,0.1686046511627907,visual_to_readout
27796,LPLC2,left,acetylcholine,10010,DNp01,left,29,0.1686046511627907,visual_to_readout
29287,LPLC2,right,acetylcholine,10001,DNp01,right,29,0.1686046511627907,visual_to_readout
20182,LPLC2,right,acetylcholine,11137,DNp04,right,29,0.1686046511627907,visual_to_readout
20334,LPLC2,right,acetylcholine,11137,DNp04,right,29,0.1686046511627907,visual_to_readout
24268,LPLC2,right,acetylcholine,10001,DNp01,right,29,0.1686046511627907,visual_to_readout
26730,LPLC2,right,acetylcholine,11137,DNp04,right,29,0.1686046511627907,visual_to_readout
517819,LPLC2,left,acetylcholine,531898,DNp04,left,29,0.1686046511627907,visual_to_readout
27796,LPLC2,left,acetylcholine,531898,DNp04,left,28,0.16279069767441862,visual_to_readout
19034,LPLC2,right,acetylcholine,10001,DNp01,right,28,0.16279069767441862,visual_to_readout
25209,LPLC2,left,acetylcholine,10010,DNp01,left,28,0.16279069767441862,visual_to_readout
18900,LPLC2,left,acetylcholine,531898,DNp04,left,28,0.16279069767441862,visual_to_readout
13764,LPLC2,left,acetylcholine,531898,DNp04,left,28,0.16279069767441862,visual_to_readout
28741,LPLC2,right,acetylcholine,10001,DNp01,right,28,0.16279069767441862,visual_to_readout
20047,LPLC2,right,acetylcholine,11137,DNp04,right,28,0.16279069767441862,visual_to_readout
29815,LPLC2,left,acetylcholine,10010,DNp01,left,27,0.1569767441860465,visual_to_readout
21045,LPLC2,right,acetylcholine,10001,DNp01,right,27,0.1569767441860465,visual_to_readout
28011,LPLC2,left,acetylcholine,10010,DNp01,left,27,0.1569767441860465,visual_to_readout
14102,LPLC2,left,acetylcholine,10010,DNp01,left,27,0.1569767441860465,visual_to_readout
112292,LPLC2,left,acetylcholine,531898,DNp04,left,27,0.1569767441860465,visual_to_readout
525844,LPLC2,left,acetylcholine,10010,DNp01,left,27,0.1569767441860465,visual_to_readout
24308,LPLC2,left,acetylcholine,10010,DNp01,left,27,0.1569767441860465,visual_to_readout
30895,LPLC2,left,acetylcholine,10010,DNp01,left,27,0.1569767441860465,visual_to_readout
515900,LC4,left,acetylcholine,10228,DNp06,left,26,0.1511627906976744,visual_to_readout
27399,LPLC2,left,acetylcholine,531898,DNp04,left,26,0.1511627906976744,visual_to_readout
15804,LPLC2,left,acetylcholine,531898,DNp04,left,26,0.1511627906976744,visual_to_readout
23349,LPLC2,left,acetylcholine,531898,DNp04,left,26,0.1511627906976744,visual_to_readout
28003,LPLC2,right,acetylcholine,10001,DNp01,right,25,0.14534883720930233,visual_to_readout
24268,LPLC2,right,acetylcholine,10584,DNp06,right,25,0.14534883720930233,visual_to_readout
27399,LPLC2,left,acetylcholine,10010,DNp01,left,25,0.14534883720930233,visual_to_readout
21899,LPLC2,right,acetylcholine,11137,DNp04,right,25,0.14534883720930233,visual_to_readout
20471,LPLC2,right,acetylcholine,23590,LPLC2,right,25,0.14534883720930233,intra_population
20799,LPLC2,left,acetylcholine,531898,DNp04,left,24,0.13953488372093023,visual_to_readout
22677,LPLC2,right,acetylcholine,11137,DNp04,right,24,0.13953488372093023,visual_to_readout
22557,LPLC2,left,acetylcholine,531898,DNp04,left,24,0.13953488372093023,visual_to_readout
527408,LC4,right,acetylcholine,23929,LC4,right,24,0.13953488372093023,intra_population
31988,LPLC2,right,acetylcholine,10001,DNp01,right,24,0.13953488372093023,visual_to_readout
25511,LPLC2,right,acetylcholine,11137,DNp04,right,24,0.13953488372093023,visual_to_readout
25575,LPLC2,left,acetylcholine,10010,DNp01,left,24,0.13953488372093023,visual_to_readout
134521,LPLC2,left,acetylcholine,531898,DNp04,left,24,0.13953488372093023,visual_to_readout
33303,LPLC2,left,acetylcholine,10010,DNp01,left,24,0.13953488372093023,visual_to_readout
19830,LPLC2,left,acetylcholine,531898,DNp04,left,24,0.13953488372093023,visual_to_readout
24568,LPLC2,left,acetylcholine,531898,DNp04,left,23,0.13372093023255813,visual_to_readout
17551,LPLC2,right,acetylcholine,11137,DNp04,right,23,0.13372093023255813,visual_to_readout
23878,LPLC2,right,acetylcholine,11137,DNp04,right,23,0.13372093023255813,visual_to_readout
531014,LPLC2,left,acetylcholine,10010,DNp01,left,23,0.13372093023255813,visual_to_readout
40841,LPLC2,left,acetylcholine,10010,DNp01,left,23,0.13372093023255813,visual_to_readout
19249,LPLC2,right,acetylcholine,11137,DNp04,right,23,0.13372093023255813,visual_to_readout
20329,LPLC2,left,acetylcholine,531898,DNp04,left,23,0.13372093023255813,visual_to_readout
19034,LPLC2,right,acetylcholine,11137,DNp04,right,23,0.13372093023255813,visual_to_readout
17880,LPLC2,left,acetylcholine,531898,DNp04,left,23,0.13372093023255813,visual_to_readout
13726,LPLC2,left,acetylcholine,514670,LPLC2,left,23,0.13372093023255813,intra_population
25575,LPLC2,left,acetylcholine,531898,DNp04,left,23,0.13372093023255813,visual_to_readout
30938,LPLC2,right,acetylcholine,10001,DNp01,right,23,0.13372093023255813,visual_to_readout
531898,DNp04,left,acetylcholine,10228,DNp06,left,23,0.13372093023255813,inter_readout
25316,LPLC2,right,acetylcholine,10584,DNp06,right,23,0.13372093023255813,visual_to_readout
21299,LPLC2,left,acetylcholine,10228,DNp06,left,22,0.12790697674418605,visual_to_readout
23497,LPLC2,right,acetylcholine,10584,DNp06,right,22,0.12790697674418605,visual_to_readout
26416,LPLC2,left,acetylcholine,10228,DNp06,left,22,0.12790697674418605,visual_to_readout
19549,LPLC2,right,acetylcholine,11137,DNp04,right,22,0.12790697674418605,visual_to_readout
129687,LPLC2,left,acetylcholine,10010,DNp01,left,22,0.12790697674418605,visual_to_readout
518731,LPLC2,left,acetylcholine,515971,LPLC2,left,22,0.12790697674418605,intra_population
24840,LPLC2,left,acetylcholine,531898,DNp04,left,22,0.12790697674418605,visual_to_readout
21808,LPLC2,right,acetylcholine,11137,DNp04,right,22,0.12790697674418605,visual_to_readout
32737,LPLC2,left,acetylcholine,531898,DNp04,left,22,0.12790697674418605,visual_to_readout
20240,LPLC2,left,acetylcholine,100103,LPLC2,left,21,0.12209302325581395,intra_population
33439,LPLC2,right,acetylcholine,10001,DNp01,right,21,0.12209302325581395,visual_to_readout
35680,LPLC2,right,acetylcholine,10001,DNp01,right,21,0.12209302325581395,visual_to_readout
17987,LC4,right,acetylcholine,19550,LC4,right,21,0.12209302325581395,intra_population
13132,LPLC2,left,acetylcholine,10228,DNp06,left,21,0.12209302325581395,visual_to_readout
19550,LC4,right,acetylcholine,10001,DNp01,right,21,0.12209302325581395,visual_to_readout
39620,LPLC2,right,acetylcholine,10001,DNp01,right,21,0.12209302325581395,visual_to_readout
518731,LPLC2,left,acetylcholine,531898,DNp04,left,21,0.12209302325581395,visual_to_readout
21318,LPLC2,right,acetylcholine,11137,DNp04,right,21,0.12209302325581395,visual_to_readout
14465,LPLC2,right,acetylcholine,10001,DNp01,right,21,0.12209302325581395,visual_to_readout
19589,LPLC2,right,acetylcholine,11137,DNp04,right,21,0.12209302325581395,visual_to_readout
112292,LPLC2,left,acetylcholine,10010,DNp01,left,21,0.12209302325581395,visual_to_readout
95241,LPLC2,left,acetylcholine,514670,LPLC2,left,21,0.12209302325581395,intra_population
25511,LPLC2,right,acetylcholine,10001,DNp01,right,21,0.12209302325581395,visual_to_readout
37431,LPLC2,right,acetylcholine,10001,DNp01,right,21,0.12209302325581395,visual_to_readout
25316,LPLC2,right,acetylcholine,11137,DNp04,right,21,0.12209302325581395,visual_to_readout
28044,LPLC2,right,acetylcholine,11137,DNp04,right,21,0.12209302325581395,visual_to_readout
520764,LPLC2,left,acetylcholine,536444,LPLC2,left,21,0.12209302325581395,intra_population
14888,LC4,left,acetylcholine,10228,DNp06,left,21,0.12209302325581395,visual_to_readout
26915,LPLC2,right,acetylcholine,10001,DNp01,right,21,0.12209302325581395,visual_to_readout
33396,LPLC2,right,acetylcholine,10001,DNp01,right,21,0.12209302325581395,visual_to_readout
26416,LPLC2,left,acetylcholine,531898,DNp04,left,20,0.11627906976744186,visual_to_readout
521115,LPLC2,left,acetylcholine,531898,DNp04,left,20,0.11627906976744186,visual_to_readout
33965,LPLC2,left,acetylcholine,10010,DNp01,left,20,0.11627906976744186,visual_to_readout
25636,LPLC2,right,acetylcholine,10001,DNp01,right,20,0.11627906976744186,visual_to_readout
22261,LPLC2,right,acetylcholine,11137,DNp04,right,20,0.11627906976744186,visual_to_readout
34372,LPLC2,right,acetylcholine,11137,DNp04,right,20,0.11627906976744186,visual_to_readout
524366,LPLC2,left,acetylcholine,10010,DNp01,left,20,0.11627906976744186,visual_to_readout
29598,LPLC2,right,acetylcholine,10584,DNp06,right,20,0.11627906976744186,visual_to_readout
33396,LPLC2,right,acetylcholine,10584,DNp06,right,20,0.11627906976744186,visual_to_readout
27716,LPLC2,left,acetylcholine,531898,DNp04,left,20,0.11627906976744186,visual_to_readout
19589,LPLC2,right,acetylcholine,10001,DNp01,right,20,0.11627906976744186,visual_to_readout
12384,LPLC2,left,acetylcholine,10228,DNp06,left,20,0.11627906976744186,visual_to_readout
19842,LPLC2,right,acetylcholine,11137,DNp04,right,20,0.11627906976744186,visual_to_readout
17653,LC4,left,acetylcholine,10228,DNp06,left,20,0.11627906976744186,visual_to_readout
27566,LPLC2,right,acetylcholine,10584,DNp06,right,20,0.11627906976744186,visual_to_readout
39620,LPLC2,right,acetylcholine,10584,DNp06,right,20,0.11627906976744186,visual_to_readout
516909,LC4,left,acetylcholine,10228,DNp06,left,20,0.11627906976744186,visual_to_readout
12384,LPLC2,left,acetylcholine,10010,DNp01,left,20,0.11627906976744186,visual_to_readout
25027,LPLC2,left,acetylcholine,10010,DNp01,left,20,0.11627906976744186,visual_to_readout
20471,LPLC2,right,acetylcholine,24187,LPLC2,right,19,0.11046511627906977,intra_population
24605,LPLC2,left,acetylcholine,531898,DNp04,left,19,0.11046511627906977,visual_to_readout
32237,LPLC2,left,acetylcholine,10010,DNp01,left,19,0.11046511627906977,visual_to_readout
17774,LPLC2,left,acetylcholine,10010,DNp01,left,19,0.11046511627906977,visual_to_readout
515971,LPLC2,left,acetylcholine,518731,LPLC2,left,19,0.11046511627906977,intra_population
31257,LPLC2,right,acetylcholine,10001,DNp01,right,19,0.11046511627906977,visual_to_readout
23929,LC4,right,acetylcholine,527408,LC4,right,19,0.11046511627906977,intra_population
12824,LC4,left,acetylcholine,515900,LC4,left,19,0.11046511627906977,intra_population
81112,LC4,left,acetylcholine,10228,DNp06,left,19,0.11046511627906977,visual_to_readout
25524,LPLC2,left,acetylcholine,531898,DNp04,left,19,0.11046511627906977,visual_to_readout
515971,LPLC2,left,acetylcholine,514670,LPLC2,left,19,0.11046511627906977,intra_population
514670,LPLC2,left,acetylcholine,95241,LPLC2,left,19,0.11046511627906977,intra_population
20103,LPLC2,right,acetylcholine,11137,DNp04,right,19,0.11046511627906977,visual_to_readout
24187,LPLC2,right,acetylcholine,26393,LPLC2,right,19,0.11046511627906977,intra_population
34681,LPLC2,right,acetylcholine,10001,DNp01,right,19,0.11046511627906977,visual_to_readout
17340,LC4,left,acetylcholine,10228,DNp06,left,19,0.11046511627906977,visual_to_readout
28871,LPLC2,right,acetylcholine,11137,DNp04,right,19,0.11046511627906977,visual_to_readout
32507,LPLC2,right,acetylcholine,10001,DNp01,right,19,0.11046511627906977,visual_to_readout
27624,LC4,left,acetylcholine,15018,LC4,left,19,0.11046511627906977,intra_population
34407,LPLC2,left,acetylcholine,531898,DNp04,left,19,0.11046511627906977,visual_to_readout
17478,LC4,left,acetylcholine,10228,DNp06,left,19,0.11046511627906977,visual_to_readout
20694,LPLC2,right,acetylcholine,10001,DNp01,right,19,0.11046511627906977,visual_to_readout
20162,LPLC2,right,acetylcholine,11137,DNp04,right,19,0.11046511627906977,visual_to_readout
19787,LPLC2,left,acetylcholine,531014,LPLC2,left,19,0.11046511627906977,intra_population
18929,LPLC2,right,acetylcholine,10584,DNp06,right,18,0.10465116279069768,visual_to_readout
20535,LPLC2,right,acetylcholine,11137,DNp04,right,18,0.10465116279069768,visual_to_readout
34845,LC4,left,acetylcholine,10228,DNp06,left,18,0.10465116279069768,visual_to_readout
19589,LPLC2,right,acetylcholine,18672,LPLC2,right,18,0.10465116279069768,intra_population
19608,LPLC2,right,acetylcholine,20162,LPLC2,right,18,0.10465116279069768,intra_population
37613,LPLC2,right,acetylcholine,10584,DNp06,right,18,0.10465116279069768,visual_to_readout
25209,LPLC2,left,acetylcholine,531898,DNp04,left,18,0.10465116279069768,visual_to_readout
20329,LPLC2,left,acetylcholine,517819,LPLC2,left,18,0.10465116279069768,intra_population
32223,LPLC2,left,acetylcholine,531898,DNp04,left,18,0.10465116279069768,visual_to_readout
