pre_bodyId,pre_type,pre_side,post_bodyId,post_type,post_side,weight,source_population,target_population,is_ipsilateral,survives_w3,survives_w10
24800,LPLC2,R,10001,DNp01,R,41,LPLC2,DNp01,True,True,True
28871,LPLC2,R,10001,DNp01,R,41,LPLC2,DNp01,True,True,True
33185,LPLC2,R,10001,DNp01,R,41,LPLC2,DNp01,True,True,True
20240,LPLC2,L,10010,DNp01,L,41,LPLC2,DNp01,True,True,True
23349,LPLC2,L,10010,DNp01,L,41,LPLC2,DNp01,True,True,True
29417,LC4,L,10010,DNp01,L,41,LC4,DNp01,True,True,True
514508,LC4,L,10010,DNp01,L,41,LC4,DNp01,True,True,True
20399,LC4,R,10106,DNp11,R,41,LC4,DNp11,True,True,True
22922,LC4,L,10197,DNp02,L,41,LC4,DNp02,True,True,True
535341,LC4,L,10197,DNp02,L,41,LC4,DNp02,True,True,True
29469,LC4,L,10259,DNp11,L,41,LC4,DNp11,True,True,True
29183,LPLC2,R,10283,DNp103,R,41,LPLC2,DNp103,True,True,True
19249,LPLC2,R,10601,DNpe025,R,41,LPLC2,DNpe025,True,True,True
530029,LC4,L,10752,DNp03,L,41,LC4,DNp03,True,True,True
21562,LPLC2,R,10923,DNg40,R,41,LPLC2,DNg40,True,True,True
23590,LPLC2,R,10923,DNg40,R,41,LPLC2,DNg40,True,True,True
29391,LPLC2,R,10923,DNg40,R,41,LPLC2,DNg40,True,True,True
21151,LC4,R,10001,DNp01,R,40,LC4,DNp01,True,True,True
29563,LC4,R,10001,DNp01,R,40,LC4,DNp01,True,True,True
15018,LC4,L,10010,DNp01,L,40,LC4,DNp01,True,True,True
16809,LC4,L,10010,DNp01,L,40,LC4,DNp01,True,True,True
18936,LPLC2,L,10010,DNp01,L,40,LPLC2,DNp01,True,True,True
34407,LPLC2,L,10010,DNp01,L,40,LPLC2,DNp01,True,True,True
521115,LPLC2,L,10010,DNp01,L,40,LPLC2,DNp01,True,True,True
21151,LC4,R,10117,DNp02,R,40,LC4,DNp02,True,True,True
25286,LPLC2,L,10228,DNp06,L,40,LPLC2,DNp06,True,True,True
24268,LPLC2,R,10283,DNp103,R,40,LPLC2,DNp103,True,True,True
30893,LPLC2,L,10417,DNp103,L,40,LPLC2,DNp103,True,True,True
24268,LPLC2,R,10923,DNg40,R,40,LPLC2,DNg40,True,True,True
17987,LC4,R,10001,DNp01,R,39,LC4,DNp01,True,True,True
24568,LPLC2,L,10010,DNp01,L,39,LPLC2,DNp01,True,True,True
33137,LC4,L,10010,DNp01,L,39,LC4,DNp01,True,True,True
41097,LPLC2,L,10010,DNp01,L,39,LPLC2,DNp01,True,True,True
107513,LC4,L,10010,DNp01,L,39,LC4,DNp01,True,True,True
518016,LC4,L,10010,DNp01,L,39,LC4,DNp01,True,True,True
23098,LC4,R,10117,DNp02,R,39,LC4,DNp02,True,True,True
516909,LC4,L,10197,DNp02,L,39,LC4,DNp02,True,True,True
27750,LC4,L,10259,DNp11,L,39,LC4,DNp11,True,True,True
20269,LPLC2,R,10283,DNp103,R,39,LPLC2,DNp103,True,True,True
26730,LPLC2,R,10283,DNp103,R,39,LPLC2,DNp103,True,True,True
34372,LPLC2,R,10283,DNp103,R,39,LPLC2,DNp103,True,True,True
20269,LPLC2,R,10923,DNg40,R,39,LPLC2,DNg40,True,True,True
23247,LPLC2,L,531898,DNp04,L,39,LPLC2,DNp04,True,True,True
19954,LC4,R,10001,DNp01,R,38,LC4,DNp01,True,True,True
21808,LPLC2,R,10001,DNp01,R,38,LPLC2,DNp01,True,True,True
35889,LPLC2,R,10001,DNp01,R,38,LPLC2,DNp01,True,True,True
17990,LPLC2,L,10010,DNp01,L,38,LPLC2,DNp01,True,True,True
18900,LPLC2,L,10010,DNp01,L,38,LPLC2,DNp01,True,True,True
20967,LC4,L,10010,DNp01,L,38,LC4,DNp01,True,True,True
24840,LPLC2,L,10010,DNp01,L,38,LPLC2,DNp01,True,True,True
26528,LPLC2,L,10010,DNp01,L,38,LPLC2,DNp01,True,True,True
16138,LC4,R,10117,DNp02,R,38,LC4,DNp02,True,True,True
20917,LC4,R,10117,DNp02,R,38,LC4,DNp02,True,True,True
21769,LPLC2,R,10283,DNp103,R,38,LPLC2,DNp103,True,True,True
23590,LPLC2,R,10283,DNp103,R,38,LPLC2,DNp103,True,True,True
23878,LPLC2,R,10283,DNp103,R,38,LPLC2,DNp103,True,True,True
17364,LC4,R,11020,DNp05,R,38,LC4,DNp05,True,True,True
18936,LPLC2,L,531898,DNp04,L,38,LPLC2,DNp04,True,True,True
95241,LPLC2,L,531898,DNp04,L,38,LPLC2,DNp04,True,True,True
517078,LPLC2,L,531898,DNp04,L,38,LPLC2,DNp04,True,True,True
17054,LC4,R,10001,DNp01,R,37,LC4,DNp01,True,True,True
17551,LPLC2,R,10001,DNp01,R,37,LPLC2,DNp01,True,True,True
19260,LC4,R,10001,DNp01,R,37,LC4,DNp01,True,True,True
20535,LPLC2,R,10001,DNp01,R,37,LPLC2,DNp01,True,True,True
22261,LPLC2,R,10001,DNp01,R,37,LPLC2,DNp01,True,True,True
514670,LPLC2,L,10010,DNp01,L,37,LPLC2,DNp01,True,True,True
519931,LC4,L,10010,DNp01,L,37,LC4,DNp01,True,True,True
17266,LC4,R,10106,DNp11,R,37,LC4,DNp11,True,True,True
17860,LC4,R,10106,DNp11,R,37,LC4,DNp11,True,True,True
20542,LC4,R,10117,DNp02,R,37,LC4,DNp02,True,True,True
25584,LC4,R,10117,DNp02,R,37,LC4,DNp02,True,True,True
27829,LC4,L,10197,DNp02,L,37,LC4,DNp02,True,True,True
29417,LC4,L,10197,DNp02,L,37,LC4,DNp02,True,True,True
19830,LPLC2,L,10228,DNp06,L,37,LPLC2,DNp06,True,True,True
519931,LC4,L,10259,DNp11,L,37,LC4,DNp11,True,True,True
19549,LPLC2,R,10283,DNp103,R,37,LPLC2,DNp103,True,True,True
20749,LPLC2,R,10283,DNp103,R,37,LPLC2,DNp103,True,True,True
37925,LPLC2,R,10283,DNp103,R,37,LPLC2,DNp103,True,True,True
23919,LPLC2,L,10361,DNg40,L,37,LPLC2,DNg40,True,True,True
22253,LPLC2,L,10417,DNp103,L,37,LPLC2,DNp103,True,True,True
518439,LC4,L,10752,DNp03,L,37,LC4,DNp03,True,True,True
26147,LPLC2,R,10923,DNg40,R,37,LPLC2,DNg40,True,True,True
19146,LPLC2,R,11137,DNp04,R,37,LPLC2,DNp04,True,True,True
17059,LPLC2,L,531898,DNp04,L,37,LPLC2,DNp04,True,True,True
18672,LPLC2,R,10001,DNp01,R,36,LPLC2,DNp01,True,True,True
26393,LPLC2,R,10001,DNp01,R,36,LPLC2,DNp01,True,True,True
31262,LC4,R,10001,DNp01,R,36,LC4,DNp01,True,True,True
38065,LC4,R,10001,DNp01,R,36,LC4,DNp01,True,True,True
20329,LPLC2,L,10010,DNp01,L,36,LPLC2,DNp01,True,True,True
28188,LPLC2,L,10010,DNp01,L,36,LPLC2,DNp01,True,True,True
100103,LPLC2,L,10010,DNp01,L,36,LPLC2,DNp01,True,True,True
536444,LPLC2,L,10010,DNp01,L,36,LPLC2,DNp01,True,True,True
20016,LC4,R,10106,DNp11,R,36,LC4,DNp11,True,True,True
20673,LC4,R,10106,DNp11,R,36,LC4,DNp11,True,True,True
527408,LC4,R,10106,DNp11,R,36,LC4,DNp11,True,True,True
19794,LC4,R,10117,DNp02,R,36,LC4,DNp02,True,True,True
18432,LC4,L,10197,DNp02,L,36,LC4,DNp02,True,True,True
100485,LC4,L,10259,DNp11,L,36,LC4,DNp11,True,True,True
34681,LPLC2,R,10283,DNp103,R,36,LPLC2,DNp103,True,True,True
35889,LPLC2,R,10283,DNp103,R,36,LPLC2,DNp103,True,True,True
25027,LPLC2,L,10417,DNp103,L,36,LPLC2,DNp103,True,True,True
24523,LC4,L,10752,DNp03,L,36,LC4,DNp03,True,True,True
25253,LPLC2,R,10923,DNg40,R,36,LPLC2,DNg40,True,True,True
29287,LPLC2,R,10923,DNg40,R,36,LPLC2,DNg40,True,True,True
17548,LC4,R,10001,DNp01,R,35,LC4,DNp01,True,True,True
20282,LC4,R,10001,DNp01,R,35,LC4,DNp01,True,True,True
24118,LPLC2,R,10001,DNp01,R,35,LPLC2,DNp01,True,True,True
33406,LPLC2,L,10010,DNp01,L,35,LPLC2,DNp01,True,True,True
20282,LC4,R,10117,DNp02,R,35,LC4,DNp02,True,True,True
20399,LC4,R,10117,DNp02,R,35,LC4,DNp02,True,True,True
21287,LC4,R,10117,DNp02,R,35,LC4,DNp02,True,True,True
532254,LC4,L,10197,DNp02,L,35,LC4,DNp02,True,True,True
20440,LC4,L,10259,DNp11,L,35,LC4,DNp11,True,True,True
517752,LC4,L,10259,DNp11,L,35,LC4,DNp11,True,True,True
19608,LPLC2,R,10283,DNp103,R,35,LPLC2,DNp103,True,True,True
22677,LPLC2,R,10283,DNp103,R,35,LPLC2,DNp103,True,True,True
26915,LPLC2,R,10283,DNp103,R,35,LPLC2,DNp103,True,True,True
29391,LPLC2,R,10283,DNp103,R,35,LPLC2,DNp103,True,True,True
39620,LPLC2,R,10283,DNp103,R,35,LPLC2,DNp103,True,True,True
26730,LPLC2,R,10584,DNp06,R,35,LPLC2,DNp06,True,True,True
81112,LC4,L,10752,DNp03,L,35,LC4,DNp03,True,True,True
35632,LPLC2,R,10923,DNg40,R,35,LPLC2,DNg40,True,True,True
17266,LC4,R,11020,DNp05,R,35,LC4,DNp05,True,True,True
17478,LC4,L,524001,DNp05,L,35,LC4,DNp05,True,True,True
19146,LPLC2,R,10001,DNp01,R,34,LPLC2,DNp01,True,True,True
19229,LPLC2,R,10001,DNp01,R,34,LPLC2,DNp01,True,True,True
21361,LPLC2,L,10010,DNp01,L,34,LPLC2,DNp01,True,True,True
532254,LC4,L,10010,DNp01,L,34,LC4,DNp01,True,True,True
20588,LC4,R,10106,DNp11,R,34,LC4,DNp11,True,True,True
21165,LC4,R,10106,DNp11,R,34,LC4,DNp11,True,True,True
17266,LC4,R,10117,DNp02,R,34,LC4,DNp02,True,True,True
22194,LC4,R,10117,DNp02,R,34,LC4,DNp02,True,True,True
23226,LC4,L,10197,DNp02,L,34,LC4,DNp02,True,True,True
31308,LC4,L,10197,DNp02,L,34,LC4,DNp02,True,True,True
35616,LC4,L,10197,DNp02,L,34,LC4,DNp02,True,True,True
16917,LC4,L,10259,DNp11,L,34,LC4,DNp11,True,True,True
18478,LC4,L,10259,DNp11,L,34,LC4,DNp11,True,True,True
19146,LPLC2,R,10283,DNp103,R,34,LPLC2,DNp103,True,True,True
20535,LPLC2,R,10283,DNp103,R,34,LPLC2,DNp103,True,True,True
25511,LPLC2,R,10283,DNp103,R,34,LPLC2,DNp103,True,True,True
28044,LPLC2,R,10283,DNp103,R,34,LPLC2,DNp103,True,True,True
512366,LC4,L,10361,DNg40,L,34,LC4,DNg40,True,True,True
26416,LPLC2,L,10417,DNp103,L,34,LPLC2,DNp103,True,True,True
15018,LC4,L,10752,DNp03,L,34,LC4,DNp03,True,True,True
18396,LC4,L,10752,DNp03,L,34,LC4,DNp03,True,True,True
20859,LC4,L,10752,DNp03,L,34,LC4,DNp03,True,True,True
24401,LPLC2,R,10923,DNg40,R,34,LPLC2,DNg40,True,True,True
31964,LPLC2,R,10923,DNg40,R,34,LPLC2,DNg40,True,True,True
22218,LPLC2,R,11137,DNp04,R,34,LPLC2,DNp04,True,True,True
20440,LC4,L,524001,DNp05,L,34,LC4,DNp05,True,True,True
13132,LPLC2,L,531898,DNp04,L,34,LPLC2,DNp04,True,True,True
23590,LPLC2,R,10001,DNp01,R,33,LPLC2,DNp01,True,True,True
15804,LPLC2,L,10010,DNp01,L,33,LPLC2,DNp01,True,True,True
17340,LC4,L,10010,DNp01,L,33,LC4,DNp01,True,True,True
29702,LPLC2,L,10010,DNp01,L,33,LPLC2,DNp01,True,True,True
32737,LPLC2,L,10010,DNp01,L,33,LPLC2,DNp01,True,True,True
34655,LPLC2,L,10010,DNp01,L,33,LPLC2,DNp01,True,True,True
14888,LC4,L,10197,DNp02,L,33,LC4,DNp02,True,True,True
518544,LC4,L,10197,DNp02,L,33,LC4,DNp02,True,True,True
526286,LC4,L,10197,DNp02,L,33,LC4,DNp02,True,True,True
524899,LC4,L,10259,DNp11,L,33,LC4,DNp11,True,True,True
19229,LPLC2,R,10283,DNp103,R,33,LPLC2,DNp103,True,True,True
17544,LPLC2,L,10417,DNp103,L,33,LPLC2,DNp103,True,True,True
20799,LPLC2,L,10417,DNp103,L,33,LPLC2,DNp103,True,True,True
24605,LPLC2,L,10417,DNp103,L,33,LPLC2,DNp103,True,True,True
536444,LPLC2,L,10417,DNp103,L,33,LPLC2,DNp103,True,True,True
27750,LC4,L,10752,DNp03,L,33,LC4,DNp03,True,True,True
37587,LC4,L,10752,DNp03,L,33,LC4,DNp03,True,True,True
511914,LC4,L,10752,DNp03,L,33,LC4,DNp03,True,True,True
535341,LC4,L,10752,DNp03,L,33,LC4,DNp03,True,True,True
23929,LC4,R,10923,DNg40,R,33,LC4,DNg40,True,True,True
26393,LPLC2,R,10923,DNg40,R,33,LPLC2,DNg40,True,True,True
31988,LPLC2,R,10923,DNg40,R,33,LPLC2,DNg40,True,True,True
19260,LC4,R,11020,DNp05,R,33,LC4,DNp05,True,True,True
14465,LPLC2,R,11137,DNp04,R,33,LPLC2,DNp04,True,True,True
14102,LPLC2,L,531898,DNp04,L,33,LPLC2,DNp04,True,True,True
23098,LC4,R,10001,DNp01,R,32,LC4,DNp01,True,True,True
25253,LPLC2,R,10001,DNp01,R,32,LPLC2,DNp01,True,True,True
25497,LPLC2,R,10001,DNp01,R,32,LPLC2,DNp01,True,True,True
29391,LPLC2,R,10001,DNp01,R,32,LPLC2,DNp01,True,True,True
526286,LC4,L,10010,DNp01,L,32,LC4,DNp01,True,True,True
535341,LC4,L,10010,DNp01,L,32,LC4,DNp01,True,True,True
17364,LC4,R,10106,DNp11,R,32,LC4,DNp11,True,True,True
19543,LC4,R,10106,DNp11,R,32,LC4,DNp11,True,True,True
19550,LC4,R,10117,DNp02,R,32,LC4,DNp02,True,True,True
19954,LC4,R,10117,DNp02,R,32,LC4,DNp02,True,True,True
22772,LC4,L,10197,DNp02,L,32,LC4,DNp02,True,True,True
35262,LC4,L,10197,DNp02,L,32,LC4,DNp02,True,True,True
34845,LC4,L,10259,DNp11,L,32,LC4,DNp11,True,True,True
20047,LPLC2,R,10283,DNp103,R,32,LPLC2,DNp103,True,True,True
29873,LPLC2,R,10283,DNp103,R,32,LPLC2,DNp103,True,True,True
30041,LPLC2,R,10283,DNp103,R,32,LPLC2,DNp103,True,True,True
37613,LPLC2,R,10283,DNp103,R,32,LPLC2,DNp103,True,True,True
18936,LPLC2,L,10417,DNp103,L,32,LPLC2,DNp103,True,True,True
31105,LPLC2,L,10417,DNp103,L,32,LPLC2,DNp103,True,True,True
40811,LPLC2,L,10417,DNp103,L,32,LPLC2,DNp103,True,True,True
515971,LPLC2,L,10417,DNp103,L,32,LPLC2,DNp103,True,True,True
19830,LPLC2,L,10449,DNpe025,L,32,LPLC2,DNpe025,True,True,True
514508,LC4,L,10752,DNp03,L,32,LC4,DNp03,True,True,True
21862,LPLC2,R,10923,DNg40,R,32,LPLC2,DNg40,True,True,True
524899,LC4,L,524001,DNp05,L,32,LC4,DNp05,True,True,True
21299,LPLC2,L,531898,DNp04,L,32,LPLC2,DNp04,True,True,True
21165,LC4,R,10001,DNp01,R,31,LC4,DNp01,True,True,True
29014,LPLC2,R,10001,DNp01,R,31,LPLC2,DNp01,True,True,True
23247,LPLC2,L,10010,DNp01,L,31,LPLC2,DNp01,True,True,True
23550,LPLC2,L,10010,DNp01,L,31,LPLC2,DNp01,True,True,True
22328,LC4,R,10106,DNp11,R,31,LC4,DNp11,True,True,True
19634,LC4,R,10117,DNp02,R,31,LC4,DNp02,True,True,True
29563,LC4,R,10117,DNp02,R,31,LC4,DNp02,True,True,True
511914,LC4,L,10197,DNp02,L,31,LC4,DNp02,True,True,True
512705,LC4,L,10197,DNp02,L,31,LC4,DNp02,True,True,True
519650,LC4,L,10197,DNp02,L,31,LC4,DNp02,True,True,True
30893,LPLC2,L,10228,DNp06,L,31,LPLC2,DNp06,True,True,True
21562,LPLC2,R,10283,DNp103,R,31,LPLC2,DNp103,True,True,True
30938,LPLC2,R,10283,DNp103,R,31,LPLC2,DNp103,True,True,True
31988,LPLC2,R,10283,DNp103,R,31,LPLC2,DNp103,True,True,True
35632,LPLC2,R,10283,DNp103,R,31,LPLC2,DNp103,True,True,True
17880,LPLC2,L,10417,DNp103,L,31,LPLC2,DNp103,True,True,True
19830,LPLC2,L,10417,DNp103,L,31,LPLC2,DNp103,True,True,True
19911,LPLC2,L,10417,DNp103,L,31,LPLC2,DNp103,True,True,True
20240,LPLC2,L,10417,DNp103,L,31,LPLC2,DNp103,True,True,True
23247,LPLC2,L,10417,DNp103,L,31,LPLC2,DNp103,True,True,True
29469,LC4,L,10752,DNp03,L,31,LC4,DNp03,True,True,True
520449,LC4,L,10752,DNp03,L,31,LC4,DNp03,True,True,True
532254,LC4,L,10752,DNp03,L,31,LC4,DNp03,True,True,True
20471,LPLC2,R,10923,DNg40,R,31,LPLC2,DNg40,True,True,True
33185,LPLC2,R,10923,DNg40,R,31,LPLC2,DNg40,True,True,True
35889,LPLC2,R,10923,DNg40,R,31,LPLC2,DNg40,True,True,True
21804,LC4,R,10989,DNp03,R,31,LC4,DNp03,True,True,True
515971,LPLC2,L,519771,DNp71,L,31,LPLC2,DNp71,True,True,True
11498,LPLC2,L,531898,DNp04,L,31,LPLC2,DNp04,True,True,True
17774,LPLC2,L,531898,DNp04,L,31,LPLC2,DNp04,True,True,True
21862,LPLC2,R,10001,DNp01,R,30,LPLC2,DNp01,True,True,True
25584,LC4,R,10001,DNp01,R,30,LC4,DNp01,True,True,True
25572,LPLC2,L,10010,DNp01,L,30,LPLC2,DNp01,True,True,True
27355,LPLC2,L,10010,DNp01,L,30,LPLC2,DNp01,True,True,True
27716,LPLC2,L,10010,DNp01,L,30,LPLC2,DNp01,True,True,True
111787,LC4,L,10010,DNp01,L,30,LC4,DNp01,True,True,True
20282,LC4,R,10106,DNp11,R,30,LC4,DNp11,True,True,True
21313,LC4,R,10117,DNp02,R,30,LC4,DNp02,True,True,True
20976,LC4,L,10197,DNp02,L,30,LC4,DNp02,True,True,True
31429,LC4,L,10197,DNp02,L,30,LC4,DNp02,True,True,True
24308,LPLC2,L,10228,DNp06,L,30,LPLC2,DNp06,True,True,True
16809,LC4,L,10259,DNp11,L,30,LC4,DNp11,True,True,True
111787,LC4,L,10259,DNp11,L,30,LC4,DNp11,True,True,True
27471,LPLC2,R,10283,DNp103,R,30,LPLC2,DNp103,True,True,True
24308,LPLC2,L,10417,DNp103,L,30,LPLC2,DNp103,True,True,True
24840,LPLC2,L,10417,DNp103,L,30,LPLC2,DNp103,True,True,True
32237,LPLC2,L,10417,DNp103,L,30,LPLC2,DNp103,True,True,True
525844,LPLC2,L,10417,DNp103,L,30,LPLC2,DNp103,True,True,True
29417,LC4,L,10752,DNp03,L,30,LC4,DNp03,True,True,True
77614,LC4,L,10752,DNp03,L,30,LC4,DNp03,True,True,True
515476,LC4,L,10752,DNp03,L,30,LC4,DNp03,True,True,True
33694,LPLC2,R,10923,DNg40,R,30,LPLC2,DNg40,True,True,True
37925,LPLC2,R,10923,DNg40,R,30,LPLC2,DNg40,True,True,True
17668,LC4,R,11020,DNp05,R,30,LC4,DNp05,True,True,True
19229,LPLC2,R,11137,DNp04,R,30,LPLC2,DNp04,True,True,True
20749,LPLC2,R,11137,DNp04,R,30,LPLC2,DNp04,True,True,True
17990,LPLC2,L,531898,DNp04,L,30,LPLC2,DNp04,True,True,True
20240,LPLC2,L,531898,DNp04,L,30,LPLC2,DNp04,True,True,True
21361,LPLC2,L,531898,DNp04,L,30,LPLC2,DNp04,True,True,True
24268,LPLC2,R,10001,DNp01,R,29,LPLC2,DNp01,True,True,True
29287,LPLC2,R,10001,DNp01,R,29,LPLC2,DNp01,True,True,True
27796,LPLC2,L,10010,DNp01,L,29,LPLC2,DNp01,True,True,True
29753,LPLC2,L,10010,DNp01,L,29,LPLC2,DNp01,True,True,True
29955,LPLC2,L,10010,DNp01,L,29,LPLC2,DNp01,True,True,True
20542,LC4,R,10106,DNp11,R,29,LC4,DNp11,True,True,True
24338,LC4,R,10106,DNp11,R,29,LC4,DNp11,True,True,True
20016,LC4,R,10117,DNp02,R,29,LC4,DNp02,True,True,True
20808,LC4,R,10117,DNp02,R,29,LC4,DNp02,True,True,True
31301,LC4,L,10259,DNp11,L,29,LC4,DNp11,True,True,True
14465,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
17551,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
20103,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
24187,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
25497,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
29287,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
31257,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
31964,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
33396,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
35838,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
37431,LPLC2,R,10283,DNp103,R,29,LPLC2,DNp103,True,True,True
25572,LPLC2,L,10361,DNg40,L,29,LPLC2,DNg40,True,True,True
31563,LPLC2,L,10361,DNg40,L,29,LPLC2,DNg40,True,True,True
111903,LPLC2,L,10417,DNp103,L,29,LPLC2,DNp103,True,True,True
35632,LPLC2,R,10584,DNp06,R,29,LPLC2,DNp06,True,True,True
512366,LC4,L,10752,DNp03,L,29,LC4,DNp03,True,True,True
22966,LC4,R,10923,DNg40,R,29,LC4,DNg40,True,True,True
29873,LPLC2,R,10923,DNg40,R,29,LPLC2,DNg40,True,True,True
20182,LPLC2,R,11137,DNp04,R,29,LPLC2,DNp04,True,True,True
20334,LPLC2,R,11137,DNp04,R,29,LPLC2,DNp04,True,True,True
20694,LPLC2,R,11137,DNp04,R,29,LPLC2,DNp04,True,True,True
21703,LPLC2,R,11137,DNp04,R,29,LPLC2,DNp04,True,True,True
26730,LPLC2,R,11137,DNp04,R,29,LPLC2,DNp04,True,True,True
519931,LC4,L,524001,DNp05,L,29,LC4,DNp05,True,True,True
23665,LPLC2,L,531898,DNp04,L,29,LPLC2,DNp04,True,True,True
517819,LPLC2,L,531898,DNp04,L,29,LPLC2,DNp04,True,True,True
19034,LPLC2,R,10001,DNp01,R,28,LPLC2,DNp01,True,True,True
28741,LPLC2,R,10001,DNp01,R,28,LPLC2,DNp01,True,True,True
25209,LPLC2,L,10010,DNp01,L,28,LPLC2,DNp01,True,True,True
22194,LC4,R,10106,DNp11,R,28,LC4,DNp11,True,True,True
17340,LC4,L,10197,DNp02,L,28,LC4,DNp02,True,True,True
24523,LC4,L,10197,DNp02,L,28,LC4,DNp02,True,True,True
81112,LC4,L,10197,DNp02,L,28,LC4,DNp02,True,True,True
19589,LPLC2,R,10283,DNp103,R,28,LPLC2,DNp103,True,True,True
24800,LPLC2,R,10283,DNp103,R,28,LPLC2,DNp103,True,True,True
29986,LPLC2,R,10283,DNp103,R,28,LPLC2,DNp103,True,True,True
34110,LPLC2,R,10283,DNp103,R,28,LPLC2,DNp103,True,True,True
23550,LPLC2,L,10361,DNg40,L,28,LPLC2,DNg40,True,True,True
17774,LPLC2,L,10417,DNp103,L,28,LPLC2,DNp103,True,True,True
18900,LPLC2,L,10417,DNp103,L,28,LPLC2,DNp103,True,True,True
25286,LPLC2,L,10417,DNp103,L,28,LPLC2,DNp103,True,True,True
34407,LPLC2,L,10417,DNp103,L,28,LPLC2,DNp103,True,True,True
19549,LPLC2,R,10601,DNpe025,R,28,LPLC2,DNpe025,True,True,True
12349,LC4,L,10752,DNp03,L,28,LC4,DNp03,True,True,True
18478,LC4,L,10752,DNp03,L,28,LC4,DNp03,True,True,True
21721,LC4,L,10752,DNp03,L,28,LC4,DNp03,True,True,True
32597,LC4,L,10752,DNp03,L,28,LC4,DNp03,True,True,True
23878,LPLC2,R,10923,DNg40,R,28,LPLC2,DNg40,True,True,True
25511,LPLC2,R,10923,DNg40,R,28,LPLC2,DNg40,True,True,True
29014,LPLC2,R,10923,DNg40,R,28,LPLC2,DNg40,True,True,True
17860,LC4,R,11020,DNp05,R,28,LC4,DNp05,True,True,True
20047,LPLC2,R,11137,DNp04,R,28,LPLC2,DNp04,True,True,True
18478,LC4,L,524001,DNp05,L,28,LC4,DNp05,True,True,True
20859,LC4,L,524001,DNp05,L,28,LC4,DNp05,True,True,True
13764,LPLC2,L,531898,DNp04,L,28,LPLC2,DNp04,True,True,True
18900,LPLC2,L,531898,DNp04,L,28,LPLC2,DNp04,True,True,True
27796,LPLC2,L,531898,DNp04,L,28,LPLC2,DNp04,True,True,True
21045,LPLC2,R,10001,DNp01,R,27,LPLC2,DNp01,True,True,True
14102,LPLC2,L,10010,DNp01,L,27,LPLC2,DNp01,True,True,True
24308,LPLC2,L,10010,DNp01,L,27,LPLC2,DNp01,True,True,True
28011,LPLC2,L,10010,DNp01,L,27,LPLC2,DNp01,True,True,True
29815,LPLC2,L,10010,DNp01,L,27,LPLC2,DNp01,True,True,True
30895,LPLC2,L,10010,DNp01,L,27,LPLC2,DNp01,True,True,True
525844,LPLC2,L,10010,DNp01,L,27,LPLC2,DNp01,True,True,True
16138,LC4,R,10106,DNp11,R,27,LC4,DNp11,True,True,True
20808,LC4,R,10106,DNp11,R,27,LC4,DNp11,True,True,True
517752,LC4,L,10197,DNp02,L,27,LC4,DNp02,True,True,True
12349,LC4,L,10259,DNp11,L,27,LC4,DNp11,True,True,True
519650,LC4,L,10259,DNp11,L,27,LC4,DNp11,True,True,True
24118,LPLC2,R,10283,DNp103,R,27,LPLC2,DNp103,True,True,True
55627,LPLC2,R,10283,DNp103,R,27,LPLC2,DNp103,True,True,True
33303,LPLC2,L,10361,DNg40,L,27,LPLC2,DNg40,True,True,True
24568,LPLC2,L,10417,DNp103,L,27,LPLC2,DNp103,True,True,True
27355,LPLC2,L,10417,DNp103,L,27,LPLC2,DNp103,True,True,True
517079,LPLC2,L,10417,DNp103,L,27,LPLC2,DNp103,True,True,True
12032,LC4,L,10752,DNp03,L,27,LC4,DNp03,True,True,True
518983,LC4,L,10752,DNp03,L,27,LC4,DNp03,True,True,True
25636,LPLC2,R,10923,DNg40,R,27,LPLC2,DNg40,True,True,True
26915,LPLC2,R,10923,DNg40,R,27,LPLC2,DNg40,True,True,True
33396,LPLC2,R,10923,DNg40,R,27,LPLC2,DNg40,True,True,True
112292,LPLC2,L,531898,DNp04,L,27,LPLC2,DNp04,True,True,True
22328,LC4,R,10117,DNp02,R,26,LC4,DNp02,True,True,True
12349,LC4,L,10197,DNp02,L,26,LC4,DNp02,True,True,True
29469,LC4,L,10197,DNp02,L,26,LC4,DNp02,True,True,True
29514,LC4,L,10197,DNp02,L,26,LC4,DNp02,True,True,True
25136,LPLC2,L,10223,DNpe056,L,26,LPLC2,DNpe056,True,True,True
29702,LPLC2,L,10223,DNpe056,L,26,LPLC2,DNpe056,True,True,True
515900,LC4,L,10228,DNp06,L,26,LC4,DNp06,True,True,True
535341,LC4,L,10259,DNp11,L,26,LC4,DNp11,True,True,True
18929,LPLC2,R,10283,DNp103,R,26,LPLC2,DNp103,True,True,True
19842,LPLC2,R,10283,DNp103,R,26,LPLC2,DNp103,True,True,True
