intermediate_bodyId,intermediate_type,intermediate_side,LC4_input_weight,LPLC2_input_weight,total_visual_input_weight,total_incoming_weight,visual_input_share,output_weight_to_candidate_dns,num_downstream_candidate_dns,path_score_product,min_path_capacity,predicted_nt,predicted_nt_confidence,survives_w3,survives_w10
40823,LC11,L,1,0,1,,,7,1,7,1,acetylcholine,0.9612379004380003,False,False
24328,TmY15,R,1,0,1,,,7,1,7,1,gaba,0.8742744189255628,False,False
778412702,UNKNOWN,UNKNOWN,7,0,7,,,1,1,7,1,unclear,0.9747326673375373,False,False
46435,LLPC3,R,0,1,1,,,7,1,7,1,acetylcholine,0.9630257132629212,False,False
112340089,UNKNOWN,UNKNOWN,0,7,7,,,1,1,7,1,unclear,0.9747326673375373,False,False
134704,Tm4,L,1,0,1,,,7,1,7,1,acetylcholine,0.9688102162517434,False,False
65587,LLPC2,R,0,1,1,,,7,1,7,1,acetylcholine,0.957573636330945,False,False
80740,LLPC1,R,0,1,1,,,7,4,7,1,acetylcholine,0.9477795658633887,False,False
37494,Y11,R,0,1,1,,,7,1,7,1,glutamate,0.7646330216940072,False,False
65799,Tlp12,L,0,1,1,,,7,1,7,1,glutamate,0.8168798395020656,False,False
27291,LLPC1,R,0,1,1,,,7,2,7,1,acetylcholine,0.9687666042490914,False,False
13125,PVLP135,R,0,1,1,,,7,4,7,1,acetylcholine,0.9723908049407488,False,False
517688,LLPC2,L,0,1,1,,,7,1,7,1,acetylcholine,0.9173145487083212,False,False
41089,LC10a,R,1,0,1,,,7,2,7,1,acetylcholine,0.9340665055223224,False,False
27131,LLPC1,R,0,1,1,,,7,2,7,1,acetylcholine,0.9402713002018077,False,False
147622,LLPC2,L,0,1,1,,,7,1,7,1,acetylcholine,0.9521593408991582,False,False
83037,Tm4,R,1,0,1,,,7,1,7,1,acetylcholine,0.9682150012242015,False,False
29963,LC9,R,1,0,1,,,7,3,7,1,acetylcholine,0.9364271460880979,False,False
85268,LC21,R,1,0,1,,,7,1,7,1,acetylcholine,0.9382839906966635,False,False
45949,LC18,R,1,0,1,,,7,1,7,1,acetylcholine,0.9707504100302339,False,False
15651,LPC1,L,0,1,1,,,7,3,7,1,acetylcholine,0.9376048742120892,False,False
28207,LC17,R,1,0,1,,,7,1,7,1,acetylcholine,0.9502397249147545,False,False
588487543,UNKNOWN,UNKNOWN,7,0,7,,,1,1,7,1,unclear,0.9109141500795648,False,False
550411,LLPC1,R,0,1,1,,,7,2,7,1,acetylcholine,0.9521864986893406,False,False
514904,LLPC1,L,1,0,1,,,7,1,7,1,acetylcholine,0.9607856643627696,False,False
539405618,UNKNOWN,UNKNOWN,7,0,7,,,1,1,7,1,unclear,0.48209570883746566,False,False
750913377,UNKNOWN,UNKNOWN,7,0,7,,,1,1,7,1,unclear,0.9747326673375373,False,False
85270,LC21,L,1,0,1,,,7,2,7,1,acetylcholine,0.9326100657543048,False,False
738311795,UNKNOWN,UNKNOWN,2,5,7,,,1,1,7,1,unclear,0.9109141500795648,False,False
22435,LC17,R,1,0,1,,,7,1,7,1,acetylcholine,0.9188488356155672,False,False
42903,LC21,R,0,1,1,,,7,1,7,1,acetylcholine,0.9505123492592981,False,False
680431571,UNKNOWN,UNKNOWN,0,1,1,,,7,3,7,1,unclear,0.8532797652417049,False,False
43948,MeLo2,R,1,0,1,,,7,1,7,1,acetylcholine,0.8354070508175501,False,False
36647,LLPC2,R,0,1,1,,,7,2,7,1,acetylcholine,0.871795870924722,False,False
169820,LC21,L,1,0,1,,,7,1,7,1,acetylcholine,0.9600963523002438,False,False
512269,LC18,L,1,0,1,,,7,1,7,1,acetylcholine,0.9626398097258345,False,False
1003160664,UNKNOWN,UNKNOWN,7,0,7,,,1,1,7,1,unclear,0.9747326673375373,False,False
17996,PVLP097,R,0,7,7,,,1,1,7,1,gaba,0.8627843798511192,False,False
42993,LC16,R,1,0,1,,,7,1,7,1,acetylcholine,0.8858349825443605,False,False
55573,LPC1,R,0,1,1,,,7,2,7,1,acetylcholine,0.9497146590774941,False,False
19321,LT78,L,1,0,1,,,7,5,7,1,glutamate,0.7690723325423737,False,False
42918,LLPC2,R,0,1,1,,,7,3,7,1,acetylcholine,0.9385799190018035,False,False
75608,Tm4,R,0,1,1,,,7,1,7,1,acetylcholine,0.9694259337261326,False,False
36670,LC17,R,1,0,1,,,7,1,7,1,acetylcholine,0.9545540647437863,False,False
12688,OA-ASM1,R,1,6,7,,,1,1,7,1,octopamine,0.8599101352252163,False,False
102044,Tm4,L,0,1,1,,,7,1,7,1,acetylcholine,0.9747326673375373,False,False
75861,LLPC1,R,0,1,1,,,7,2,7,1,acetylcholine,0.9573822527524183,False,False
71629,Tm4,R,1,0,1,,,7,1,7,1,acetylcholine,0.9567447818701058,False,False
54626,LC16,R,1,0,1,,,7,1,7,1,acetylcholine,0.913354417377239,False,False
525421,PVLP213m,R,0,7,7,,,1,1,7,1,acetylcholine,0.9495045628347664,False,False
30308,Y3,L,0,7,7,,,1,1,7,1,acetylcholine,0.9622452993440274,False,False
28836,LC17,R,0,1,1,,,7,1,7,1,acetylcholine,0.945755087107942,False,False
25733,LoVP93,R,0,1,1,,,7,3,7,1,acetylcholine,0.9565035391542371,False,False
536960,Tm4,L,1,0,1,,,7,1,7,1,acetylcholine,0.9747326673375374,False,False
16429,Li17,R,2,5,7,,,1,1,7,1,gaba,0.8450822456871033,False,False
43370,LC16,R,1,0,1,,,7,1,7,1,acetylcholine,0.937573884734369,False,False
159571,MeLo13,L,7,0,7,,,1,1,7,1,glutamate,0.656843794669038,False,False
512173,LoVP26,L,0,2,2,,,3,2,6,2,acetylcholine,0.8314531754349923,False,False
263975514,UNKNOWN,UNKNOWN,6,0,6,,,1,1,6,1,unclear,0.8625,False,False
516757,TmY19b,L,2,0,2,,,3,1,6,2,gaba,0.6872930673073879,False,False
516759,Tm24,L,2,1,3,,,2,2,6,2,acetylcholine,0.9747326673375373,False,False
74144,LC18,R,2,0,2,,,3,2,6,2,acetylcholine,0.9659790619097904,False,False
236973292,UNKNOWN,UNKNOWN,0,2,2,,,3,3,6,2,unclear,0.9747326673375373,False,False
871506300,UNKNOWN,UNKNOWN,6,0,6,,,1,1,6,1,unclear,0.9109141500795648,False,False
74649,LLPC1,R,0,1,1,,,6,1,6,1,acetylcholine,0.9480624449564126,False,False
31409,Li26,L,3,3,6,,,1,1,6,1,gaba,0.9052132207741107,False,False
145570,PS357,L,0,2,2,,,3,1,6,2,acetylcholine,0.7624845347580568,False,False
26243,LC17,R,1,1,2,,,3,1,6,2,acetylcholine,0.9564994593784463,False,False
316113058,UNKNOWN,UNKNOWN,6,0,6,,,1,1,6,1,unclear,0.9109141500795648,False,False
31250,LC10a,R,1,0,1,,,6,1,6,1,acetylcholine,0.9295728920756908,False,False
328319448,UNKNOWN,UNKNOWN,2,0,2,,,3,2,6,2,unclear,0.9747326673375373,False,False
442736,UNKNOWN,UNKNOWN,1,0,1,,,6,2,6,1,unclear,0.9109141500795648,False,False
740042050,UNKNOWN,UNKNOWN,6,0,6,,,1,1,6,1,unclear,0.9109141500795648,False,False
838848630,UNKNOWN,UNKNOWN,0,6,6,,,1,1,6,1,unclear,0.9747326673375373,False,False
46288,LC21,R,1,0,1,,,6,1,6,1,acetylcholine,0.9318749846962093,False,False
516495,LLPC1,L,1,0,1,,,6,1,6,1,acetylcholine,0.9575877878454252,False,False
227492781,UNKNOWN,UNKNOWN,1,0,1,,,6,3,6,1,unclear,0.9747326673375373,False,False
73378,LC18,L,1,1,2,,,3,1,6,2,acetylcholine,0.9627449063633365,False,False
43506,LC9,L,1,0,1,,,6,2,6,1,acetylcholine,0.9336822615072304,False,False
137490064,UNKNOWN,UNKNOWN,2,0,2,,,3,2,6,2,unclear,0.9109141500795648,False,False
27396,LLPC1,R,2,1,3,,,2,1,6,2,acetylcholine,0.9469162632042863,False,False
36978,LC6,L,1,0,1,,,6,2,6,1,acetylcholine,0.9500470545853846,False,False
27142,LLPC1,R,1,0,1,,,6,1,6,1,acetylcholine,0.9547410790066179,False,False
591286950,UNKNOWN,UNKNOWN,1,0,1,,,6,3,6,1,unclear,0.9747326673375373,False,False
143739210,UNKNOWN,UNKNOWN,0,3,3,,,2,2,6,2,unclear,0.9747326673375373,False,False
26046,TmY19a,R,3,0,3,,,2,1,6,2,gaba,0.8280133367503015,False,False
25815,LLPC1,R,0,3,3,,,2,2,6,2,acetylcholine,0.9568311621106123,False,False
857359721,UNKNOWN,UNKNOWN,0,3,3,,,2,2,6,2,unclear,0.9747326673375373,False,False
44311,Y11,R,0,2,2,,,3,2,6,2,glutamate,0.7732156283750041,False,False
267038589,UNKNOWN,UNKNOWN,2,0,2,,,3,2,6,2,unclear,0.9747326673375373,False,False
152436,LC9,L,3,0,3,,,2,1,6,2,acetylcholine,0.9444328022785393,False,False
30775,Li25,L,1,1,2,,,3,1,6,2,gaba,0.8948011019411493,False,False
42082,LC6,L,0,1,1,,,6,3,6,1,acetylcholine,0.9549377459670483,False,False
524761,AN09A005,L,1,0,1,,,6,4,6,1,serotonin,0.6322565818502721,False,False
45114,LLPC3,R,0,2,2,,,3,1,6,2,acetylcholine,0.9462419117109393,False,False
533687753,UNKNOWN,UNKNOWN,0,2,2,,,3,3,6,2,unclear,0.9747326673375373,False,False
159249,LPC1,L,0,1,1,,,6,4,6,1,acetylcholine,0.9376581674958586,False,False
70132,Y11,R,0,3,3,,,2,1,6,2,glutamate,0.784934643439413,False,False
70080,LPC1,R,0,2,2,,,3,1,6,2,acetylcholine,0.9334841742713778,False,False
750059630,UNKNOWN,UNKNOWN,1,0,1,,,6,2,6,1,unclear,0.9747326673375373,False,False
69870,LC10a,L,1,1,2,,,3,1,6,2,acetylcholine,0.9250912691515008,False,False
861314045,UNKNOWN,UNKNOWN,0,3,3,,,2,1,6,2,unclear,0.9747326673375373,False,False
186067021,UNKNOWN,UNKNOWN,0,2,2,,,3,3,6,2,unclear,0.9747326673375373,False,False
26967,LC9,R,3,0,3,,,2,1,6,2,acetylcholine,0.9468605079365613,False,False
10132,LoVC1,R,0,2,2,,,3,2,6,2,glutamate,0.7070441786960925,False,False
734329651,UNKNOWN,UNKNOWN,3,0,3,,,2,1,6,2,unclear,0.6250351892514987,False,False
25409,LC9,R,1,2,3,,,2,1,6,2,acetylcholine,0.9323473293623241,False,False
72373,Y14,R,1,0,1,,,6,1,6,1,glutamate,0.7847087364884054,False,False
30506,LC36,R,2,0,2,,,3,2,6,2,acetylcholine,0.8773241390818274,False,False
516845,LC19,L,0,3,3,,,2,1,6,2,acetylcholine,0.9444950326539446,False,False
43835,LLPC3,R,0,1,1,,,6,2,6,1,acetylcholine,0.9458170793241728,False,False
515500,Tm4,L,2,0,2,,,3,1,6,2,acetylcholine,0.9747326673375373,False,False
217304928,UNKNOWN,UNKNOWN,0,3,3,,,2,2,6,2,unclear,0.9747326673375373,False,False
35961,LC29,L,1,0,1,,,6,3,6,1,acetylcholine,0.8189947401703499,False,False
515219,PLP300m,R,2,0,2,,,3,1,6,2,acetylcholine,0.956219629229486,False,False
864431186,UNKNOWN,UNKNOWN,0,2,2,,,3,2,6,2,unclear,0.9747326673375373,False,False
30942,LC17,R,2,0,2,,,3,1,6,2,acetylcholine,0.9424749277450362,False,False
67217,Y14,R,1,0,1,,,6,1,6,1,glutamate,0.7568042270178709,False,False
14209,Li28,L,6,0,6,,,1,1,6,1,gaba,0.890813814129044,False,False
514934,TmY13,L,0,3,3,,,2,1,6,2,acetylcholine,0.9572914417205652,False,False
841263438,UNKNOWN,UNKNOWN,3,0,3,,,2,2,6,2,unclear,0.9747326673375373,False,False
26011,Li26,R,0,2,2,,,3,1,6,2,gaba,0.8961587568699816,False,False
1000768353,UNKNOWN,UNKNOWN,6,0,6,,,1,1,6,1,unclear,0.9747326673375373,False,False
68449,Tm5Y,R,1,1,2,,,3,1,6,2,acetylcholine,0.9747326673375372,False,False
62629,LLPC1,L,0,1,1,,,6,2,6,1,acetylcholine,0.9565639156618115,False,False
32281,LC17,R,1,2,3,,,2,1,6,2,acetylcholine,0.9383223569670147,False,False
525934,TmY15,L,1,0,1,,,6,1,6,1,gaba,0.8807278751287472,False,False
32606,LLPC1,L,1,1,2,,,3,2,6,2,acetylcholine,0.9683404093324934,False,False
55155,TmY13,R,0,2,2,,,3,1,6,2,acetylcholine,0.9456989693803219,False,False
23429,TmY15,R,0,2,2,,,3,2,6,2,gaba,0.8969871431945354,False,False
33192,MeLo12,R,3,0,3,,,2,2,6,2,glutamate,0.8283570558287492,False,False
641152875,UNKNOWN,UNKNOWN,0,6,6,,,1,1,6,1,unclear,0.9747326673375373,False,False
488298205,UNKNOWN,UNKNOWN,3,0,3,,,2,1,6,2,unclear,0.884396610338137,False,False
383905583,UNKNOWN,UNKNOWN,0,3,3,,,2,1,6,2,unclear,0.9109141500795648,False,False
708222404,UNKNOWN,UNKNOWN,0,3,3,,,2,2,6,2,unclear,0.9747326673375373,False,False
28753,LC9,R,2,0,2,,,3,1,6,2,acetylcholine,0.9460204010617618,False,False
34583,AVLP149,R,6,0,6,,,1,1,6,1,acetylcholine,0.8536770177077171,False,False
35709,LLPC2,R,1,2,3,,,2,1,6,2,acetylcholine,0.8222317881255897,False,False
715678378,UNKNOWN,UNKNOWN,0,2,2,,,3,2,6,2,unclear,0.9747326673375373,False,False
16286,LPT23,R,0,6,6,,,1,1,6,1,acetylcholine,0.9423447852893424,False,False
21071,LPT23,L,0,3,3,,,2,2,6,2,acetylcholine,0.9673537552228519,False,False
537496,LLPC1,L,0,1,1,,,6,2,6,1,acetylcholine,0.9747326673375373,False,False
59515,LC16,R,0,1,1,,,6,1,6,1,acetylcholine,0.9195801212948457,False,False
49271,Y14,R,1,1,2,,,3,1,6,2,glutamate,0.8066848347825445,False,False
33712,LC17,R,0,1,1,,,6,1,6,1,acetylcholine,0.92836123050314,False,False
116232,LLPC1,L,0,2,2,,,3,2,6,2,acetylcholine,0.882827445901294,False,False
60059,LPC1,R,0,1,1,,,6,2,6,1,acetylcholine,0.9415383797897017,False,False
10455,LT34,L,0,2,2,,,3,3,6,2,gaba,0.8821306849215385,False,False
60108,LC16,R,0,1,1,,,6,2,6,1,acetylcholine,0.8865821335902014,False,False
535724,LC21,L,1,0,1,,,6,1,6,1,acetylcholine,0.9621326945214698,False,False
32671,TmY15,R,0,1,1,,,6,1,6,1,gaba,0.889731223921752,False,False
521370,MeLo14,L,2,1,3,,,2,1,6,2,glutamate,0.8322342503875821,False,False
700288480,UNKNOWN,UNKNOWN,1,5,6,,,1,1,6,1,unclear,0.48909167830244193,False,False
11117,LPT27,R,0,1,1,,,6,1,6,1,acetylcholine,0.9348804363576975,False,False
38428,LLPC2,L,0,2,2,,,3,2,6,2,acetylcholine,0.9430056388135644,False,False
51897,MeLo2,R,1,0,1,,,6,1,6,1,acetylcholine,0.9747326673375374,False,False
38348,MeLo2,L,5,1,6,,,1,1,6,1,acetylcholine,0.9687738821960025,False,False
28471,LC9,R,0,2,2,,,3,2,6,2,acetylcholine,0.9431470669759339,False,False
39417,LC16,R,0,1,1,,,6,1,6,1,acetylcholine,0.9323993932392194,False,False
39554,Li15,L,2,4,6,,,1,1,6,1,gaba,0.8815982951987711,False,False
22155,MeLo14,R,2,1,3,,,2,2,6,2,glutamate,0.8507418810268561,False,False
57088,LC18,L,1,0,1,,,6,1,6,1,acetylcholine,0.9663373784092196,False,False
522395,LLPC1,L,0,3,3,,,2,1,6,2,acetylcholine,0.9211818351512371,False,False
89492,Li21,R,0,1,1,,,6,1,6,1,acetylcholine,0.9382033079655584,False,False
1035586886,UNKNOWN,UNKNOWN,0,3,3,,,2,2,6,2,unclear,0.9747326673375373,False,False
57547,Y14,L,1,0,1,,,6,1,6,1,glutamate,0.8105210694308873,False,False
51288,LLPC2,R,1,2,3,,,2,1,6,2,acetylcholine,0.9471992138816632,False,False
50934,Tm36,L,1,0,1,,,6,1,6,1,acetylcholine,0.9504512925286136,False,False
898822487,UNKNOWN,UNKNOWN,0,2,2,,,3,3,6,2,unclear,0.9747326673375373,False,False
655693668,UNKNOWN,UNKNOWN,2,0,2,,,3,3,6,2,unclear,0.9109141500795648,False,False
88418,Tm4,R,1,0,1,,,6,1,6,1,acetylcholine,0.9747326673375374,False,False
532780,Tm4,L,0,1,1,,,6,1,6,1,acetylcholine,0.9688461098946877,False,False
428343482,UNKNOWN,UNKNOWN,0,6,6,,,1,1,6,1,unclear,0.9747326673375373,False,False
107446,LoVP24,R,0,2,2,,,3,2,6,2,acetylcholine,0.8777897669639693,False,False
526818,MeLo12,L,3,0,3,,,2,1,6,2,glutamate,0.8307460080708402,False,False
1036041805,UNKNOWN,UNKNOWN,2,0,2,,,3,2,6,2,unclear,0.9747326673375373,False,False
60206,LC18,L,1,0,1,,,6,2,6,1,acetylcholine,0.9747326673375372,False,False
881663671,UNKNOWN,UNKNOWN,0,1,1,,,6,3,6,1,unclear,0.9747326673375373,False,False
123153,PS038,R,1,0,1,,,6,5,6,1,acetylcholine,0.8845485258458621,False,False
82422,MeLo14,L,3,0,3,,,2,1,6,2,glutamate,0.831032996963907,False,False
41002,Tlp12,R,0,6,6,,,1,1,6,1,glutamate,0.784716477532517,False,False
39073,LLPC2,R,1,1,2,,,3,1,6,2,acetylcholine,0.927609905362361,False,False
570588,PVLP207m,L,1,0,1,,,6,3,6,1,acetylcholine,0.9340695135565632,False,False
30376,LC17,R,3,0,3,,,2,1,6,2,acetylcholine,0.9280743874426084,False,False
15371,LPT51,R,0,2,2,,,3,1,6,2,glutamate,0.8360987533367004,False,False
517507,LC11,L,1,0,1,,,6,1,6,1,acetylcholine,0.9529221207508978,False,False
593158,LLPC2,R,0,1,1,,,6,2,6,1,acetylcholine,0.9747326673375374,False,False
41253,LLPC3,R,0,2,2,,,3,1,6,2,acetylcholine,0.9610751623102988,False,False
28851,LPi2c,R,0,2,2,,,3,2,6,2,glutamate,0.844952526306833,False,False
517336,LoVP59,L,0,2,2,,,3,2,6,2,acetylcholine,0.9563120385166445,False,False
46856,Tlp11,L,2,1,3,,,2,1,6,2,glutamate,0.8083757153822821,False,False
29518,LC11,R,2,0,2,,,3,1,6,2,acetylcholine,0.9526063163094436,False,False
20112,LC10a,L,1,0,1,,,6,1,6,1,acetylcholine,0.9540691677354145,False,False
14848,LPT114,R,0,2,2,,,3,2,6,2,gaba,0.8804211375187831,False,False
24940,MeLo10,R,2,4,6,,,1,1,6,1,glutamate,0.6953098446849774,False,False
765177058,UNKNOWN,UNKNOWN,2,0,2,,,3,2,6,2,unclear,0.9109141500795648,False,False
976959036,UNKNOWN,UNKNOWN,0,6,6,,,1,1,6,1,unclear,0.9747326673375373,False,False
41662,UNKNOWN,R,0,2,2,,,3,3,6,2,gaba,0.8526876629553384,False,False
38862,LPC1,R,0,2,2,,,3,1,6,2,acetylcholine,0.95344670478937,False,False
60207,LC10a,L,0,1,1,,,6,1,6,1,acetylcholine,0.9568741706552794,False,False
352459737,UNKNOWN,UNKNOWN,2,0,2,,,3,2,6,2,unclear,0.9747326673375373,False,False
54638,LC10a,R,1,0,1,,,6,1,6,1,acetylcholine,0.8725114662773358,False,False
61081,Tlp13,R,1,0,1,,,6,1,6,1,glutamate,0.8196435365004687,False,False
19940,LOLP1,L,4,2,6,,,1,1,6,1,gaba,0.9011183799711107,False,False
495063915,UNKNOWN,UNKNOWN,0,3,3,,,2,1,6,2,unclear,0.9747326673375373,False,False
499069382,UNKNOWN,UNKNOWN,0,2,2,,,3,1,6,2,unclear,0.9747326673375373,False,False
788777707,UNKNOWN,UNKNOWN,2,0,2,,,3,1,6,2,unclear,0.615801529658242,False,False
21043,MeLo10,L,3,0,3,,,2,2,6,2,glutamate,0.754928211696561,False,False
48808,LPC1,L,0,2,2,,,3,2,6,2,acetylcholine,0.9623552374842781,False,False
542574,LLPC2,L,0,1,1,,,6,1,6,1,acetylcholine,0.9612925489253882,False,False
40691,MeLo2,R,1,0,1,,,6,1,6,1,acetylcholine,0.9645891383456747,False,False
83500,LLPC2,R,0,1,1,,,6,1,6,1,acetylcholine,0.9295906099273252,False,False
60898,LLPC2,R,0,3,3,,,2,1,6,2,acetylcholine,0.9662091832305799,False,False
33695,LLPC1,R,0,3,3,,,2,1,6,2,acetylcholine,0.9319585516342691,False,False
546795,LoVP26,R,0,2,2,,,3,2,6,2,acetylcholine,0.8946109260500203,False,False
555721,PVLP097,L,0,2,2,,,3,3,6,2,gaba,0.869390775771198,False,False
31941,LC10a,R,0,2,2,,,3,1,6,2,acetylcholine,0.9294754647193595,False,False
31931,LLPC2,R,1,2,3,,,2,1,6,2,acetylcholine,0.907394329653604,False,False
48307,LC21,R,0,1,1,,,6,1,6,1,acetylcholine,0.9562925314600855,False,False
61417,Y13,R,0,3,3,,,2,1,6,2,glutamate,0.8224137645112536,False,False
35098,LC17,R,3,0,3,,,2,1,6,2,acetylcholine,0.9589807153558725,False,False
15761,LoVP108,R,0,1,1,,,6,4,6,1,gaba,0.7752876544260198,False,False
24684,LT37,R,4,2,6,,,1,1,6,1,gaba,0.8464473589890127,False,False
39092,MeLo10,L,3,2,5,,,1,1,5,1,glutamate,0.7825156589559092,False,False
39042,LLPC3,R,0,1,1,,,5,1,5,1,acetylcholine,0.9369790666384546,False,False
38539,MeLo2,R,0,1,1,,,5,1,5,1,acetylcholine,0.9747326673375373,False,False
559270269,UNKNOWN,UNKNOWN,5,0,5,,,1,1,5,1,unclear,0.9747326673375373,False,False
26740,LC10a,L,5,0,5,,,1,1,5,1,acetylcholine,0.9447242939587935,False,False
95003,Tm4,R,1,0,1,,,5,1,5,1,acetylcholine,0.9747326673375373,False,False
329926007,UNKNOWN,UNKNOWN,1,0,1,,,5,3,5,1,unclear,0.9747326673375373,False,False
37967,LPi43,R,0,5,5,,,1,1,5,1,glutamate,0.8054895862726578,False,False
805422552,UNKNOWN,UNKNOWN,0,5,5,,,1,1,5,1,unclear,0.9747326673375373,False,False
103562,LC17,L,0,1,1,,,5,1,5,1,acetylcholine,0.9250209192013105,False,False
41540,LT52,R,1,4,5,,,1,1,5,1,glutamate,0.783161064473843,False,False
81078,LC21,L,1,0,1,,,5,1,5,1,acetylcholine,0.955395255278327,False,False
1027560121,UNKNOWN,UNKNOWN,5,0,5,,,1,1,5,1,unclear,0.9747326673375373,False,False
126370,LC21,L,0,1,1,,,5,1,5,1,acetylcholine,0.9482715890890914,False,False
778767323,UNKNOWN,UNKNOWN,0,5,5,,,1,1,5,1,unclear,0.9747326673375373,False,False
508492912,UNKNOWN,UNKNOWN,1,0,1,,,5,3,5,1,unclear,0.9747326673375373,False,False
527493848,UNKNOWN,UNKNOWN,0,1,1,,,5,3,5,1,unclear,0.9747326673375373,False,False
29985,MeLo12,L,4,1,5,,,1,1,5,1,glutamate,0.8251537651066408,False,False
116572,LC21,L,0,1,1,,,5,1,5,1,acetylcholine,0.9286073680697081,False,False
11499,AVLP314,L,0,1,1,,,5,5,5,1,acetylcholine,0.9550304329027697,False,False
29307,MeLo10,L,0,1,1,,,5,2,5,1,glutamate,0.6841365736226185,False,False
791671180,UNKNOWN,UNKNOWN,5,0,5,,,1,1,5,1,unclear,0.9747326673375373,False,False
11031,LPT21,R,0,5,5,,,1,1,5,1,acetylcholine,0.9588420240276924,False,False
29269,LC9,R,1,0,1,,,5,1,5,1,acetylcholine,0.9289206632692629,False,False
29228,TmY15,L,0,1,1,,,5,2,5,1,gaba,0.8815360999474388,False,False
30078,LLPC3,L,0,1,1,,,5,1,5,1,acetylcholine,0.960952815094535,False,False
40034,Li25,R,5,0,5,,,1,1,5,1,gaba,0.8802696039068814,False,False
826045345,UNKNOWN,UNKNOWN,5,0,5,,,1,1,5,1,unclear,0.915414878397711,False,False
88056,LPC1,L,0,1,1,,,5,2,5,1,acetylcholine,0.9621160493747885,False,False
30348,TmY15,R,1,0,1,,,5,1,5,1,gaba,0.8814055450011161,False,False
54228,MeLo2,R,0,1,1,,,5,1,5,1,acetylcholine,0.9685065008114463,False,False
517695,Y14,L,0,1,1,,,5,2,5,1,glutamate,0.8031298228311451,False,False
66833,TmY13,R,1,4,5,,,1,1,5,1,acetylcholine,0.9443907692321085,False,False
17176,LC17,L,1,0,1,,,5,1,5,1,acetylcholine,0.9209362457309251,False,False
46122,TmY13,R,0,5,5,,,1,1,5,1,acetylcholine,0.8891512209729481,False,False
698492679,UNKNOWN,UNKNOWN,0,5,5,,,1,1,5,1,unclear,0.9747326673375373,False,False
65994,LLPC2,L,0,1,1,,,5,3,5,1,acetylcholine,0.9515987812240454,False,False
532716,Tm4,R,1,0,1,,,5,1,5,1,acetylcholine,0.9682574541504028,False,False
66410,LPC1,R,0,5,5,,,1,1,5,1,acetylcholine,0.9547212398257938,False,False
24483,LLPC1,R,0,1,1,,,5,2,5,1,acetylcholine,0.9388540785791377,False,False
515656,Li25,L,4,1,5,,,1,1,5,1,gaba,0.8721978509670772,False,False
104667366,UNKNOWN,UNKNOWN,0,5,5,,,1,1,5,1,unclear,0.9747326673375373,False,False
514927,LLPC3,L,0,1,1,,,5,1,5,1,acetylcholine,0.9685831533073685,False,False
51478,LC16,L,1,0,1,,,5,1,5,1,acetylcholine,0.918926440236312,False,False
57393,LC21,R,0,1,1,,,5,1,5,1,acetylcholine,0.947261887927406,False,False
30896,TmY15,R,1,0,1,,,5,1,5,1,gaba,0.8674919566113679,False,False
45249,Tm4,L,1,0,1,,,5,1,5,1,acetylcholine,0.9554536725578345,False,False
11904,PVLP097,L,0,1,1,,,5,5,5,1,gaba,0.854906919499891,False,False
56909,LLPC1,R,0,1,1,,,5,1,5,1,acetylcholine,0.9615400704501809,False,False
58160,Y14,R,1,0,1,,,5,1,5,1,glutamate,0.7951875077488251,False,False
49892,MeLo2,L,1,0,1,,,5,1,5,1,acetylcholine,0.9747326673375373,False,False
68859,LC18,R,0,1,1,,,5,2,5,1,acetylcholine,0.9600129631663743,False,False
15581,LC9,R,4,1,5,,,1,1,5,1,acetylcholine,0.9497140412984189,False,False
24453,MeLo12,L,5,0,5,,,1,1,5,1,glutamate,0.8477902556259261,False,False
35250,LC10a,R,0,1,1,,,5,2,5,1,acetylcholine,0.9248090571635996,False,False
62146,LLPC1,L,0,1,1,,,5,1,5,1,acetylcholine,0.9470341581924895,False,False
11785,MBON33,L,0,1,1,,,5,2,5,1,acetylcholine,0.9131287370180616,False,False
519454,WED210,L,0,1,1,,,5,3,5,1,acetylcholine,0.9454495251537115,False,False
16284,LT52,R,0,1,1,,,5,2,5,1,glutamate,0.7713131635330721,False,False
563930,Li26,L,2,3,5,,,1,1,5,1,gaba,0.9008064374547914,False,False
536972,LLPC2,L,0,1,1,,,5,4,5,1,acetylcholine,0.9540629321896873,False,False
35500,LC17,R,1,0,1,,,5,1,5,1,acetylcholine,0.9417249473982894,False,False
49499,LC18,R,1,0,1,,,5,1,5,1,acetylcholine,0.9540786655211042,False,False
15055,Li26,L,1,4,5,,,1,1,5,1,gaba,0.8873298785248729,False,False
46963,LLPC1,R,0,5,5,,,1,1,5,1,acetylcholine,0.9495324453147579,False,False
11667,WED119,L,1,0,1,,,5,3,5,1,glutamate,0.709830540614806,False,False
23559,MeLo14,R,3,2,5,,,1,1,5,1,glutamate,0.827849396218508,False,False
63162,LLPC2,R,0,5,5,,,1,1,5,1,acetylcholine,0.9221095277963104,False,False
31497,TmY15,R,0,1,1,,,5,1,5,1,gaba,0.8737393461418418,False,False
531350,LC22,L,1,0,1,,,5,2,5,1,acetylcholine,0.9707010357326964,False,False
51453,LC16,R,0,1,1,,,5,1,5,1,acetylcholine,0.9386598531784577,False,False
680600085,UNKNOWN,UNKNOWN,5,0,5,,,1,1,5,1,unclear,0.9747326673375373,False,False
